Old Ticker,New Ticker,Search Term,Memo Title,Effective Date,Post Date,Classification
MHFI,SPGI,MHFI SPGI,"MCGRAW HILL FINANCIAL, INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: MHFI NEW SYMBOL: SPGI DATE: 4/28/16
Contract Adjustment|Options",04/28/2016,04/27/2016,Adjustment
MHFI,SPGI,MHFI SPGI,"MCGRAW HILL FINANCIAL, INC. - ANTICIPATED NAME/SYMBOL/CUSIP CHANGE FUTURES SYMBOLS: MHFI1C/MHFI1D NEW SYMBOLS: SPGI1C/SPGI1D DATE: 4/28/16???
Contract Adjustment|Futures",,04/20/2016,Adjustment
MHFI,SPGI,MHFI SPGI,"MCGRAW HILL FINANCIAL, INC. - ANTICIPATED NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: MHFI NEW SYMBOL: SPGI DATE: 4/28/16???
Contract Adjustment|Options",,04/20/2016,Adjustment
VOILE,VOIL,VOILE VOIL,Not found,,,Not Found
EOCA.V,EOCA,EOCA.V EOCA,Not found,,,Not Found
EOC,EOCC,EOC EOCC,"EMPRESA NACIONAL DE ELECTRICIDAD S.A. - DISTRIBUTION AND SYMBOL CHANGE OPTION SYMBOL: EOC NEW SYMBOL: EOCC1 FUTURES SYMBOL: EOC1D NEW SYMBOL: EOCC2D DATE: 4/27/16
Contract Adjustment|Options|Futures",04/27/2016,04/22/2016,Adjustment
ENIC.V,ENIC,ENIC.V ENIC,Not found,,,Not Found
ENI,ENIA,ENI ENIA,"Customer Margins for OneChicago Futures
Operational",,05/08/2020,Unknown
ENI,ENIA,ENI ENIA,"CUSTOMER MARGINS FOR ONECHICAGO FUTURES
Operational",,04/13/2020,Unknown
ENI,ENIA,ENI ENIA,"Customer Margins for OneChicago Futures
Margins/Collateral/Clearing Fund",,03/25/2020,Unknown
ENI,ENIA,ENI ENIA,"ENERSIS AMERICAS S.A. - DISTRIBUTION AND SYMBOL CHANGE OPTION SYMBOL: ENI NEW SYMBOL: ENIA1 FUTURES SYMBOL: ENI1D NEW SYMBOL: ENIA2D DATE: 4/27/16
Contract Adjustment|Options|Futures",04/27/2016,04/22/2016,Adjustment
VOIL,VOILE,VOIL VOILE,Not found,,,Not Found
RMLS,RMLSE,RMLS RMLSE,Not found,,,Not Found
IFAN,IFANE,IFAN IFANE,Not found,,,Not Found
PMXOE,PMXO,PMXOE PMXO,Not found,,,Not Found
EVBW,ALES,EVBW ALES,Not found,,,Not Found
ALESE,ALES,ALESE ALES,Not found,,,Not Found
SNRT,LBAOE,SNRT LBAOE,Not found,,,Not Found
MDDTE,MDDT,MDDTE MDDT,Not found,,,Not Found
LBAO,LBAOE,LBAO LBAOE,Not found,,,Not Found
ABSRE,ABSR,ABSRE ABSR,Not found,,,Not Found
ZMMM,ZMMME,ZMMM ZMMME,Not found,,,Not Found
TTHX,TKCIE,TTHX TKCIE,Not found,,,Not Found
TKCI,TKCIE,TKCI TKCIE,Not found,,,Not Found
SYTE,SYTEE,SYTE SYTEE,Not found,,,Not Found
SIGL,SIGLE,SIGL SIGLE,Not found,,,Not Found
PMXO,PMXOE,PMXO PMXOE,Not found,,,Not Found
OPCO,TRENT,OPCO TRENT,Not found,,,Not Found
NUIN,NUINE,NUIN NUINE,Not found,,,Not Found
NEMD,NEMDE,NEMD NEMDE,Not found,,,Not Found
MYDX,MYDXE,MYDX MYDXE,Not found,,,Not Found
MLES,MLESE,MLES MLESE,Not found,,,Not Found
MDDT,MDDTE,MDDT MDDTE,Not found,,,Not Found
MCPI,MCPIE,MCPI MCPIE,Not found,,,Not Found
IMII,IMIIE,IMII IMIIE,Not found,,,Not Found
IDGS,IDGSE,IDGS IDGSE,Not found,,,Not Found
HUTN,HUTNE,HUTN HUTNE,Not found,,,Not Found
GTWMD,ACMBE,GTWMD ACMBE,Not found,,,Not Found
GTWM,ACMBE,GTWM ACMBE,Not found,,,Not Found
FFLO,FFLOE,FFLO FFLOE,Not found,,,Not Found
FARE,FAREE,FARE FAREE,Not found,,,Not Found
EVTI,EVTIE,EVTI EVTIE,Not found,,,Not Found
EVBW,ALESE,EVBW ALESE,Not found,,,Not Found
ENPT,ENPTE,ENPT ENPTE,Not found,,,Not Found
DSCO,WINT,DSCO WINT,"DISCOVERY LABORATORIES, INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOLS: DSCO/DSCO1 NEW SYMBOLS: WINT/ WINT1 DATE: 4/19/16 * * *CORRECTION* * *
Contract Adjustment|Options",04/19/2016,04/18/2016,Adjustment
DSCO,WINT,DSCO WINT,"DISCOVERY LABORATORIES, INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOLS: DSCO/DSCO1 NEW SYMBOLS: WINT/ WINT1 DATE: 4/19/16
Contract Adjustment|Options",04/19/2016,04/18/2016,Adjustment
DEAC,DEACE,DEAC DEACE,Not found,,,Not Found
BLPG,BLPGE,BLPG BLPGE,Not found,,,Not Found
BLDZ,ZMMME,BLDZ ZMMME,Not found,,,Not Found
APPG,APPGE,APPG APPGE,Not found,,,Not Found
ALES,ALESE,ALES ALESE,Not found,,,Not Found
ACMB,ACMBE,ACMB ACMBE,Not found,,,Not Found
ABSR,ABSRE,ABSR ABSRE,Not found,,,Not Found
TLSN,TELIA,TLSN TELIA,Not found,,,Not Found
SGYTD,EXDI,SGYTD EXDI,Not found,,,Not Found
SGYT,EXDI,SGYT EXDI,Not found,,,Not Found
CXEE,CXEEE,CXEE CXEEE,Not found,,,Not Found
BOTA,AVIR,BOTA AVIR,"BIOTA PHARMACEUTICALS, INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: BOTA NEW SYMBOL: AVIR DATE: 4/13/16
Contract Adjustment|Options",04/13/2016,04/12/2016,Adjustment
UA.V,UA.C,UA.V UA.C,Not found,,,Not Found
TSGLE,TSGL,TSGLE TSGL,Not found,,,Not Found
TSGLD,TSGL,TSGLD TSGL,Not found,,,Not Found
VSYM,VSYME,VSYM VSYME,Not found,,,Not Found
STYA,STYAE,STYA STYAE,Not found,,,Not Found
SGRB,SGRBE,SGRB SGRBE,Not found,,,Not Found
PWRV,PWRVE,PWRV PWRVE,Not found,,,Not Found
NTBTE,NTBT,NTBTE NTBT,Not found,,,Not Found
GYTI,GYTIE,GYTI GYTIE,Not found,,,Not Found
CNAB,CNABE,CNAB CNABE,Not found,,,Not Found
CLAD,CLADE,CLAD CLADE,Not found,,,Not Found
AFI.V,AFI,AFI.V AFI,Not found,,,Not Found
HART,BSTG,HART BSTG,Not found,,,Not Found
BCA,ITCB,BCA ITCB,Not found,,,Not Found
SLNNE,SLNN,SLNNE SLNN,Not found,,,Not Found
OCLLE,OCLL,OCLLE OCLL,Not found,,,Not Found
BDAT,BIGD,BDAT BIGD,Not found,,,Not Found
OCLL,OCLLE,OCLL OCLLE,Not found,,,Not Found
NTBT,NTBTE,NTBT NTBTE,Not found,,,Not Found
GTHPD,GTHP,GTHPD GTHP,Not found,,,Not Found
CLDN,EIGR,CLDN EIGR,"CELLADON CORPORATION - REVERSE SPLIT AND NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: CLDN NEW SYMBOL: EIGR1 DATE: 3/23/16
Contract Adjustment|Options",03/23/2016,03/22/2016,Adjustment
SGYT,SGYTD,SGYT SGYTD,Not found,,,Not Found
QSMGD,QSMG,QSMGD QSMG,Not found,,,Not Found
IDHB,IDMO,IDHB IDMO,Not found,,,Not Found
EEHB,EEMO,EEHB EEMO,Not found,,,Not Found
SENH,SENS,SENH SENS,Not found,,,Not Found
DVGG,DVGGE,DVGG DVGGE,Not found,,,Not Found
AWSN,SENS,AWSN SENS,Not found,,,Not Found
OTLF,OPLF,OTLF OPLF,Not found,,,Not Found
CURMD,CURM,CURMD CURM,Not found,,,Not Found
NVTRV,NVTR,NVTRV NVTR,"GREATBATCH, INC. - DISTRIBUTION OPTION SYMBOL:GB NEW SYMBOL:GB1 * * * UPDATE * * *
Contract Adjustment|Options",03/14/2016,03/11/2016,Adjustment
NVTRV,NVTR,NVTRV NVTR,"GREATBATCH, INC. - DISTRIBUTION OPTION SYMBOL: GB NEW SYMBOL: GB1
Contract Adjustment|Options",03/14/2016,03/03/2016,Adjustment
WWRB,ATGI,WWRB ATGI,Not found,,,Not Found
SMQA,BLBX,SMQA BLBX,Not found,,,Not Found
TSGLE,TSGLD,TSGLE TSGLD,Not found,,,Not Found
TSGL,TSGLD,TSGL TSGLD,Not found,,,Not Found
JAEND,JAEN,JAEND JAEN,Not found,,,Not Found
GTHP,GTHPD,GTHP GTHPD,Not found,,,Not Found
MFS.V,MFS,MFS.V MFS,Not found,,,Not Found
CPJTD,IINX,CPJTD IINX,Not found,,,Not Found
CPJT,IINX,CPJT IINX,Not found,,,Not Found
QNTCD,LOVV,QNTCD LOVV,Not found,,,Not Found
QNTC,LOVV,QNTC LOVV,Not found,,,Not Found
SMAK,HLWD,SMAK HLWD,Not found,,,Not Found
PTRRD,PTRR,PTRRD PTRR,Not found,,,Not Found
EMDD,EMSO,EMDD EMSO,Not found,,,Not Found
FCUVE,FCUV,FCUVE FCUV,Not found,,,Not Found
SLNN,SLNNE,SLNN SLNNE,Not found,,,Not Found
EVBW,ALES,EVBW ALES,Not found,,,Not Found
QSMGE,QSMGD,QSMGE QSMGD,Not found,,,Not Found
QSMG,QSMGD,QSMG QSMGD,Not found,,,Not Found
APYVD,AIOM,APYVD AIOM,Not found,,,Not Found
APYV,AIOM,APYV AIOM,Not found,,,Not Found
AIOME,AIOM,AIOME AIOM,Not found,,,Not Found
PNTT,PNTTE,PNTT PNTTE,Not found,,,Not Found
KTDR,KTDRE,KTDR KTDRE,Not found,,,Not Found
FCUV,FCUVE,FCUV FCUVE,Not found,,,Not Found
APYVD,AIOME,APYVD AIOME,Not found,,,Not Found
APYV,AIOME,APYV AIOME,Not found,,,Not Found
AIOM,AIOME,AIOM AIOME,Not found,,,Not Found
WYA,B,WYA B,Not found,,,Not Found
CURM,CURMD,CURM CURMD,Not found,,,Not Found
MIL,MFCB,MIL MFCB,"MFC INDUSTRIAL LTD. - NAME/SYMBOL CHANGE OPTION SYMBOL: MIL NEW SYMBOL: MFCB
Operational|Contract Adjustment|Options",02/16/2016,02/11/2016,Adjustment
CVSL,JRJR,CVSL JRJR,Not found,,,Not Found
WBULK,BULKIN,WBULK BULKIN,Not found,,,Not Found
SNRT,LBAO,SNRT LBAO,Not found,,,Not Found
MTSU,BTCY,MTSU BTCY,Not found,,,Not Found
JAEN,JAEND,JAEN JAEND,Not found,,,Not Found
BRKKD,BRKK,BRKKD BRKK,Not found,,,Not Found
POZN,ARLZ,POZN ARLZ,"POZEN INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: POZN NEW SYMBOL: ARLZ
Operational|Contract Adjustment|Options",02/08/2016,02/05/2016,Adjustment
QNTC,QNTCD,QNTC QNTCD,Not found,,,Not Found
TTHX,TKCI,TTHX TKCI,Not found,,,Not Found
RCGPE,RCGP,RCGPE RCGP,Not found,,,Not Found
RCGPD,RCGP,RCGPD RCGP,Not found,,,Not Found
GCP.V,GCP,GCP.V GCP,Not found,,,Not Found
CPJT,CPJTD,CPJT CPJTD,Not found,,,Not Found
ARSND,ARSNE,ARSND ARSNE,Not found,,,Not Found
ARSN,ARSNE,ARSN ARSNE,Not found,,,Not Found
UBLIE,UBLI,UBLIE UBLI,Not found,,,Not Found
PTRR,PTRRD,PTRR PTRRD,Not found,,,Not Found
PGCGE,PGCG,PGCGE PGCG,Not found,,,Not Found
MW,TLRD,MW TLRD,"THE MEN'S WEARHOUSE - NAME/SYMBOL/CUSIP CHANGE FUTURES SYMBOL: MW1D NEW SYMBOL: TLRD1D
Operational|Contract Adjustment|Futures",02/01/2016,01/25/2016,Adjustment
MW,TLRD,MW TLRD,"THE MEN'S WEARHOUSE, INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: MW NEW SYMBOL: TLRD
Operational|Contract Adjustment|Options",02/01/2016,01/25/2016,Adjustment
TAALB,TAALA,TAALB TAALA,Not found,,,Not Found
RMLSE,RMLS,RMLSE RMLS,Not found,,,Not Found
PKAYD,PKAY,PKAYD PKAY,Not found,,,Not Found
JOEZ,DFBG,JOEZ DFBG,Not found,,,Not Found
VGGL,DDAY,VGGL DDAY,Not found,,,Not Found
BUESE,BUES,BUESE BUES,Not found,,,Not Found
EWRS,EWSC,EWRS EWSC,Not found,,,Not Found
EWRM,EWMC,EWRM EWMC,Not found,,,Not Found
SMFIE,SMFI,SMFIE SMFI,Not found,,,Not Found
BNGH,BXNG,BNGH BXNG,Not found,,,Not Found
RMLS,RMLSE,RMLS RMLSE,Not found,,,Not Found
RCGPD,RCGPE,RCGPD RCGPE,Not found,,,Not Found
RCGP,RCGPE,RCGP RCGPE,Not found,,,Not Found
IFANE,IFAN,IFANE IFAN,Not found,,,Not Found
GLSO,INVS,GLSO INVS,Not found,,,Not Found
APYVD,AIOM,APYVD AIOM,Not found,,,Not Found
APYV,AIOM,APYV AIOM,Not found,,,Not Found
AIOME,AIOM,AIOME AIOM,Not found,,,Not Found
PGCG,PGCGE,PGCG PGCGE,Not found,,,Not Found
IFAN,IFANE,IFAN IFANE,Not found,,,Not Found
IACI,IAC,IACI IAC,"IAC/INTERACTIVECORP - SYMBOL CHANGE FUTURES SYMBOL: IACI1D NEW SYMBOL: IAC1D
Operational|Contract Adjustment|Futures",01/21/2016,01/20/2016,Adjustment
IACI,IAC,IACI IAC,"IAC/INTERACTIVECORP - SYMBOL CHANGE OPTION SYMBOL: IACI NEW SYMBOL: IAC
Operational|Contract Adjustment|Options",01/21/2016,01/20/2016,Adjustment
IACI,IAC,IACI IAC,"OCX.NoDivRisk CONTRACT ADJUSTMENTS FOR CASH DIVIDENDS EX -DATE: 11/10/2015 *****UPDATE*****
Contract Adjustment|Futures",11/10/2015,11/10/2015,Adjustment
IACI,IAC,IACI IAC,"OCX.NoDivRisk CONTRACT ADJUSTMENTS FOR CASH DIVIDENDS EX -DATE: 11/10/2015
Contract Adjustment|Futures",11/10/2015,11/10/2015,Adjustment
IACI,IAC,IACI IAC,"OCX.NoDivRisk CONTRACT ADJUSTMENTS FOR CASH DIVIDENDS EX -DATE: 8/12/2015
Contract Adjustment|Futures",08/12/2015,08/11/2015,Adjustment
IACI,IAC,IACI IAC,"OCX.NoDivRisk CONTRACT ADJUSTMENTS FOR CASH DIVIDENDS EX -DATE: 5/13/2015
Contract Adjustment|Futures",05/13/2015,05/12/2015,Adjustment
IACI,IAC,IACI IAC,"OCX.NoDivRisk CONTRACT ADJUSTMENTS FOR CASH DIVIDENDS EX -DATE: 2/11/2015
Contract Adjustment|Futures",02/11/2015,02/11/2015,Adjustment
BUES,BUESE,BUES BUESE,Not found,,,Not Found
SKSKE,SKSK,SKSKE SKSK,Not found,,,Not Found
SKSKD,SKSK,SKSKD SKSK,Not found,,,Not Found
LVFZE,LVFZ,LVFZE LVFZ,Not found,,,Not Found
ADHHE,ADHH,ADHHE ADHH,Not found,,,Not Found
ADHHD,ADHH,ADHHD ADHH,Not found,,,Not Found
SMFI,SMFIE,SMFI SMFIE,Not found,,,Not Found
SMAQ,B,SMAQ B,Not found,,,Not Found
RBNW,RBNWE,RBNW RBNWE,Not found,,,Not Found
NUKK,NUKKE,NUKK NUKKE,Not found,,,Not Found
CXEEE,CXEE,CXEEE CXEE,Not found,,,Not Found
CRMVE,NUKKE,CRMVE NUKKE,Not found,,,Not Found
CRMVD,NUKKE,CRMVD NUKKE,Not found,,,Not Found
CRMV,NUKKE,CRMV NUKKE,Not found,,,Not Found
APYVD,AIOME,APYVD AIOME,Not found,,,Not Found
APYV,AIOME,APYV AIOME,Not found,,,Not Found
ALLR,VXEL,ALLR VXEL,Not found,,,Not Found
AIOM,AIOME,AIOM AIOME,Not found,,,Not Found
NMG,AXA,NMG AXA,Not found,,,Not Found
CXEE,CXEEE,CXEE CXEEE,Not found,,,Not Found
AMIB,MICB,AMIB MICB,Not found,,,Not Found
ACE,CB,ACE CB,"THE CHUBB CORPORATION - CONTRACT ADJUSTMENT OPTION SYMBOL: CB NEW SYMBOL: CB1 FUTURES SYMBOL: CB1D NEW SYMBOL: CB2D
Contract Adjustment|Options|Futures",01/15/2016,01/14/2016,Adjustment
ACE,CB,ACE CB,"ACE LIMITED - SYMBOL CHANGE FUTURES SYMBOL: 1/15/2016 - ACE1D remains ACE1D 1/19/2016 - ACE1D becomes CB1D
Operational|Contract Adjustment|Futures",01/19/2016,01/14/2016,Adjustment
ACE,CB,ACE CB,"ACE LIMITED - SYMBOL CHANGE OPTION SYMBOL: 1/15/2016 - ACE remains ACE 1/19/2016 - ACE becomes CB
Operational|Contract Adjustment|Options",01/19/2016,01/14/2016,Adjustment
ACE,CB,ACE CB,"THE CHUBB CORPORATION - ANTICIPATED ADJUSTMENT OPTION SYMBOL: CB FUTURES SYMBOL: CB1D * * * UPDATE * * *
Contract Adjustment|Options|Futures",,01/14/2016,Adjustment
ACE,CB,ACE CB,"THE CHUBB CORPORATION - ANTICIPATED ADJUSTMENT OPTION SYMBOLS: CB/2CB NEW SYMBOLS: ACE1/2ACE1 FUTURES SYMBOLS: CB1C/CB1D NEW SYMBOLS: CB2C/CB2D
Contract Adjustment|Options|Futures",,10/19/2015,Adjustment
TIGYD,VCPS,TIGYD VCPS,Not found,,,Not Found
TIGY,VCPS,TIGY VCPS,Not found,,,Not Found
VEND,B,VEND B,Not found,,,Not Found
NOMD.V,NOMD,NOMD.V NOMD,Not found,,,Not Found
BRKK,BRKKD,BRKK BRKKD,Not found,,,Not Found
THRX,INVA,THRX INVA,"THERAVANCE, INC. - NAME/SYMBOL/CUSIP CHANGE FUTURES SYMBOL: THRX1D NEW SYMBOL: INVA1D
Operational|Contract Adjustment|Futures",01/11/2016,01/08/2016,Adjustment
THRX,INVA,THRX INVA,"THERAVANCE, INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: THRX NEW SYMBOL: INVA
Operational|Contract Adjustment|Options",01/11/2016,01/08/2016,Adjustment
SLTNE,SLTN,SLTNE SLTN,Not found,,,Not Found
GTWMD,ACMB,GTWMD ACMB,Not found,,,Not Found
GTWM,ACMB,GTWM ACMB,Not found,,,Not Found
PSBH,PBBI,PSBH PBBI,Not found,,,Not Found
PTRCD,PTRC,PTRCD PTRC,Not found,,,Not Found
SWAY,SFR,SWAY SFR,"STARWOOD WAYPOINT RESIDENTIAL TRUST - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOLS: SWAY/1SWAY NEW SYMBOLS: SFR/1SFR
Operational|Contract Adjustment|Options",01/06/2016,12/30/2015,Adjustment
MCTCE,MCTC,MCTCE MCTC,Not found,,,Not Found
UBLI,UBLIE,UBLI UBLIE,Not found,,,Not Found
SLTN,SLTNE,SLTN SLTNE,Not found,,,Not Found
MELA,SSKN,MELA SSKN,Not found,,,Not Found
OCX.V,OCX,OCX.V OCX,Not found,,,Not Found
VOPAE,VOPA,VOPAE VOPA,Not found,,,Not Found
PKAY,PKAYD,PKAY PKAYD,Not found,,,Not Found
CSAXE,CSAX,CSAXE CSAX,Not found,,,Not Found
AHDT,CSAX,AHDT CSAX,Not found,,,Not Found
VOPA,VOPAE,VOPA VOPAE,Not found,,,Not Found
CAMB,ABIL,CAMB ABIL,Not found,,,Not Found
ARSND,ARSN,ARSND ARSN,Not found,,,Not Found
APPGE,APPG,APPGE APPG,Not found,,,Not Found
PDII,IDXG,PDII IDXG,Not found,,,Not Found
ISIS,IONS,ISIS IONS,"ISIS PHARMACEUTICALS, INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: ISIS NEW SYMBOL: IONS
Contract Adjustment|Options",12/22/2015,12/21/2015,Adjustment
ISIS,IONS,ISIS IONS,"ISIS PHARMACEUTICALS, INC. - NAME/SYMBOL/CUSIP CHANGE FUTURES SYMBOLS: ISIS1D/ISIS3M/ISIS4H/ISIS4M/ ISIS4T/ISIS4W NEW SYMBOLS: IONS1D/IONS3M/IONS4H/IONS4M/ IONS4T/IONS4W
Contract Adjustment|Futures",12/22/2015,12/21/2015,Adjustment
AWSN,SENH,AWSN SENH,Not found,,,Not Found
PLTM,FTAG,PLTM FTAG,"FIRST TRUST ISE GLOBAL PLATINUM INDEX FUND - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: PLTM NEW SYMBOL: FTAG
Contract Adjustment|Options",12/21/2015,12/18/2015,Adjustment
LVFZ,LVFZE,LVFZ LVFZE,Not found,,,Not Found
FWDRE,FWDR,FWDRE FWDR,Not found,,,Not Found
FRMG,FRMGD,FRMG FRMGD,Not found,,,Not Found
CU,FTRI,CU FTRI,"FIRST TRUST ISE GLOBAL COPPER INDEX FUND -NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: CU NEW SYMBOL: FTRI
Contract Adjustment|Options",12/21/2015,12/18/2015,Adjustment
CSAX,CSAXE,CSAX CSAXE,Not found,,,Not Found
APYVD,AIOM,APYVD AIOM,Not found,,,Not Found
APYV,AIOM,APYV AIOM,Not found,,,Not Found
AHDT,CSAXE,AHDT CSAXE,Not found,,,Not Found
TCKFE,TCKF,TCKFE TCKF,Not found,,,Not Found
SUBK,SCNB,SUBK SCNB,"SUFFOLK BANCORP - SYMBOL CHANGE OPTION SYMBOL: SUBK NEW SYMBOL: SCNB
Contract Adjustment|Options",12/18/2015,12/17/2015,Adjustment
SKSKD,SKSKE,SKSKD SKSKE,Not found,,,Not Found
SKSK,SKSKE,SKSK SKSKE,Not found,,,Not Found
OSG.V,OSG,OSG.V OSG,Not found,,,Not Found
FWDR,FWDRE,FWDR FWDRE,Not found,,,Not Found
CSG,GPT,CSG GPT,"CHAMBERS STREET PROPERTIES - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: 12/18/2015 - CSG remains CSG 12/21/2015 - CSG becomes GPT
Operational|Contract Adjustment|Options",12/21/2015,12/17/2015,Adjustment
ADHHE,ADHHD,ADHHE ADHHD,Not found,,,Not Found
ADHH,ADHHD,ADHH ADHHD,Not found,,,Not Found
TSGLE,TSGL,TSGLE TSGL,Not found,,,Not Found
CBDEF,CBDED,CBDEF CBDED,Not found,,,Not Found
CBDEE,CBDED,CBDEE CBDED,Not found,,,Not Found
CBDE,CBDED,CBDE CBDED,Not found,,,Not Found
TIGY,TIGYD,TIGY TIGYD,Not found,,,Not Found
RMRAV,RMR,RMRAV RMR,"HOSPITALITY PROPERTIES TRUST - DISTRIBUTION OPTION SYMBOL: HPT NEW SYMBOL: HPT1 FUTURES SYMBOL: HPT1D NEW SYMBOL: HPT2D
Contract Adjustment|Options|Futures",12/15/2015,12/14/2015,Adjustment
RMRAV,RMR,RMRAV RMR,"GOVERNMENT PROPERTIES INCOME TRUST - DISTRIBUTION OPTION SYMBOL: GOV NEW SYMBOL: GOV1
Contract Adjustment|Options",12/15/2015,12/14/2015,Adjustment
RMRAV,RMR,RMRAV RMR,"SELECT INCOME REIT - DISTRIBUTION OPTION SYMBOL: SIR NEW SYMBOL: SIR1
Contract Adjustment|Options",12/15/2015,12/14/2015,Adjustment
RMRAV,RMR,RMRAV RMR,"SENIOR HOUSING PROPERTIES TRUST - DISTRIBUTION OPTION SYMBOL: SNH NEW SYMBOL: SNH1 FUTURES SYMBOL: SNH1D NEW SYMBOL: SNH2D
Contract Adjustment|Options|Futures",12/15/2015,12/14/2015,Adjustment
RMRAV,RMR,RMRAV RMR,"HOSPITALITY PROPERTIES TRUST - DISTRIBUTION OPTION SYMBOL: HPT NEW SYMBOL: HPT1 FUTURES SYMBOL: HPT1D NEW SYMBOL: HPT2D
Contract Adjustment|Options|Futures",12/15/2015,12/08/2015,Adjustment
RMRAV,RMR,RMRAV RMR,"GOVERNMENT PROPERTIES INCOME TRUST - DISTRIBUTION OPTION SYMBOL: GOV NEW SYMBOL: GOV1
Contract Adjustment|Options",12/15/2015,12/08/2015,Adjustment
RMRAV,RMR,RMRAV RMR,"SELECT INCOME REIT - DISTRIBUTION OPTION SYMBOL: SIR NEW SYMBOL: SIR1
Contract Adjustment|Options",12/15/2015,12/08/2015,Adjustment
RMRAV,RMR,RMRAV RMR,"SENIOR HOUSING PROPERTIES TRUST - DISTRIBUTION OPTION SYMBOL: SNH NEW SYMBOL: SNH1 FUTURES SYMBOL: SNH1D NEW SYMBOL: SNH2D
Contract Adjustment|Options|Futures",12/15/2015,12/08/2015,Adjustment
CLADE,CLAD,CLADE CLAD,Not found,,,Not Found
CLADD,CLAD,CLADD CLAD,Not found,,,Not Found
BLDZ,ZMMM,BLDZ ZMMM,Not found,,,Not Found
BKYM,LCLP,BKYM LCLP,Not found,,,Not Found
RXSFD,RXSF,RXSFD RXSF,Not found,,,Not Found
GTWM,GTWMD,GTWM GTWMD,Not found,,,Not Found
BMAQ,BMTM,BMAQ BMTM,Not found,,,Not Found
PTRC,PTRCD,PTRC PTRCD,Not found,,,Not Found
MCTC,MCTCE,MCTC MCTCE,Not found,,,Not Found
BLCL,BLNC,BLCL BLNC,Not found,,,Not Found
PGSCE,PGSC,PGSCE PGSC,Not found,,,Not Found
CETHE,CETH,CETHE CETH,Not found,,,Not Found
CDNLE,CDNL,CDNLE CDNL,Not found,,,Not Found
