Old Ticker,New Ticker,Search Term,Memo Title,Effective Date,Post Date,Classification
BNTNF,PTGEF,BNTNF PTGEF,Error,,,Error
BLTAE,BLTA,BLTAE BLTA,Error,,,Error
WTTJ,WTTJE,WTTJ WTTJE,Error,,,Error
VYNL,VYNLE,VYNL VYNLE,Error,,,Error
VTDI,VTDIE,VTDI VTDIE,Error,,,Error
USUN,CBDS,USUN CBDS,Error,,,Error
TRLO,TRLOE,TRLO TRLOE,Error,,,Error
RXIID,RXII,RXIID RXII,Error,,,Error
RTSO,RTSOE,RTSO RTSOE,Error,,,Error
PWIT,PWITD,PWIT PWITD,Error,,,Error
PVRS,PVRSE,PVRS PVRSE,Error,,,Error
PTOS,PTOSE,PTOS PTOSE,Error,,,Error
OCEL,OCELE,OCEL OCELE,Error,,,Error
NORFF,NORFD,NORFF NORFD,Error,,,Error
MBARD,LPCN,MBARD LPCN,Error,,,Error
MBAR,LPCN,MBAR LPCN,Error,,,Error
MARAD,MARA,MARAD MARA,Error,,,Error
LBGO,LBGOE,LBGO LBGOE,Error,,,Error
HSCOD,HSCO,HSCOD HSCO,Error,,,Error
HIDC,HIDCE,HIDC HIDCE,Error,,,Error
GULDE,GULD,GULDE GULD,Error,,,Error
GSAED,GULD,GSAED GULD,Error,,,Error
GSAE,GULD,GSAE GULD,Error,,,Error
GNNCD,RTSOE,GNNCD RTSOE,Error,,,Error
GNNC,RTSOE,GNNC RTSOE,Error,,,Error
GAHC,GAHCE,GAHC GAHCE,Error,,,Error
FNJN,FNJND,FNJN FNJND,Error,,,Error
EXAD,EXADE,EXAD EXADE,Error,,,Error
ESGI,ESGIE,ESGI ESGIE,Error,,,Error
EIRC,EIRCE,EIRC EIRCE,Error,,,Error
DMHI,DMHIE,DMHI DMHIE,Error,,,Error
DEAC,DEACE,DEAC DEACE,Error,,,Error
COIND,FNJND,COIND FNJND,Error,,,Error
COIN,FNJND,COIN FNJND,Error,,,Error
CLSR,EXADE,CLSR EXADE,Error,,,Error
CHRI,CHRIE,CHRI CHRIE,Error,,,Error
BLTA,BLTAE,BLTA BLTAE,Error,,,Error
BCYP,BCYPE,BCYP BCYPE,Error,,,Error
AGRM,PWITD,AGRM PWITD,Error,,,Error
AFRS,AFRSE,AFRS AFRSE,Error,,,Error
AFAN,AFANE,AFAN AFANE,Error,,,Error
PHIXF,PHIXD,PHIXF PHIXD,Error,,,Error
ITTC,ENCR,ITTC ENCR,Error,,,Error
GULD,GULDE,GULD GULDE,Error,,,Error
GSAED,GULDE,GSAED GULDE,Error,,,Error
GSAE,GULDE,GSAE GULDE,Error,,,Error
GPR,GEOR,GPR GEOR,Error,,,Error
GDUEL,GDP$D,GDUEL GDP$D,Error,,,Error
EPCT,EPCTD,EPCT EPCTD,Error,,,Error
ENCRE,ENCR,ENCRE ENCR,Error,,,Error
AHFD,AHFDD,AHFD AHFDD,Error,,,Error
ADHCD,ADHC,ADHCD ADHC,Error,,,Error
ZMDC,ZMDCE,ZMDC ZMDCE,Error,,,Error
WEYI,WEYIE,WEYI WEYIE,Error,,,Error
TPCSE,TPCS,TPCSE TPCS,Error,,,Error
RJDGE,RJDG,RJDGE RJDG,Error,,,Error
KOFF,KOFFE,KOFF KOFFE,Error,,,Error
ITTC,ENCRE,ITTC ENCRE,Error,,,Error
IDOI,IDOIE,IDOI IDOIE,Error,,,Error
ENCR,ENCRE,ENCR ENCRE,Error,,,Error
CSOCE,CSOC,CSOCE CSOC,Error,,,Error
ASCQE,KITM,ASCQE KITM,Error,,,Error
ASCQ,KITM,ASCQ KITM,Error,,,Error
ANCV,ANCVE,ANCV ANCVE,Error,,,Error
SRKZD,SRKZF,SRKZD SRKZF,Error,,,Error
NAOGD,CGVI,NAOGD CGVI,Error,,,Error
NAOG,CGVI,NAOG CGVI,Error,,,Error
MMTE,MMTED,MMTE MMTED,Error,,,Error
LRTCD,ANGP,LRTCD ANGP,Error,,,Error
LRTC,ANGP,LRTC ANGP,Error,,,Error
ILVC,ILVCD,ILVC ILVCD,Error,,,Error
HKIG,ANGP,HKIG ANGP,Error,,,Error
HBMC,ANGP,HBMC ANGP,Error,,,Error
GLTED,GLTEF,GLTED GLTEF,Error,,,Error
DGJIE,DGJI,DGJIE DGJI,Error,,,Error
CBTEQ,HPPI,CBTEQ HPPI,Error,,,Error
APGSD,MINA,APGSD MINA,Error,,,Error
APGS,MINA,APGS MINA,Error,,,Error
PTXRF,SPHS,PTXRF SPHS,Error,,,Error
MREY,MREYE,MREY MREYE,Error,,,Error
LUAD,LUADE,LUAD LUADE,Error,,,Error
GALED,GALEF,GALED GALEF,Error,,,Error
EVPHD,EVPH,EVPHD EVPH,Error,,,Error
ENYCD,ABCE,ENYCD ABCE,Error,,,Error
ENYC,ABCE,ENYC ABCE,Error,,,Error
DUCP,DUCPE,DUCP DUCPE,Error,,,Error
DMPDD,DMPD,DMPDD DMPD,Error,,,Error
