Old Ticker,New Ticker,Effective Date
SAPX,SAPXD,2/13/2014
NNTCF,NTSFF,2/13/2014
GAIFD,XBIO,2/13/2014
GAIF,XBIO,2/13/2014
ALAS,ELED,2/13/2014
AGRDD,AGRDF,2/13/2014
SAEED,SPEC,02/12/2014
SAEE,SPEC,02/12/2014
PAWED,PAWEF,02/12/2014
NVLT,CLRB,02/12/2014
APCSF,NUVPF,02/12/2014
DUSR,CURM,02/11/2014
CYPYD,CYPYF,02/11/2014
ATOTD,AFCT,02/11/2014
ATOT,AFCT,02/11/2014
TRLOE,TRLO,02/10/2014
TMGRD,UATG,02/10/2014
TMGR,UATG,02/10/2014
SRWRY,SRWRD,02/10/2014
OWOOD,OWOO,02/10/2014
NUMB,EFLT,02/10/2014
MYOS,MYOSD,02/10/2014
JAUGD,JAUGF,02/10/2014
CDNMF,CDNMD,02/10/2014
AXGID,AXGI,02/10/2014
VGLD,VAPO,02/07/2014
TORO,TOROD,02/07/2014
QMM,QTRRF,02/07/2014
JMXXL,JPM$B,02/07/2014
GMLFF,GMLFD,02/07/2014
CAAEF,CNNEF,02/07/2014
BLVTD,BTGI,02/07/2014
BLVT,BTGI,02/07/2014
ZWJWD,GPNE,02/06/2014
ZWJW,GPNE,02/06/2014
XRMB,ICNV,02/06/2014
XCEL,XCELD,02/06/2014
SUNB,SUNBD,02/06/2014
RWFCE,RWFC,02/06/2014
RSFF,RSFFD,02/06/2014
GPNEE,GPNE,02/06/2014
GDMRD,GDMRF,02/06/2014
DYNHD,ILIM,02/06/2014
DYNH,ILIM,02/06/2014
DMAXD,DSOL,02/06/2014
DMAX,DSOL,02/06/2014
BRZGD,BRZG,02/06/2014
ACERF,ACERD,02/06/2014
VCLK,CNVR,02/05/2014
TUCN,TUCND,02/05/2014
PLPED,VAPE,02/05/2014
PLPE,VAPE,02/05/2014
PINSD,ALKM,02/05/2014
PINS,ALKM,02/05/2014
LONR,CANA,02/05/2014
LCORD,CANA,02/05/2014
LCOR,CANA,02/05/2014
CLQMF,CLQMD,02/05/2014
WRIT,WRITD,02/04/2014
SVLED,SVLEE,02/04/2014
SVLE,SVLEE,02/04/2014
NUBLD,PJET,02/04/2014
NUBL,PJET,02/04/2014
MMXMY,MMXMD,02/04/2014
GMECD,GMEC,02/04/2014
GGREE,CBXX,02/04/2014
GGRE,CBXX,02/04/2014
GBIQ,PURT,02/04/2014
CMPS,CMPSE,02/04/2014
AAEH,AAEHD,02/04/2014
VOELD,WPWR,02/03/2014
VOEL,WPWR,02/03/2014
TTNC,EXPL,02/03/2014
SWAY.V,SWAY,02/03/2014
SKYRF,SKYRD,02/03/2014
OGS.V,OGS,02/03/2014
LIDO,HBPEE,02/03/2014
HBPE,HBPEE,02/03/2014
COWID,COWI,02/03/2014
RDMP,RDMPD,1/31/2014
MRRBY,CLTX,1/31/2014
MNVN,MNVND,1/31/2014
IXMDF,IXMDD,1/31/2014
IXMD,IXMDD,1/31/2014
EQSHD,EQSHY,1/31/2014
CLSXY,CLTX,1/31/2014
CLSXD,CLTX,1/31/2014
XXAAY,XXAAL,1/30/2014
TAKRD,TAKRF,1/30/2014
SWNLD,SWNLF,1/30/2014
SUVRD,SUVRF,1/30/2014
PLYFD,PLYFF,1/30/2014
MSOFD,MSOF,1/30/2014
IXMD,IXMDF,1/30/2014
GLHRF,GLHRD,1/30/2014
CGRXD,CGRXF,1/30/2014
CATXD,CATXF,1/30/2014
BLVTD,BLVT,1/30/2014
SKER,TYIN,1/29/2014
PINV,IMCL,1/29/2014
PARR,PARRD,1/29/2014
NMRIY,NM$G,1/29/2014
LJPCD,LJPC,1/29/2014
ICORD,ICOR,1/29/2014
FOSID,FOSI,1/29/2014
EDVP,PRLX,1/29/2014
DONFD,DONFF,1/29/2014
DM$B,DOLNP,1/29/2014
DM,DOLN,1/29/2014
DEACE,DEAC,1/29/2014
DEACD,DEAC,1/29/2014
BLFS,BLFSD,1/29/2014
AWKS,AWKSD,1/29/2014
VPCOD,VPCO,1/28/2014
VNHIF,VNHIY,1/28/2014
TBIO,TBIOD,1/28/2014
USEL,USELD,1/27/2014
SOMI,LOGG,1/27/2014
SGBLD,GKIT,1/27/2014
SGBL,GKIT,1/27/2014
MCUIF,MCUID,1/27/2014
JAMTF,JAMTD,1/27/2014
HFCO,HFCOD,1/27/2014
HBRM,HBRMD,1/27/2014
GPOFF,GPOFD,1/27/2014
AFLB,HFCOD,1/27/2014
MQBKD,MQBKY,1/24/2014
HBNRF,HBNRD,1/24/2014
CXM,CRXM,1/24/2014
SBORD,BETV,1/23/2014
SBOR,BETV,1/23/2014
OPWED,OPWEF,1/23/2014
NKOSF,NKOSD,1/23/2014
LBPE,LBPED,1/23/2014
GCRID,GCRIF,1/23/2014
APPAD,HRTX,1/23/2014
APPA,HRTX,1/23/2014
XTLSD,XTLS,1/22/2014
SMTPD,SMTP,1/22/2014
MCTVD,EMON,1/22/2014
MCTV,EMON,1/22/2014
KORXD,KORX,1/22/2014
CSCTF,CPG,1/22/2014
CMREF,CMRE$C,1/22/2014
BERX,BECC,1/22/2014
ACYD,WLAN,1/22/2014
WBSI,WBSID,1/21/2014
SVAD,SVADD,1/21/2014
PTRAD,PTRA,1/21/2014
NEROE,NERO,1/21/2014
NECAE,NECA,1/21/2014
MNHVF,MNHVD,1/21/2014
LGDOD,LGDOF,1/21/2014
CNYCF,CNYCD,1/21/2014
AFCE,PLKI,1/21/2014
TSGL,TSGLE,1/17/2014
TRLO,TRLOE,1/17/2014
STVS,NVFY,1/17/2014
RWFC,RWFCE,1/17/2014
PNOPF,PNOPD,1/17/2014
LHPTD,LHPT,1/17/2014
ISRB,ISRBE,1/17/2014
AVIA,TSGLE,1/17/2014
AEXPD,STLT,1/17/2014
AEXP,STLT,1/17/2014
AAAED,FIGO,1/17/2014
AAAE,FIGO,1/17/2014
SJML,GEIG,1/16/2014
RANF,RANFD,1/16/2014
GFOOE,GFOO,1/16/2014
GEIGD,GEIG,1/16/2014
ZWJWD,GPNE,1/15/2014
ZWJW,GPNE,1/15/2014
SOVZD,SOVZF,1/15/2014
SOOP,GMRE,1/15/2014
SIMHD,SIMH,1/15/2014
SAEE,SAEED,1/15/2014
RTMFD,RTMFF,1/15/2014
RRCPD,RRCPF,1/15/2014
RAEW,RAEWF,1/15/2014
NVSGD,NVSGF,1/15/2014
NAPOE,NAPO,1/15/2014
ERFBD,ERFB,1/15/2014
CZGDD,CZGDF,1/15/2014
CYUXD,CYUXF,1/15/2014
BGKYD,BGKYF,1/15/2014
AUMYD,AUMY,1/15/2014
AGRDF,AGRDD,1/15/2014
AEXEE,AEXE,1/15/2014
STOAD,STOA,1/14/2014
SNECD,MOXC,1/14/2014
SNEC,MOXC,1/14/2014
PAWEF,PAWED,1/14/2014
LJPC,LJPCD,1/14/2014
GPGD,BITCF,1/14/2014
GAIF,GAIFD,1/14/2014
BITC,BITCF,1/14/2014
BGSI,AUTR,1/14/2014
ATOT,ATOTD,1/14/2014
AQOGF,PSHIF,1/14/2014
TMGR,TMGRD,1/13/2014
SVLED,SVLE,1/13/2014
OWOO,OWOOD,1/13/2014
CYPYF,CYPYD,1/13/2014
CEDTD,VLBI,1/13/2014
CEDT,VLBI,1/13/2014
AXGI,AXGID,1/13/2014
APPA,APPAD,1/13/2014
WPNV,XGEN,01/10/2014
VIGS,ESES,01/10/2014
MWIPD,MWIP,01/10/2014
KING,KRFG,01/10/2014
JAUGF,JAUGD,01/10/2014
IWDMD,RDIO,01/10/2014
IWDM,RDIO,01/10/2014
ESESD,ESES,01/10/2014
JANI,RCAR,01/09/2014
DRHC,TBEV,01/09/2014
DMAX,DMAXD,01/09/2014
WWSTQ,WWST,01/08/2014
VZAGF,COCMF,01/08/2014
SNVFD,SNVFF,01/08/2014
RMDFD,RMDFF,01/08/2014
PLPE,PLPED,01/08/2014
PINS,PINSD,01/08/2014
NCNE,HOPS,01/08/2014
MNIKD,MNIKF,01/08/2014
GDMRF,GDMRD,01/08/2014
DYNH,DYNHD,01/08/2014
BFHJD,BFHJ,01/08/2014
SKWEF,MQLXF,01/07/2014
GMEC,GMECD,01/07/2014
BRZG,BRZGD,01/07/2014
ANCVE,GOLU,01/07/2014
ANCV,GOLU,01/07/2014
AASI,AASID,01/07/2014
VOXI,RNVT,01/06/2014
VOEL,VOELD,01/06/2014
VIVKD,VIVK,01/06/2014
NUBL,NUBLD,01/06/2014
GFOO,GFOOE,01/06/2014
GCHID,GCHIF,01/06/2014
CCNCD,CCNCF,01/06/2014
POPS,EMAV,01/03/2014
MSOF,MSOFD,01/03/2014
MRRBY,CLSXD,01/03/2014
MCVID,DALT,01/03/2014
MCVI,DALT,01/03/2014
COWI,COWID,01/03/2014
CLSXY,CLSXD,01/03/2014
BLSPD,BLSP,01/03/2014
TAJID,TAJIF,01/02/2014
SWNLF,SWNLD,01/02/2014
PTRF,NVGT,01/02/2014
PLYFF,PLYFD,01/02/2014
LTON,LTONY,01/02/2014
EQSHY,EQSHD,01/02/2014
BLAID,BLAIF,01/02/2014
ANGCD,ANGCF,01/02/2014
AKAVD,AKAVF,01/02/2014
XTRND,XTRN,12/31/2013
TAKRF,TAKRD,12/31/2013
SUVRF,SUVRD,12/31/2013
PDGOD,PDGO,12/31/2013
ICOR,ICORD,12/31/2013
FOSI,FOSID,12/31/2013
DEACE,DEACD,12/31/2013
DEAC,DEACD,12/31/2013
CGRXF,CGRXD,12/31/2013
CATXF,CATXD,12/31/2013
AGLAD,AGLAF,12/31/2013
WOSYD,WOSYY,12/30/2013
MREYE,MREY,12/30/2013
DONFF,DONFD,12/30/2013
BLVT,BLVTD,12/30/2013
VPCO,VPCOD,12/27/2013
SMTP,SMTPD,12/27/2013
SGBL,SGBLD,12/27/2013
NERO,NEROE,12/27/2013
MREY,MREYE,12/27/2013
GPGD,BITC,12/27/2013
CACT,AVTH,12/27/2013
AQOC,AVTH,12/27/2013
ALLOL,ALL$D,12/27/2013
AFLB,HFCO,12/27/2013
WFAFD,WFAFY,12/26/2013
SBOR,SBORD,12/26/2013
XTLS,XTLSD,12/24/2013
XCO.V,XCO.R,12/24/2013
WCHSE,WCHS,12/24/2013
UTCHD,OPVS,12/24/2013
UTCH,OPVS,12/24/2013
PPTF,BRDT,12/24/2013
OPWEF,OPWED,12/24/2013
KORX,KORXD,12/24/2013
JPEXE,JPEX,12/24/2013
HVAYE,HVAY,12/24/2013
HIDCE,HIDC,12/24/2013
GCRIF,GCRID,12/24/2013
FPVTD,FPVTF,12/24/2013
ELNOD,ELNOF,12/24/2013
SIMH,SIMHD,12/23/2013
QPOND,ECOP,12/23/2013
QPON,ECOP,12/23/2013
PNMD,EKSO,12/23/2013
MQBKY,MQBKD,12/23/2013
MCTV,MCTVD,12/23/2013
HJOEE,HJOE,12/23/2013
ANDA,TGLS,12/23/2013
AMOKD,DDDX,12/23/2013
AMOK,DDDX,12/23/2013
SAFCE,SAFC,12/20/2013
PTRA,PTRAD,12/20/2013
PTAEE,PTAE,12/20/2013
PDKIE,PDKI,12/20/2013
NLTXD,CAPR,12/20/2013
NLTX,CAPR,12/20/2013
MFTHE,MFTH,12/20/2013
HVPAE,HVPA,12/20/2013
BKITE,BKIT,12/20/2013
WEFAL,WFC$R,12/19/2013
SJML,GEIGD,12/19/2013
SFI,STAR,12/19/2013
PNIKF,WGPLF,12/19/2013
NECA,NECAE,12/19/2013
NAPO,NAPOE,12/19/2013
LGDOF,LGDOD,12/19/2013
GEIG,GEIGD,12/19/2013
EXPU,HIPH,12/19/2013
BKIT,BKITE,12/19/2013
AEXP,AEXPD,12/19/2013
AEXE,AEXEE,12/19/2013
WWSGE,WWSG,12/18/2013
LHPT,LHPTD,12/18/2013
ERFB,ERFBD,12/18/2013
AUMY,AUMYD,12/18/2013
STOA,STOAD,12/17/2013
SAYCD,SAYC,12/17/2013
RTMFF,RTMFD,12/17/2013
GTHRE,GTHR,12/17/2013
FITBL,FITBI,12/17/2013
CYUXF,CYUXD,12/17/2013
CNGV,SAYC,12/17/2013
AAAE,AAAED,12/17/2013
ZWJW,ZWJWD,12/16/2013
VIVK,VIVKD,12/16/2013
VELT,VELTF,12/16/2013
SOVZF,SOVZD,12/16/2013
RRCPF,RRCPD,12/16/2013
NVSGF,NVSGD,12/16/2013
LNGYD,LNGYF,12/16/2013
LKWDD,LKWDF,12/16/2013
JUDOE,JUDO,12/16/2013
ALQAD,ALQA,12/16/2013
XTOGD,HUGE,12/13/2013
XTOG,HUGE,12/13/2013
SNEC,SNECD,12/13/2013
RIBTD,RIBT,12/13/2013
PMLT,COSM,12/13/2013
MSTNL,MS$F,12/13/2013
HBEXD,HBEXF,12/13/2013
EVLND,TAPM,12/13/2013
EVLN,TAPM,12/13/2013
CZGDF,CZGDD,12/13/2013
CRTZD,CRTZF,12/13/2013
BGKYF,BGKYD,12/13/2013
TRQ.V,TRQ.R,12/12/2013
SVLE,SVLED,12/12/2013
LWSPD,LWSP,12/12/2013
GRMH,FDNH,12/12/2013
FSTWD,TXHD,12/12/2013
FSTW,TXHD,12/12/2013
EXSFD,EXSFF,12/12/2013
BFHJ,BFHJD,12/12/2013
VIGS,ESESD,12/11/2013
SLOU,LEON,12/11/2013
SBRHD,NVOB,12/11/2013
SBRH,NVOB,12/11/2013
MWIP,MWIPD,12/11/2013
MFOND,MFON,12/11/2013
IWDM,IWDMD,12/11/2013
HHDGD,BFMC,12/11/2013
HHDG,BFMC,12/11/2013
ESES,ESESD,12/11/2013
CEDT,CEDTD,12/11/2013
LISBD,GROG,12/10/2013
LISB,GROG,12/10/2013
LGMFD,LGMFF,12/10/2013
KATXD,KATX,12/10/2013
INKAD,TXSO,12/10/2013
INKA,TXSO,12/10/2013
BONO,EMAG,12/10/2013
AAVC,CGSH,12/10/2013
SNVFF,SNVFD,12/09/2013
SFES,TRXC,12/09/2013
SED,SEDN,12/09/2013
RMDFF,RMDFD,12/09/2013
OBT,OBTLY,12/09/2013
NSEFD,NSEFF,12/09/2013
MNIKF,MNIKD,12/09/2013
INST,IMST,12/09/2013
HBPI,HBP,12/09/2013
GSVA,IMST,12/09/2013
ATHM.GD,ATHS.GD,12/09/2013
ATHM.GC,ATHS.GC,12/09/2013
ATHM.GB,ATHS.GB,12/09/2013
ATHM.GA,ATHS.GA,12/09/2013
VNSNE,VNSN,12/06/2013
UBIQE,UBIQD,12/06/2013
UBIQ,UBIQD,12/06/2013
SDGR,SMPR,12/06/2013
OKNVD,VNSN,12/06/2013
