Old Ticker,New Ticker,Effective Date
UNMN,UNMNE,8/30/2012
SBHL,NAKD,8/30/2012
LKEND,LKEN,8/30/2012
KKOEF,KKOED,8/30/2012
IZEAD,IZEA,8/30/2012
GRASE,GRAS,8/30/2012
DHNA,DSCR,8/30/2012
DCGCF,DCGCD,8/30/2012
BONPD,BONP,8/30/2012
ATTDE,ATTD,8/30/2012
ASHXF,ASHXD,8/30/2012
SUNB,SUNBD,8/29/2012
STTRL,STT.PRC,8/29/2012
SIRG,SIRGE,8/29/2012
PIHND,PIHN,8/29/2012
IHAID,IHAI,8/29/2012
HOMS,HOMSD,8/29/2012
ELT,ELTTY,8/29/2012
CASLD,REDG,8/29/2012
CASL,REDG,8/29/2012
BCHSD,BCHS,8/29/2012
XMDCQ,MCIC,8/28/2012
XMDC,MCIC,8/28/2012
REGCP,REG.PRG,8/28/2012
OMOVF,OMOVD,8/28/2012
NVSRD,NVSR,8/28/2012
KSMRD,KSMRF,8/28/2012
HVGDD,HVGDF,8/28/2012
HTTFP,HTS.PRA,8/28/2012
GQHLD,AGIN,8/28/2012
GQHL,AGIN,8/28/2012
BGHME,BGHM,8/28/2012
AFE,AFE.CL,8/28/2012
STVZF,SVLC,8/27/2012
HLTD,HLTDD,8/27/2012
FSRFF,FSRFD,8/27/2012
EXBS,DRHC,8/27/2012
DNP.RT.WI,DNP.RT,8/27/2012
UOMO,UOMOD,8/24/2012
SGOU,SGOUE,8/24/2012
NPFTE,NPFT,8/24/2012
MSXPD,MSXP,8/24/2012
GYSAE,GYSA,8/24/2012
ETLO,CDWD,8/24/2012
CGRXF,CGRXD,8/24/2012
AMHFF,AMHFD,8/24/2012
SOPW,SOPWE,8/23/2012
SNFLE,SFBC,8/23/2012
SNFL,SFBC,8/23/2012
SLHVF,SLHVD,8/23/2012
SGZH,SGZHE,8/23/2012
RBRM,LGBI,8/23/2012
MNXBY,MNXBD,8/23/2012
LWWA,LWWAE,8/23/2012
HPGS,HPGSE,8/23/2012
HPCS,HPCSE,8/23/2012
FSPI,FSPIE,8/23/2012
EPGLD,EPGL,8/23/2012
COFNP,COF.PRP,8/23/2012
CDYY,CDYYE,8/23/2012
ZYTC,ZYTO,8/22/2012
ROAOF,ROAOD,8/22/2012
JWCAE,TTS,8/22/2012
JWCA,TTS,8/22/2012
DENG,DENGE,8/22/2012
CNGVD,CNGV,8/22/2012
BEAM.PRA,BEAM.PRA.CL,8/22/2012
VELAD,VELA,8/21/2012
TCO.PRH,TCO.PRH.CL,8/21/2012
TCO.PRG,TCO.PRG.CL,8/21/2012
SIBE,SIBED,8/21/2012
SARY,TRLI,8/21/2012
RICP,ZYRX,8/21/2012
JRIVE,JRIV,8/21/2012
GFMHE,GFMH,8/21/2012
CADT,GFMH,8/21/2012
AOGND,AOGN,8/21/2012
ANGN,MGCD,8/21/2012
TXDSD,TXDSF,8/20/2012
SYAI,SYAID,8/20/2012
SNDXF,SAND,8/20/2012
SNDXD,SAND,8/20/2012
SGRWD,SGRWF,8/20/2012
SCIOE,SCIO,8/20/2012
RVUE,RVUEE,8/20/2012
PYJ,PYJ.CL,8/20/2012
PTAE,PTAEE,8/20/2012
JRIV,JRIVE,8/20/2012
IFCRE,IFCR,8/20/2012
GYSA,GYSAE,8/20/2012
GRBT,GRBTD,8/20/2012
GCLLE,GCLL,8/20/2012
GBTRD,SHPR,8/20/2012
GBTR,SHPR,8/20/2012
FX,FXAI,8/20/2012
BGHM,BGHME,8/20/2012
WEFGY,WFC.PRN,8/17/2012
WEFGL,WFC.PRN,8/17/2012
URPLF,URPLD,8/17/2012
TKDND,TKDN,8/17/2012
SRFDE,SRFDF,8/17/2012
SLMXF,SLMXD,8/17/2012
RBORE,RBOR,8/17/2012
NSRS,NSRSE,8/17/2012
MWWCD,MWWC,8/17/2012
MMAMD,MMAM,8/17/2012
ISOAY,ISOAD,8/17/2012
GFMH,GFMHE,8/17/2012
GEYED,GEYEF,8/17/2012
GBTRD,GBTR,8/17/2012
FTTN,FTTND,8/17/2012
ELCOD,ELCO,8/17/2012
CADT,GFMHE,8/17/2012
BYCXD,BYCX,8/17/2012
TCOCP,TCO.PRJ,8/16/2012
SUNV,ILED,8/16/2012
KRCPP,KRC.PRH,8/16/2012
KIM.PRG,KIM.PRG.CL,8/16/2012
GVNSF,GVNSD,8/16/2012
FSPH,TAPP,8/16/2012
FMNJ,FMNJD,8/16/2012
CASLD,CASL,8/16/2012
BRFG,RVEN,8/16/2012
ALNSD,AWEB,8/16/2012
ALNS,AWEB,8/16/2012
WTFSD,WTFS,8/15/2012
TLAGD,TLAG,8/15/2012
SDNT,SDNTE,8/15/2012
REG.PRE,REG.PRE.CL,8/15/2012
RDLCD,RDLCF,8/15/2012
GQHLD,GQHL,8/15/2012
FUGI,FUGID,8/15/2012
COWIE,COWI,8/15/2012
COWID,COWI,8/15/2012
XATA,XRSC,8/14/2012
TNEYD,TNEYF,8/14/2012
SWTR,CTDT,8/14/2012
SUMM,SUMMD,8/14/2012
SLGPP,SLG.PRI,8/14/2012
LFEFY,LFEFD,8/14/2012
JECFD,JECFF,8/14/2012
GMCHP,GRT.PRH,8/14/2012
CTDTE,CTDT,8/14/2012
AXIOE,AXIO,8/14/2012
WEFGY,WEFGL,8/13/2012
VVIVD,VVIVF,8/13/2012
VIOSD,VIOSF,8/13/2012
PPW^,PPWRP,8/13/2012
PPETQ,PPET,8/13/2012
PPETE,PPET,8/13/2012
PFRCD,PFRCF,8/13/2012
PFRC,PFRCF,8/13/2012
MGRND,UNMK,8/13/2012
MGRN,UNMK,8/13/2012
HMDI,HMDID,8/13/2012
EXBD,CEB,8/13/2012
ASCO,ASCOD,8/13/2012
UICO,UNIF,08/10/2012
SSOL,SSOLD,08/10/2012
SOSTE,SOST,08/10/2012
NFRMD,GGCO,08/10/2012
NFRM,GGCO,08/10/2012
FDMF,FDMFD,08/10/2012
AZGS,AZGSD,08/10/2012
SERS,SERSD,08/09/2012
NFRMD,NFRM,08/09/2012
GTWND,GTWN,08/09/2012
EVGID,EVGI,08/09/2012
ANEGD,ANEGY,08/09/2012
SANPD,SANP,08/08/2012
RPTND,MBMI,08/08/2012
RPTN,MBMI,08/08/2012
NTRR,NTRRD,08/08/2012
KNUR,KNURD,08/08/2012
CDOOF,CDOOD,08/08/2012
ARCW,ARCWD,08/08/2012
WEGOF,WEGOD,08/07/2012
UNDTE,UNDT,08/07/2012
UNDTD,UNDT,08/07/2012
SRRHF,SRRHD,08/07/2012
MITTP,MITT.PRA,08/07/2012
ITVA,ITVAD,08/07/2012
GMTI,APGI,08/07/2012
CYSOP,CYS.PRA,08/07/2012
CIGX,STSI,08/07/2012
BAFYD,BAFYY,08/07/2012
AGESY,AGESD,08/07/2012
NGEMF,NGEMD,08/06/2012
KV/B,KVPHB,08/06/2012
KV/A,KVPHA,08/06/2012
JMPLY,JMPLD,08/06/2012
GRT.PRF,GRT.PRF.CL,08/06/2012
FGE,FGE.CL,08/06/2012
CWLXD,CWLXF,08/06/2012
AXSMF,QMXGF,08/06/2012
AXSMD,QMXGF,08/06/2012
WTSHD,WTSHF,08/03/2012
URAGF,URAGD,08/03/2012
RBTKD,RBTK,08/03/2012
NKAFD,NKAFF,08/03/2012
KCW,KCW.CL,08/03/2012
IVRVD,IVRVF,08/03/2012
HJG,HJG.CL,08/03/2012
FURAD,FURAF,08/03/2012
EXETD,EXETF,08/03/2012
DXPPP,DX.PRA,08/03/2012
DDRC,DDR.PRJ,08/03/2012
BESV,BESVD,08/03/2012
AFCMD,AFCMF,08/03/2012
JWCUE,JWCAU,08/02/2012
JWCU,JWCAU,08/02/2012
EVCAD,EVCA,08/02/2012
BONP,BONPD,08/02/2012
ARIUP,ARI.PRA,08/02/2012
ALNSD,ALNS,08/02/2012
NVSR,NVSRD,08/01/2012
MNGAD,MNGA,08/01/2012
LKEN,LKEND,08/01/2012
IZEA,IZEAD,08/01/2012
BCHS,BCHSD,08/01/2012
BBTLL,BBT.PRE,08/01/2012
ACCM,HJOE,08/01/2012
KSMRF,KSMRD,7/31/2012
JWCUE,JWCU,7/31/2012
JWCAU,JWCU,7/31/2012
JWCAE,JWCA,7/31/2012
HVGDF,HVGDD,7/31/2012
EMDH,LMNK,7/31/2012
AQUSD,MULI,7/31/2012
AQUS,MULI,7/31/2012
RBCCD,RBCC,7/30/2012
PSHWY,PWNNY,7/30/2012
PIHN,PIHND,7/30/2012
PDC,PES,7/30/2012
JWCAW,JWCWE,7/30/2012
JWCAU,JWCUE,7/30/2012
JWCA,JWCAE,7/30/2012
IHAI,IHAID,7/30/2012
GRUHD,GSTV,7/30/2012
GRUH,GSTV,7/30/2012
CZICE,CZICF,7/30/2012
CAAC,CGLD,7/30/2012
UPSTD,USEL,7/27/2012
UPST,USEL,7/27/2012
ROYEE,ROYE,7/27/2012
MSXP,MSXPD,7/27/2012
KMCPZ,KIM.PRJ,7/27/2012
IVSCP,IVR.PRA,7/27/2012
EPGL,EPGLD,7/27/2012
DGHGE,DGHG,7/27/2012
CZICF,CZICE,7/27/2012
SOST,SOSTE,7/26/2012
SKGP,WMXG,7/26/2012
SDMTF,SDMTD,7/26/2012
RPTND,RPTN,7/26/2012
ROYE,ROYEE,7/26/2012
ONVRF,ONVRD,7/26/2012
HRDND,HRDN,7/26/2012
DMED,DMEDF,7/26/2012
CWH.PRC,CWH.PRC.CL,7/26/2012
BYCX,BYCXD,7/26/2012
ATTUF,ATTU,7/26/2012
ATTUD,ATTU,7/26/2012
AECPE,SFBR,7/26/2012
AECP,SFBR,7/26/2012
TGLPE,TGLP,7/25/2012
RSPO,SMAK,7/25/2012
RNBIE,RNBI,7/25/2012
PRDCD,PRDC,7/25/2012
CDVV,PRDC,7/25/2012
AVIIW,AVIID,7/25/2012
ZAOFD,ZAOFF,7/24/2012
VKMLD,VKMD,7/24/2012
VKML,VKMD,7/24/2012
VKMDE,VKMD,7/24/2012
VELA,VELAD,7/24/2012
TKDN,TKDND,7/24/2012
TGLP,TGLPE,7/24/2012
PTAID,PTAIF,7/24/2012
MORAE,MORA,7/24/2012
CHKM,ACMP,7/24/2012
VNOYP,VNO.PRK,7/23/2012
TXDSF,TXDSD,7/23/2012
TKSSD,BRND,7/23/2012
TKSS,BRND,7/23/2012
SGRWF,SGRWD,7/23/2012
MBRTD,MBRTF,7/23/2012
JZH,JZH.CL,7/23/2012
JPLKZ,JPUZZ,7/23/2012
EQR.PRN,EQR.PRN.CL,7/23/2012
CNGV,CNGVD,7/23/2012
CCBXD,IMNG,7/23/2012
CCBX,IMNG,7/23/2012
AQUSD,AQUS,7/23/2012
AOGN,AOGND,7/23/2012
UNSNE,UNSN,7/20/2012
