Old Ticker,New Ticker,Effective Date
MAQC,ZMDC,1/15/2013
GSTEEL,GSTEL,1/15/2013
CICSD,WPTH,1/15/2013
CICS,WPTH,1/15/2013
RC,GRDCY,1/14/2013
MGO,MRN,1/14/2013
LMCBV,LMCBD,1/14/2013
LMCB,STRZB,1/14/2013
LMCAV,LMCAD,1/14/2013
LMCA,STRZA,1/14/2013
HULL,HULLD,1/14/2013
GGHO,GGHOD,1/14/2013
FGLDE,FGLDD,1/14/2013
FGLD,FGLDD,1/14/2013
FCIA,AMCU,1/14/2013
BLSFD,BLSFY,1/14/2013
APCN,MPGS,1/14/2013
VINTB,GVHIB,01/11/2013
TGPOD,TGPO,01/11/2013
FEL,STE,01/11/2013
ENAFD,ENAFF,01/11/2013
BOCXD,BOCX,01/11/2013
VRALD,VGLS,01/10/2013
VRAL,VGLS,01/10/2013
STTN,TREP,01/10/2013
NMXC,NMXS,01/10/2013
MYCGD,BMHI,01/10/2013
MYCG,BMHI,01/10/2013
LSLD,LSTS,01/10/2013
FUBPE,FUBP,01/10/2013
FMYYE,FMYYD,01/10/2013
FMYY,FMYYD,01/10/2013
WOSYD,WOSYY,01/09/2013
T,T/A,01/09/2013
PQRI,REON,01/09/2013
OSLH,OSLHD,01/09/2013
NNOM,SHGR,01/09/2013
NDEV,NDEVD,01/09/2013
MQCMF,MLYCF,01/09/2013
DATA,DTRK,01/09/2013
BPVID,BPVIF,01/09/2013
BNF,BANIF,01/09/2013
ALIE,TRII,01/09/2013
TRTCE,TRTC,01/08/2013
SOCU,GMUI,01/08/2013
RNDR,FRTD,01/08/2013
RIOBE,RIOB,01/08/2013
PRYND,PRYNF,01/08/2013
IMDSD,IMDS,01/08/2013
GMUID,GMUI,01/08/2013
ECOFD,ECOF,01/08/2013
BECO,ISGI,01/08/2013
TRTC,TRTCE,01/07/2013
TNSXD,TNSX,01/07/2013
SUPU,JALA,01/07/2013
RIOB,RIOBE,01/07/2013
REDGE,REDG,01/07/2013
PBCWD,PBCWE,01/07/2013
PBCW,PBCWE,01/07/2013
MTVOD,MTVO,01/07/2013
KABXD,KABX,01/07/2013
IAALD,IAALF,01/07/2013
GTCPD,GTCPE,01/07/2013
GTCP,GTCPE,01/07/2013
FUBP,FUBPE,01/07/2013
CASLD,REDG,01/07/2013
CASL,REDG,01/07/2013
BDGVD,BDGV,01/07/2013
AVFPD,AVFP,01/07/2013
ARGXF,ARGXD,01/07/2013
ANLDP,ANLDD,01/07/2013
AMA,HLB,01/07/2013
AGIJD,AGIJ,01/07/2013
ACPHF,ACST,01/07/2013
XFH,XFH.CL,01/04/2013
SILAE,SILA,01/04/2013
SANT,SANTD,01/04/2013
GRT,GRT/UN,01/04/2013
GLDNE,GLDN,01/04/2013
F.PRA,F.PRA.CL,01/04/2013
EVXA,EVXAD,01/04/2013
CTEIE,CTEI,01/04/2013
ARNH,ARNHD,01/04/2013
ANTRE,ANTR,01/04/2013
ANTRD,ANTR,01/04/2013
47466,PAR,01/04/2013
WPK,WPK.CL,01/03/2013
UPBSD,UPBS,01/03/2013
SMBL,BDBD,01/03/2013
PZA/UN,PZA,01/03/2013
PRTN,ESSI,01/03/2013
JWF,JWF.CL,01/03/2013
JVEXD,JVEX,01/03/2013
HXBM,HXBMD,01/03/2013
GWF,GWF.CL,01/03/2013
FPC.PRA,FPC.PRA.CL,01/03/2013
FDCFF,FDCFD,01/03/2013
CTEI,CTEIE,01/03/2013
APKND,RAFA,01/03/2013
APKN,RAFA,01/03/2013
44845,WPP,01/03/2013
SLXCF,TBUFF,01/02/2013
NTRRE,NTRR,01/02/2013
NTRRD,NTRR,01/02/2013
MTE,MTENY,01/02/2013
MALL,PCMI,01/02/2013
ASCCE,ASCC,01/02/2013
ABBV.WI,ABBV,01/02/2013
ABBV.V,ABBV,01/02/2013
VLNX,VLNXD,12/31/2012
QUMI,DJAK,12/31/2012
OSK,QMI,12/31/2012
MSW,MSWP,12/31/2012
ICMC,OHGI,12/31/2012
GTCPD,GTCP,12/31/2012
CNSV,CNSVD,12/31/2012
CICSD,CICS,12/31/2012
CHCG,CHCGD,12/31/2012
BFLXE,BFLXD,12/31/2012
BFLX,BFLXD,12/31/2012
AXRXD,AXRX,12/31/2012
APDQ,AUAG,12/31/2012
TTII,TTIID,12/28/2012
TRKP,TRKPD,12/28/2012
STILL,STI.PRE,12/28/2012
STILL,STI$E,12/28/2012
NTRRD,NTRRE,12/28/2012
NTRR,NTRRE,12/28/2012
NFDS,NFDSD,12/28/2012
GLDN,GLDNE,12/28/2012
DUCP,DUCPE,12/28/2012
CLRI,CLRID,12/28/2012
ASCC,ASCCE,12/28/2012
WNXXF,WNXXD,12/27/2012
STGYF,STGYD,12/27/2012
SMDXF,SMDXD,12/27/2012
PPZRD,PPZRF,12/27/2012
PEII,PEIID,12/27/2012
MYCGD,MYCG,12/27/2012
MRVC,MRVCD,12/27/2012
IPXFD,IPXFF,12/27/2012
GOK,GEOK,12/27/2012
CLDDE,NAMG,12/27/2012
CLDDD,NAMG,12/27/2012
CLDD,NAMG,12/27/2012
ABBRF,ABBRD,12/27/2012
VRALD,VRAL,12/26/2012
RJDGE,RJDG,12/26/2012
PIEXE,PIEX,12/26/2012
CGCCE,CGCC,12/26/2012
AXK,AXDX,12/26/2012
ATAMV,AAMC,12/26/2012
AAMCV,AAMC,12/26/2012
XTRGE,XTRG,12/24/2012
XTGR,XTGRF,12/24/2012
STHG,STHGD,12/24/2012
SPCNE,SPCN,12/24/2012
SENZD,SENZ,12/24/2012
RESI.WI,RESI,12/24/2012
RESI.V,RESI,12/24/2012
MONTE,MONT,12/24/2012
GNWSF,GNWSD,12/24/2012
CLNZE,CLNZ,12/24/2012
CFMIE,CFMI,12/24/2012
CEIIE,CEII,12/24/2012
YCNGD,IRHC,12/21/2012
YCNG,IRHC,12/21/2012
TXGEE,TXGE,12/21/2012
SSWPF,SSW.PRD,12/21/2012
SSWPF,SSW$D,12/21/2012
SOPC,SOPCD,12/21/2012
SILA,SILAE,12/21/2012
RPAIP,RPAI.PRA,12/21/2012
RPAIP,RPAI$A,12/21/2012
RIOAF,RIOM,12/21/2012
PRTAV,PRTA,12/21/2012
OBJEE,OBJE,12/21/2012
OBJED,OBJE,12/21/2012
NSPR,NSPRD,12/21/2012
LIMOE,LIMOD,12/21/2012
LIMO,LIMOD,12/21/2012
GLBCP,TCB.PRC,12/21/2012
GLBCP,TCB$C,12/21/2012
CPDUE,CPDU,12/21/2012
CGCC,CGCCE,12/21/2012
ALCD,ALCDD,12/21/2012
AGXLD,AGXLY,12/21/2012
AEGPD,PACV,12/21/2012
AEGP,PACV,12/21/2012
VVITD,VVIT,12/20/2012
TLRRD,TLRRF,12/20/2012
GMCPE,GMCP,12/20/2012
GEP,GEP.CL,12/20/2012
GEJ,GEJ.CL,12/20/2012
GEG,GEG.CL,12/20/2012
GED,GED.CL,12/20/2012
CRWVD,GRCV,12/20/2012
CRWV,GRCV,12/20/2012
COLO,B,COLOB 12/20/2012
CAAEF,CAAED,12/20/2012
ALZMD,NOHO,12/20/2012
ALZM,NOHO,12/20/2012
WSML,WSMLE,12/19/2012
SKNYE,SKNY,12/19/2012
RJSDE,RJSD,12/19/2012
RJDG,RJDGE,12/19/2012
REDG,REDGE,12/19/2012
PDATD,POLR,12/19/2012
PDAT,POLR,12/19/2012
OLIE,OLIED,12/19/2012
OBJED,OBJEE,12/19/2012
OBJE,OBJEE,12/19/2012
JAEN,JAENE,12/19/2012
GNHRF,GNHRD,12/19/2012
CSLXD,FTCX,12/19/2012
CSLX,FTCX,12/19/2012
CORSP,COR.PRA,12/19/2012
CORSP,COR$A,12/19/2012
CHPIE,CHPI,12/19/2012
CASLD,REDGE,12/19/2012
CASL,REDGE,12/19/2012
APKND,APKN,12/19/2012
SNRVD,SNRV,12/18/2012
NSJUE,NSJU,12/18/2012
IRETP,IRET.PR,12/18/2012
IRETP,IRET$,12/18/2012
GT.PRA,GTPPP,12/18/2012
GT$A,GTPPP,12/18/2012
GOHGD,GOHG,12/18/2012
EZJRE,EZJR,12/18/2012
DZRFF,DZRFD,12/18/2012
DTGIE,DTGI,12/18/2012
DTGID,DTGI,12/18/2012
BRRYE,BRRY,12/18/2012
AGLTD,AGLT,12/18/2012
TLAND,TLAN,12/17/2012
PMCMD,PMCM,12/17/2012
LWLLD,LWLL,12/17/2012
KOKXD,CEGX,12/17/2012
KOKX,CEGX,12/17/2012
GERU,GERUD,12/17/2012
FEGR,FEGRD,12/17/2012
DGTE,RTRX,12/17/2012
BOCX,BOCXD,12/17/2012
ATC,ATCV,12/17/2012
SEKZF,SEKZD,12/14/2012
OARFF,OARFD,12/14/2012
NYCM,NYCMD,12/14/2012
NWYT,NWYTD,12/14/2012
IDGR,BKSH,12/14/2012
FWGOE,CYUR,12/14/2012
FWGO,CYUR,12/14/2012
CLDDE,CLDD,12/14/2012
CLDDD,CLDD,12/14/2012
BLSFY,BLSFD,12/14/2012
AUXRD,AUXRF,12/14/2012
XUIIE,XUII,12/13/2012
XUIID,XUII,12/13/2012
XUIDE,XUII,12/13/2012
ULUCD,ULUCF,12/13/2012
TGPO,TGPOD,12/13/2012
SMMTP,INN.PRB,12/13/2012
SMMTP,INN$B,12/13/2012
RMYI,REMY,12/13/2012
MORAE,XUII,12/13/2012
MORA,XUII,12/13/2012
MGYS,CNNM,12/13/2012
KIMLL,KIM.PRK,12/13/2012
KIMLL,KIM$K,12/13/2012
HPGSE,HPGS,12/13/2012
DSKXD,DSKX,12/13/2012
ATAMV,AAMCV,12/13/2012
UNSNE,PCWT,12/12/2012
UNSN,PCWT,12/12/2012
OBJED,OBJE,12/12/2012
JPEXE,JPEX,12/12/2012
VIOSE,VIOSF,12/11/2012
VIOSD,VIOSF,12/11/2012
TNSX,TNSXD,12/11/2012
STVIE,STVI,12/11/2012
RTTE,CAMG,12/11/2012
NUVLE,NUVL,12/11/2012
MTVO,MTVOD,12/11/2012
KABX,KABXD,12/11/2012
GRASE,GRAS,12/11/2012
FGC,FGC.CL,12/11/2012
ERDCD,ERDCF,12/11/2012
ENAFF,ENAFD,12/11/2012
BPVIF,BPVID,12/11/2012
APMCD,APMCF,12/11/2012
AGIJ,AGIJD,12/11/2012
WOSYY,WOSYD,12/10/2012
TROEP,TYG.PRB,12/10/2012
TROEP,TYG$B,12/10/2012
SOCU,GMUID,12/10/2012
SAB,GCSAY,12/10/2012
PRYNF,PRYND,12/10/2012
PROBD,PROBF,12/10/2012
PADRD,PADR,12/10/2012
OTOW,OTOWD,12/10/2012
NGNM,NEO,12/10/2012
IMDS,IMDSD,12/10/2012
GMUI,GMUID,12/10/2012
GHKSL,GHKSD,12/10/2012
ECOI,HBRK,12/10/2012
ECOF,ECOFD,12/10/2012
AEGYE,AEGY,12/10/2012
YCNGD,YCNG,12/07/2012
WCTXF,WCTXD,12/07/2012
URCFF,URCFD,12/07/2012
UPBS,UPBSD,12/07/2012
TYG.PRA,TYG.PRA.CL,12/07/2012
EGSR,ENLB,12/07/2012
AVFP,AVFPD,12/07/2012
AEGPD,AEGP,12/07/2012
WBSPL,WBS.PRE,12/06/2012
WBSPL,WBS$E,12/06/2012
VRYGD,SOUL,12/06/2012
VRYG,SOUL,12/06/2012
SEPOD,SEPOF,12/06/2012
PWEID,PWEI,12/06/2012
MSEZD,MSEZ,12/06/2012
KNR,KNR.CL,12/06/2012
ICPA,PNCH,12/06/2012
EQFCH,EQCAPF,12/06/2012
DPHGD,DPHG,12/06/2012
DMHID,DMHI,12/06/2012
CRWVD,CRWV,12/06/2012
CCWID,CCWIF,12/06/2012
BDGV,BDGVD,12/06/2012
ALZMD,ALZM,12/06/2012
YULC,SYNT,12/05/2012
XUIID,XUIIE,12/05/2012
XUII,XUIIE,12/05/2012
XUIDE,XUIIE,12/05/2012
SLTFD,SLTFF,12/05/2012
QRN,AZJ,12/05/2012
PIEX,PIEXE,12/05/2012
PDATD,PDAT,12/05/2012
MORAE,XUIIE,12/05/2012
MORA,XUIIE,12/05/2012
GTCP,GTCPD,12/05/2012
DYERE,DYER,12/05/2012
COF.PRB,COF.PRB.CL,12/05/2012
CMRG,DXLG,12/05/2012
BCGOD,BCGOF,12/05/2012
ANTRD,ANTRE,12/05/2012
ANTR,ANTRE,12/05/2012
VIOSF,VIOSE,12/04/2012
VIOSD,VIOSE,12/04/2012
TKDND,GRYN,12/04/2012
TKDN,GRYN,12/04/2012
MDRME,MDRM,12/04/2012
ICHGD,ICHGF,12/04/2012
IAALF,IAALD,12/04/2012
HAIRD,HAIR,12/04/2012
GRYNE,GRYN,12/04/2012
FUTUE,FUTU,12/04/2012
CGPS,LEVT,12/04/2012
AVTCE,AVTC,12/04/2012
TTO,CORR,12/03/2012
TCKME,TCKM,12/03/2012
RYQGD,RITE,12/03/2012
RYQG,RITE,12/03/2012
PTAEE,PTAE,12/03/2012
PALTF,SALTF,12/03/2012
PALTE,SALTF,12/03/2012
ONTSD,TUNG,12/03/2012
ONTS,TUNG,12/03/2012
MCUJD,MCUJF,12/03/2012
MCUJ,MCUJF,12/03/2012
KME,IKG,12/03/2012
HVPAE,HVPA,12/03/2012
HDRSD,HDRSF,12/03/2012
GKSR,GK,12/03/2012
GER,GER.CL,12/03/2012
GEC,GEC.CL,12/03/2012
GEA,GEA.CL,12/03/2012
CICS,CICSD,12/03/2012
CCRT,ATLC,12/03/2012
BONPD,TEXS,12/03/2012
BONP,TEXS,12/03/2012
BESKSMICRO,EQSKSMICRO,12/03/2012
BESITICABLE,EQSITICABLE,12/03/2012
BEHEXATRADEX,EQHEXATRADEX,12/03/2012
AXRX,AXRXD,12/03/2012
ALNEE,ALNE,12/03/2012
WGASD,WGAS,11/30/2012
VNTHE,VNTH,11/30/2012
TAYCL,TAYCO,11/30/2012
MYCG,MYCGD,11/30/2012
KOKXD,KOKX,11/30/2012
JZS,JZS.CL,11/30/2012
DSKX,DSKXD,11/30/2012
YZSKE,YZSK,11/29/2012
SWTR,CTDT,11/29/2012
SIBNE,SIBN,11/29/2012
SDSPE,SDSP,11/29/2012
QPONE,QPON,11/29/2012
HJO,HJO.CL,11/29/2012
DPDME,DPDM,11/29/2012
DIMU,CXBL,11/29/2012
CTDTE,CTDT,11/29/2012
BDN.PRD,BDN.PRD.CL,11/29/2012
ZDVNE,ZDVN,11/28/2012
TTEXD,TTEXF,11/28/2012
PPZRF,PPZRD,11/28/2012
NTROD,NTRO,11/28/2012
MSTGE,MSTG,11/28/2012
IPXFF,IPXFD,11/28/2012
GLTVE,GLTV,11/28/2012
EXCCE,EXCC,11/28/2012
ANOSE,ANOS,11/28/2012
VRAL,VRALD,11/27/2012
TVCFD,EUUNF,11/27/2012
TTEGE,TTEG,11/27/2012
SOLHE,SOLHF,11/27/2012
SENZ,SENZD,11/27/2012
