Old Ticker,New Ticker,Effective Date
FR.PRJ,FR.PRJ.CL,03/12/2013
ECDC,ECDCD,03/12/2013
TCKM,TCKME,03/11/2013
SVEN,SVEND,03/11/2013
QREDF,NIOBF,03/11/2013
PPTLD,PPTL,03/11/2013
MSCT,MMMB,03/11/2013
IACE,IACED,03/11/2013
CWET,SWET,03/11/2013
ANX,MSTX,03/11/2013
TSRED,TSRE,03/08/2013
TRJTF,TRJTD,03/08/2013
SLNDD,SLND,03/08/2013
POLJD,POLJF,03/08/2013
NAMGE,NAMG,03/08/2013
CSOCE,CSOC,03/08/2013
CLDDE,NAMG,03/08/2013
CLDDD,NAMG,03/08/2013
CLDD,NAMG,03/08/2013
AVF,AVF.CL,03/08/2013
TUCAD,RMRK,03/07/2013
TUCA,RMRK,03/07/2013
SCTPD,SCTPF,03/07/2013
RCHR,RCHRE,03/07/2013
NTMG,NTMGD,03/07/2013
NCMBF,NCMBD,03/07/2013
LUXD,LUXDD,03/07/2013
GSAED,GULD,03/07/2013
GSAE,GULD,03/07/2013
EBIGD,CBMG,03/07/2013
EBIG,CBMG,03/07/2013
TLAND,TRLR,03/06/2013
TLAN,TRLR,03/06/2013
TBYH,TBYHD,03/06/2013
RTGVD,RTGV,03/06/2013
NXHC,NXCR,03/06/2013
NAMG,NAMGE,03/06/2013
KLSC,KLSCE,03/06/2013
HJT,HJT.CL,03/06/2013
DGTC,DGTCD,03/06/2013
CLDDE,NAMGE,03/06/2013
CLDDD,NAMGE,03/06/2013
CLDD,NAMGE,03/06/2013
AXIUE,AXIU,03/06/2013
AMASD,SGNI,03/06/2013
AMAS,SGNI,03/06/2013
AGDND,AGDNF,03/06/2013
VUZID,VUZI,03/05/2013
MHYSD,MHYS,03/05/2013
GSAED,GSAE,03/05/2013
FMERL,FMCP,03/05/2013
FBCDD,FBCD,03/05/2013
EBIGD,EBIG,03/05/2013
AMASD,AMAS,03/05/2013
PEIID,PEII,03/04/2013
DYSC,RSSS,03/04/2013
CKVLF,CKVLD,03/04/2013
ZVTKE,ZVTK,03/01/2013
SDMTD,SDMTF,03/01/2013
REOND,REON,03/01/2013
PQRI,REON,03/01/2013
MSEIE,MSEI,03/01/2013
LMGT,QMIS,03/01/2013
KGN,AKG,03/01/2013
GOFFE,GOFF,03/01/2013
GOFFD,GOFF,03/01/2013
ETGGD,LVGI,03/01/2013
ETGG,LVGI,03/01/2013
EQATLANTA,BEATLANTA,03/01/2013
DWSGF,DWSGD,03/01/2013
CYNAF,CYNAD,03/01/2013
BEZEENEWS,EQZEENEWS,03/01/2013
BEWOCKPHARMA,EQWOCKPHARMA,03/01/2013
BEPIRLIFE,EQPIRLIFE,03/01/2013
BEL&TFH,EQL&TFH,03/01/2013
BEIBWSL,EQIBWSL,03/01/2013
ALAXY,ALAXZ,03/01/2013
ACSRD,TQLA,03/01/2013
ACSR,TQLA,03/01/2013
UYMGD,UYMG,2/28/2013
SSIED,FNRG,2/28/2013
SSIE,FNRG,2/28/2013
SPZC,SPZCD,2/28/2013
SPOWE,CETC,2/28/2013
SPOWD,CETC,2/28/2013
SPOW,CETC,2/28/2013
NIASD,NIAS,2/28/2013
NHAWF,NHAWD,2/28/2013
JPMSL,JPM.PRA,2/28/2013
JPMSL,JPM$A,2/28/2013
IMEK,WILS,2/28/2013
IGC.U,IGCIU,2/28/2013
HBWO,CHCX,2/28/2013
GPRXF,AMBCF,2/28/2013
BMPI,SSPC,2/28/2013
AZNVF,AZNVD,2/28/2013
AMIXB,AMNCB,2/28/2013
AMIXA,AMNC,2/28/2013
ACSRD,ACSR,2/28/2013
SGUF,SGUFD,2/27/2013
PTVYF,PTVYD,2/27/2013
NXY.PRB,NXY.PRB.CL,2/27/2013
LCKY,LCKYD,2/27/2013
HT.PRA,HT.PRA.CL,2/27/2013
GAIR,GAIRD,2/27/2013
CAEUF,ANGCF,2/27/2013
APRINT,AMARIN,2/27/2013
VAPN,SLNR,2/26/2013
SMTD,SMTDD,2/26/2013
SKAXE,SKAX,2/26/2013
MTTIF,MTTID,2/26/2013
INOLD,INOL,2/26/2013
HOUMD,HOUM,2/26/2013
DMAXE,DMAX,2/26/2013
CWGLV,CWGL,2/26/2013
CSLVF,CSLVD,2/26/2013
CRSWV,CWGL,2/26/2013
CLFFL,CLV,2/26/2013
CGEI,PME,2/26/2013
BRNDE,BRND,2/26/2013
WTSLA,WTSL,2/25/2013
WNDS,KGET,2/25/2013
TUMIF,TUMID,2/25/2013
TENPE,TENP,2/25/2013
NTGSD,NTGSF,2/25/2013
ISHPP,ISH.PRA,2/25/2013
ISHPP,ISH$A,2/25/2013
DMHIE,DMHI,2/25/2013
DMHID,DMHI,2/25/2013
CRSWV,CWGLV,2/25/2013
ZVTK,ZVTKE,2/22/2013
YCNGD,IRHC,2/22/2013
YCNG,IRHC,2/22/2013
XFCHE,XFCH,2/22/2013
VRHD,VRHDE,2/22/2013
UPOW,UPOWE,2/22/2013
TENP,TENPE,2/22/2013
SRGG,SRGGD,2/22/2013
SOLHF,SOLH,2/22/2013
SOLHE,SOLH,2/22/2013
REXMD,REXMY,2/22/2013
REPW,DRNK,2/22/2013
MSEI,MSEIE,2/22/2013
LOCN,LOCNE,2/22/2013
IRHCE,IRHC,2/22/2013
HANG,DRNK,2/22/2013
GOFFE,GOFFD,2/22/2013
GOFF,GOFFD,2/22/2013
GBSXE,GBSX,2/22/2013
FOH,FOHL,2/22/2013
FIBP,INBK,2/22/2013
DNADD,DNAD,2/22/2013
DMHID,DMHIE,2/22/2013
DMHI,DMHIE,2/22/2013
CSOC,CSOCE,2/22/2013
BAZID,TRUU,2/22/2013
BAZI,TRUU,2/22/2013
AMIQF,AMIQD,2/22/2013
YCNGD,IRHCE,2/21/2013
YCNG,IRHCE,2/21/2013
XFCH,XFCHE,2/21/2013
VKML,VKMLE,2/21/2013
VKMD,VKMLE,2/21/2013
TUFF,TUFFE,2/21/2013
SLGA,AXLM,2/21/2013
SBGL.WI,SBGL,2/21/2013
SBGL.V,SBGL,2/21/2013
PRE.PRC,PRE.PRC.CL,2/21/2013
PBCWD,PBCWE,2/21/2013
PBCW,PBCWE,2/21/2013
IRHC,IRHCE,2/21/2013
GOFFD,GOFFE,2/21/2013
GOFF,GOFFE,2/21/2013
GBSX,GBSXE,2/21/2013
ERSDE,LUVE,2/21/2013
ERSD,LUVE,2/21/2013
ELRAD,ELRA,2/21/2013
CRP,CRP.CL,2/21/2013
CIGW,CIGWE,2/21/2013
CFRPP,CFR.PRA,2/21/2013
CFRPP,CFR$A,2/21/2013
CCCOD,CCCOF,2/21/2013
ASMC,MARA,2/21/2013
WRI.PRD,WRI.PRD.CL,2/20/2013
WLRMD,WLRMF,2/20/2013
SUFFD,SUFF,2/20/2013
SGZHE,SGZH,2/20/2013
PCFGD,PCFG,2/20/2013
OPHID,OPHI,2/20/2013
MMIPF,MMIPD,2/20/2013
MDMCE,MDMC,2/20/2013
IAXFD,IAXFF,2/20/2013
GBLHD,GBLHF,2/20/2013
CGAQD,CIHN,2/20/2013
CGAQ,CIHN,2/20/2013
CANSD,CANSF,2/20/2013
BMLS,BMLSD,2/20/2013
ADNT,ADNTD,2/20/2013
ADDU,ADDUD,2/20/2013
VIZSD,VIZS,2/19/2013
VCHSD,VCHS,2/19/2013
TAEC,TAECE,2/19/2013
PREFF,PRE.PRF,2/19/2013
PREFF,PRE$F,2/19/2013
PMFID,PMFI,2/19/2013
NSPRD,NSPR,2/19/2013
LEOXF,PIMTF,2/19/2013
HPCSE,HPCSD,2/19/2013
HPCS,HPCSD,2/19/2013
GGPYP,GGP.PRA,2/19/2013
GGPYP,GGP$A,2/19/2013
CTIIF,CTIID,2/19/2013
BPACD,TWSI,2/19/2013
BPAC,TWSI,2/19/2013
BLUFD,BLUF,2/19/2013
ALRX,ALRXF,2/19/2013
NHPR,NHPRD,2/15/2013
MWFH,MWFHD,2/15/2013
LBTL,LBTLD,2/15/2013
HTHHE,HTHH,2/15/2013
HNZ.PR,HNZPP,2/15/2013
HNZ$,HNZPP,2/15/2013
HADV,HADVD,2/15/2013
GGHOD,ICLD,2/15/2013
GGHO,ICLD,2/15/2013
FHWY,FHWYD,2/15/2013
CNMGA,CNMGF,2/15/2013
CLTK,EOPT,2/15/2013
CGAQ,CGAQD,2/15/2013
CBJGD,CBJG,2/15/2013
AHLKD,EIRC,2/15/2013
AHLK,EIRC,2/15/2013
WIS^,WIS.PR.CL,2/14/2013
TMHOD,TMHO,2/14/2013
SOHFD,SOHFF,2/14/2013
GLNCF,GLNCD,2/14/2013
GFMD,GFMDD,2/14/2013
EVXAD,MISM,2/14/2013
EVXA,MISM,2/14/2013
BFS.PRB,BFS.PRB.CL,2/14/2013
ZZBDR,WREFL,2/13/2013
YHGG,HERB,2/13/2013
VYCOD,VYCO,2/13/2013
STRP,MSPC,2/13/2013
SILAE,SILAD,2/13/2013
SILA,SILAD,2/13/2013
PUGEE,PUGE,2/13/2013
OMRGF,MLNGF,2/13/2013
IFSCD,IFSC,2/13/2013
BMR.PRA,BMR.PRA.CL,2/13/2013
ARRPP,ARR.PRB,2/13/2013
ARRPP,ARR$B,2/13/2013
ALLX,ALLXF,2/13/2013
AGIGF,AGI,2/13/2013
ZPPB,ZPPBD,02/12/2013
VTNP,EHOS,02/12/2013
SGZ,SGZ.CL,02/12/2013
SFMCF,SFMCD,02/12/2013
PPTL,PPTLD,02/12/2013
DNYS,CYBK,02/12/2013
DNDTD,DNDT,02/12/2013
BVTLF,BVTLD,02/12/2013
ATOXF,ATOXD,02/12/2013
ZZFGA,NTXCZ,02/11/2013
ZZDDX,DIVXZ,02/11/2013
ZZART,INZZZ,02/11/2013
ZIONL,ZB.PRG,02/11/2013
ZIONL,ZB$G,02/11/2013
TRKPD,ZNBR,02/11/2013
TRKP,ZNBR,02/11/2013
SLND,SLNDD,02/11/2013
ORMPD,ORMP,02/11/2013
KFP,KFN.PR,02/11/2013
KFP,KFN$,02/11/2013
KFNDP,KFN.PR,02/11/2013
KFNDP,KFN$,02/11/2013
EVFN,EVFND,02/11/2013
EBOD,EBODF,02/11/2013
CTDC,EBODF,02/11/2013
TUCA,TUCAD,02/08/2013
HULLD,HULL,02/08/2013
FMYYE,ANTB,02/08/2013
FMYYD,ANTB,02/08/2013
FMYY,ANTB,02/08/2013
FGLDD,FGLD,02/08/2013
CDR.PRA,CDR.PRA.CL,02/08/2013
WITD,PTOO,02/07/2013
POLJF,POLJD,02/07/2013
EMWW,EMWWD,02/07/2013
CLRID,CLRI,02/07/2013
BOLD,LOTE,02/07/2013
VUZI,VUZID,02/06/2013
SSUXF,GSUXF,02/06/2013
SSHO,EBYH,02/06/2013
SCTPF,SCTPD,02/06/2013
RXACD,RXAC,02/06/2013
KTRC,POIL,02/06/2013
GTCPE,GTCP,02/06/2013
GTCPD,GTCP,02/06/2013
GGIX,LIVV,02/06/2013
FMYYE,FMYY,02/06/2013
FMYYD,FMYY,02/06/2013
FBCD,FBCDD,02/06/2013
ALCDD,SITS,02/06/2013
ALCD,SITS,02/06/2013
THER,THERF,02/05/2013
RTGV,RTGVD,02/05/2013
RIM,BB,02/05/2013
NDEVD,NDEV,02/05/2013
IPL.PRB,IPL.PRB.CL,02/05/2013
FHZNL,FHN.PRA,02/05/2013
FHZNL,FHN$A,02/05/2013
ARGXD,ARGXF,02/05/2013
AMAS,AMASD,02/05/2013
AGDNF,AGDND,02/05/2013
ABRPP,ABR.PRA,02/05/2013
ABRPP,ABR$A,02/05/2013
WWVY,ALTV,02/04/2013
WVT,ALTV,02/04/2013
TULCF,TU,02/04/2013
SFRSF,SFRFD,02/04/2013
SCEZL,SCE.PRG,02/04/2013
SCEZL,SCE$G,02/04/2013
SANTD,SANT,02/04/2013
RIMM,BBRY,02/04/2013
PUGE,PUGEE,02/04/2013
LUP,TYMN,02/04/2013
LIMOE,TERX,02/04/2013
LIMOD,TERX,02/04/2013
LIMO,TERX,02/04/2013
HTHH,HTHHE,02/04/2013
ETGG,ETGGD,02/04/2013
ERSO,ERS,02/04/2013
DMAX,DMAXE,02/04/2013
AXIU,AXIUE,02/04/2013
ASGYF,HNGSF,02/04/2013
VRNDP,VNO.PRL,02/01/2013
VRNDP,VNO$L,02/01/2013
RTI,RATI.L,02/01/2013
REON,REOND,02/01/2013
PQRI,REOND,02/01/2013
MHYS,MHYSD,02/01/2013
ISC,ISRA.L,02/01/2013
HXBMD,HXBM,02/01/2013
FXTC,BMIX,02/01/2013
FDCFD,FDCFF,02/01/2013
EVXAD,EVXA,02/01/2013
ERA.WI,ERA,02/01/2013
ERA.V,ERA,02/01/2013
EAGL,ENT,02/01/2013
CGV,CGG,02/01/2013
AXMAQ,AXMA,02/01/2013
ANLDD,ANLDP,02/01/2013
ACSR,ACSRD,02/01/2013
STHGD,PRDL,1/31/2013
STHG,PRDL,1/31/2013
RXAC,RXACD,1/31/2013
REPW,HANG,1/31/2013
PPETQ,PPETD,1/31/2013
PPET,PPETD,1/31/2013
GERUD,ALPH,1/31/2013
GERU,ALPH,1/31/2013
EBIG,EBIGD,1/31/2013
ARNHD,ARNH,1/31/2013
WRGP,WRGPD,1/30/2013
UYMG,UYMGD,1/30/2013
TRU,TRRU,1/30/2013
STRZQ,STRZ,1/30/2013
SOPCD,TALK,1/30/2013
SOPC,TALK,1/30/2013
NYCMD,CXEE,1/30/2013
NYCM,CXEE,1/30/2013
DNAD,DNADD,1/30/2013
CHCGD,YOSN,1/30/2013
CHCG,YOSN,1/30/2013
CAMLE,KJFI,1/30/2013
CAML,KJFI,1/30/2013
BWF,BWF.CL,1/30/2013
BRRYE,DMPI,1/30/2013
BRRY,DMPI,1/30/2013
SHO.PRA,SHO.PRA.CL,1/29/2013
OSLHD,OSLH,1/29/2013
GGC,AXLL,1/29/2013
GBG,GBGLF,1/29/2013
CNSVD,CNSV,1/29/2013
CHCGD,CHCG,1/29/2013
VRHDE,VRHD,1/28/2013
VLNXD,VLNX,1/28/2013
TTIID,TTII,1/28/2013
TRKPD,TRKP,1/28/2013
TGPOD,BLGX,1/28/2013
TGPO,BLGX,1/28/2013
REXMY,REXMD,1/28/2013
LSP,LMP,1/28/2013
KFNDP,KFP,1/28/2013
HOUM,HOUMD,1/28/2013
CTEL,HKTV,1/28/2013
BFLXD,BFLX,1/28/2013
WNXXD,WNXXF,1/25/2013
TSRE,TSRED,1/25/2013
SMDXD,SMDXF,1/25/2013
SKAX,SKAXE,1/25/2013
NTGSF,NTGSD,1/25/2013
NPDV,WISH,1/25/2013
NFDSD,NFDS,1/25/2013
GDSW,PTCI,1/25/2013
ELRA,ELRAD,1/25/2013
CRF,FDC,1/25/2013
BRND,BRNDE,1/25/2013
ABBRD,ABBRF,1/25/2013
WPI,ACT,1/24/2013
