Old Ticker,New Ticker,Effective Date
PNCHD,PNCH,4/25/2014
MSTGE,MSTG,4/25/2014
LON,LONCF,4/25/2014
JPEXE,JPEX,4/25/2014
EWRC,EWRCD,4/25/2014
CCTC,CCTCD,4/25/2014
AHODD,AHODF,4/25/2014
YNXG,YNXGE,4/24/2014
WSEG,DNRG,4/24/2014
UBIQE,UBIQD,4/24/2014
UBIQ,UBIQD,4/24/2014
SKZW,SKZWD,4/24/2014
RMZFD,RMZFF,4/24/2014
MACR,MACRE,4/24/2014
GGRE,CBXXE,4/24/2014
CBXX,CBXXE,4/24/2014
BLVDD,BLVDF,4/24/2014
BKIT,BKITE,4/24/2014
AZRH,AZRHE,4/24/2014
AXLX,AXLXD,4/24/2014
VIZCE,VIZC,4/23/2014
TTTMW,TTTWE,4/23/2014
TTTM,TTTME,4/23/2014
SVLEE,SVLE,4/23/2014
SVLED,SVLE,4/23/2014
NFDS,INBD,4/23/2014
MCKRF,MCKRD,4/23/2014
BPSYF,BPSAY,4/23/2014
BPSYD,BPSAY,4/23/2014
USDFE,USDF,4/22/2014
OSLE,AGRN,4/22/2014
NTE,NTP,4/22/2014
IMIAD,IMIAY,4/22/2014
HJOEE,HJOE,4/22/2014
GLAGE,GLAG,4/22/2014
GELGD,GELGF,4/22/2014
FCGD,FCGDD,4/22/2014
BPSYD,BPSYF,4/22/2014
BPSAY,BPSYF,4/22/2014
BGAVD,BGAVF,4/22/2014
AHRO,AHROD,4/22/2014
XBTC,XBTCE,4/21/2014
WILD,WILDE,4/21/2014
WIEI,WIEIE,4/21/2014
WEGYF,WEGYD,4/21/2014
VNSN,VNSNE,4/21/2014
VIZC,VIZCE,4/21/2014
USDF,USDFE,4/21/2014
UNIGD,UNIGF,4/21/2014
SOST,SOSTE,4/21/2014
SILV,SILVD,4/21/2014
SGOG,SGOGD,4/21/2014
SCAZZ,SCAZP,4/21/2014
REON,REONE,4/21/2014
PPEVD,PPEVF,4/21/2014
PLAD,MJMJ,4/21/2014
NGEY,NGEYE,4/21/2014
MSTG,MSTGE,4/21/2014
MPGS,MPGSE,4/21/2014
LSTG,LSTGE,4/21/2014
JPEX,JPEXE,4/21/2014
JHDG,CDNLE,4/21/2014
INST,IMSTE,4/21/2014
IMST,IMSTE,4/21/2014
IHSI,IHSIE,4/21/2014
HJOE,HJOEE,4/21/2014
HCTI,HCTIE,4/21/2014
GVHIB,GVHBE,4/21/2014
GEIGD,GEIGE,4/21/2014
GEIG,GEIGE,4/21/2014
EXAD,EXADE,4/21/2014
ESRI,ESRIE,4/21/2014
ESPI,ESPIE,4/21/2014
DUSSD,IVAP,4/21/2014
DUSS,IVAP,4/21/2014
DEACD,DEACE,4/21/2014
DEAC,DEACE,4/21/2014
DCOU,DCOUE,4/21/2014
CTKH,CTKHD,4/21/2014
CDNL,CDNLE,4/21/2014
BOPFD,BOPFF,4/21/2014
ALLM,ALLME,4/21/2014
ABXX,ABXXE,4/21/2014
TTIIE,TTII,4/17/2014
NVHS,ACAN,4/17/2014
NTGSF,NTGSD,4/17/2014
CZSVD,CZSVF,4/17/2014
CFRE,CFRED,4/17/2014
CEACD,GTOR,4/17/2014
CEAC,GTOR,4/17/2014
BSSPE,BSSP,4/17/2014
VGGLD,VGGL,4/16/2014
TRIT,TRITF,4/16/2014
TMTAF,TMIBF,4/16/2014
SYNWD,TRXA,4/16/2014
SYNW,TRXA,4/16/2014
SAAX,SAAXD,4/16/2014
PFCFD,PFCF,4/16/2014
ONLI,ONLID,4/16/2014
NWRSD,CRPT,4/16/2014
NWRS,CRPT,4/16/2014
LGUAE,LGUA,4/16/2014
HCXLD,HCXLF,4/16/2014
DJIFD,DJIFF,4/16/2014
VKML,VKMLD,4/15/2014
STBRD,STBR,4/15/2014
SSYO,SSYOD,4/15/2014
RCKTD,RCKTF,4/15/2014
INXB,GLRI,4/15/2014
HAWKV,HAWKB,4/15/2014
GERS,GERSD,4/15/2014
BZNE,COCP,4/15/2014
ARRXF,ARRXD,4/15/2014
SFORD,SFOR,4/14/2014
PTGI,HCHC,4/14/2014
PAMT,HEAR,4/14/2014
MSOA,MSOAD,4/14/2014
INCKF,INCKD,4/14/2014
GALKF,GALKD,4/14/2014
DDRIE,DDRI,4/14/2014
VMIID,VMII,04/11/2014
VANL,TTHX,04/11/2014
TRXCD,TRXC,04/11/2014
SFES,TRXC,04/11/2014
KSTBF,KSTBD,04/11/2014
KALRF,ICGQF,04/11/2014
ICNB,ICNBD,04/11/2014
FNFHF,FNFHD,04/11/2014
WSTMF,WSTM,04/10/2014
WSTMD,WSTM,04/10/2014
TSEED,VGID,04/10/2014
TSEE,VGID,04/10/2014
RSERD,RSERF,04/10/2014
PPRTD,PPRTF,04/10/2014
FAMGD,FAMG,04/10/2014
CTPMF,CTPMD,04/10/2014
AQUI,AQUID,04/10/2014
ALYF,ALLY,04/10/2014
ACKDY,ACDKD,04/10/2014
TRXCD,TRXC,04/09/2014
SUGR,SUGRD,04/09/2014
SFES,TRXC,04/09/2014
ISEC,TMSG,04/09/2014
BVTEF,BVTED,04/09/2014
TTII,TTIIE,04/08/2014
TMLLD,MENC,04/08/2014
TMLL,MENC,04/08/2014
PGVID,PGVI,04/08/2014
OTSHF,OTSHD,04/08/2014
MRCD,BLCK,04/08/2014
MGSGD,MGSGF,04/08/2014
GNCKD,GNCKF,04/08/2014
URTXF,URTX,04/07/2014
SMDID,RESX,04/07/2014
SMDI,RESX,04/07/2014
SFPI,SFPIE,04/07/2014
NMED,NMEDD,04/07/2014
MASP,MDMJ,04/07/2014
LGUA,LGUAE,04/07/2014
LEDMV,LE,04/07/2014
GPLH,GPLHE,04/07/2014
GNUS,GNUSD,04/07/2014
GCNT,GCNTE,04/07/2014
CHRE,CHREE,04/07/2014
BSSP,BSSPE,04/07/2014
BPSAD,BPSAF,04/07/2014
LLXLY,PRMLY,04/04/2014
CGCC,CGCCD,04/04/2014
VIZS,VIZSD,04/03/2014
UPZSD,UPZS,04/03/2014
HMGLF,HMGLD,04/03/2014
GOOG,GOOGL,04/03/2014
GOOCV,GOOG,04/03/2014
GHDCD,GHDC,04/03/2014
AOBI,AOBID,04/03/2014
AHONY,AHOND,04/03/2014
ACKDF,ACKDD,04/03/2014
TRXC,TRXCD,04/02/2014
SFES,TRXCD,04/02/2014
NETYF,NETYD,04/02/2014
EXHID,EXHI,04/02/2014
DPBLD,BELR,04/02/2014
DPBL,BELR,04/02/2014
DBLEP,ESCRP,04/01/2014
DBLE,ESCR,04/01/2014
COLV,COLVD,04/01/2014
ATBK,AQFH,04/01/2014
WSRRD,WSRRF,3/31/2014
MOBO,MOBOD,3/31/2014
LDK,LDKSY,3/31/2014
KOGMF,KOGMD,3/31/2014
KID,KIDB,3/31/2014
GDXRD,GDXRF,3/31/2014
ABNAD,ABNAF,3/31/2014
VNHIY,VNHIF,3/28/2014
TRCZY,TRCZF,3/28/2014
TGFND,RDFY,3/28/2014
TGFN,RDFY,3/28/2014
SYNJD,SYNJ,3/28/2014
SBWFF,SBWFD,3/28/2014
RENUD,RENU,3/28/2014
PTORD,PTORF,3/28/2014
IPBXD,IPBXF,3/28/2014
CLLCD,CLLCF,3/28/2014
AHODF,AHODD,3/28/2014
AGMPP,AGM$B,3/28/2014
UMAX,UMAXE,3/27/2014
SWEL,HCCA,3/27/2014
SOLH,WSTI,3/27/2014
PPZRD,PPZRF,3/27/2014
PNCH,PNCHD,3/27/2014
MIFC,MIFCE,3/27/2014
HCCAE,HCCA,3/27/2014
GPLAD,GPLA,3/27/2014
DLRDP,DLR$H,3/27/2014
DDRI,DDRIE,3/27/2014
RMZFF,RMZFD,3/26/2014
GENT,GENTY,3/26/2014
EVRTF,XXMMF,3/26/2014
DBTXD,PFWI,3/26/2014
DBTX,PFWI,3/26/2014
BLVDF,BLVDD,3/26/2014
BISUD,BISU,3/26/2014
UCHCD,UCHC,3/25/2014
TPIVD,TPIV,3/25/2014
STTH,ROKO,3/25/2014
RWFCE,RWFC,3/25/2014
ESSID,ESSI,3/25/2014
ECCOE,ECCO,3/25/2014
CUIIE,CUII,3/25/2014
BGAVF,BGAVD,3/25/2014
PLDX,SYLM,3/24/2014
IMIAY,IMIAD,3/24/2014
GELGF,GELGD,3/24/2014
FWSI,CTCO,3/24/2014
EVRRD,EVRRF,3/24/2014
DANE,PORS,3/24/2014
BOPFF,BOPFD,3/24/2014
APLPP,APL$E,3/24/2014
VODPD,VODPF,3/21/2014
UNIGF,UNIGD,3/21/2014
SVLED,SVLEE,3/21/2014
SVLE,SVLEE,3/21/2014
PPEVF,PPEVD,3/21/2014
MDHID,MDHI,3/21/2014
HIPHD,HIPH,3/21/2014
EXPU,HIPH,3/21/2014
DUSS,DUSSD,3/21/2014
DTEYD,DTEYF,3/21/2014
DJAKD,DJAK,3/21/2014
DIMID,DIMI,3/21/2014
CUII,CUIIE,3/21/2014
CRVW,CRVWE,3/21/2014
CNMV,VICA,3/21/2014
CEKFD,CEKFF,3/21/2014
CEAC,CEACD,3/21/2014
BPSAY,BPSYD,3/21/2014
TXTMD,TXTM,3/20/2014
SYNW,SYNWD,3/20/2014
IBIED,IBIE,3/20/2014
GLAG,GLAGE,3/20/2014
CZSVF,CZSVD,3/20/2014
VGGL,VGGLD,3/19/2014
SOHAF,TMIAF,3/19/2014
PFCF,PFCFD,3/19/2014
IXMDF,DTFSF,3/19/2014
IXMDD,DTFSF,3/19/2014
IXMD,DTFSF,3/19/2014
HCXLF,HCXLD,3/19/2014
FRVZE,FRVZ,3/19/2014
DTFS,DTFSF,3/19/2014
DJIFF,DJIFD,3/19/2014
BLES,AGPL,3/19/2014
SFOR,SFORD,3/18/2014
RCKTF,RCKTD,3/18/2014
PBSAY,PSA$Y,3/18/2014
NWRS,NWRSD,3/18/2014
NWFFD,NWFFF,3/18/2014
NCLTD,NCLTF,3/18/2014
VTDIE,VTDI,3/17/2014
VTDID,VTDI,3/17/2014
TCHA,NUUU,3/17/2014
STBR,STBRD,3/17/2014
RDIO,RAIO,3/17/2014
IWDMD,RAIO,3/17/2014
IWDM,RAIO,3/17/2014
HBNND,HBNNF,3/17/2014
AH,ACHI,3/17/2014
VMII,VMIID,3/14/2014
SAPXD,SAPX,3/14/2014
RSERF,RSERD,3/14/2014
PNCRD,ACOL,3/14/2014
PNCR,ACOL,3/14/2014
MEDAE,MEDA,3/14/2014
EIRCE,NDDG,3/14/2014
EIRC,NDDG,3/14/2014
BMAVE,BMAV,3/14/2014
TSEE,TSEED,3/13/2014
SZIHD,SZIHF,3/13/2014
PPRTF,PPRTD,3/13/2014
PMET,PACM,3/13/2014
WRSS,MYHI,03/12/2014
VNRPP,VNRBP,03/12/2014
PCC,PMCT,03/12/2014
GNCKF,GNCKD,03/12/2014
FAMG,FAMGD,03/12/2014
CHSPP,CHSCN,03/12/2014
WSTMF,WSTMD,03/11/2014
TMLL,TMLLD,03/11/2014
SRWRD,SRWRY,03/11/2014
SCXR,FLWD,03/11/2014
SCUC,SYPT,03/11/2014
PGVI,PGVID,03/11/2014
NEAU,KGTO,03/11/2014
MYOSD,MYOS,03/11/2014
CDNMD,CDNMF,03/11/2014
XTEX,ENLK,03/10/2014
TOROD,BYIN,03/10/2014
TORO,BYIN,03/10/2014
STTLL,STT$D,03/10/2014
SMDI,SMDID,03/10/2014
SCECL,SCE$H,03/10/2014
PETEF,KEEKF,03/10/2014
MKITD,MJMD,03/10/2014
MKIT,MJMD,03/10/2014
GMLFD,GMLFF,03/10/2014
GENT,GENTY,03/10/2014
BPSAF,BPSAD,03/10/2014
XCELD,XCEL,03/07/2014
SUNBD,NEVC,03/07/2014
SUNB,NEVC,03/07/2014
DOGI,VHUB,03/07/2014
ALZZL,ALL$E,03/07/2014
YAGEY,YAGEZ,03/06/2014
URALL,URAYY,03/06/2014
UPZS,UPZSD,03/06/2014
RSFFD,CHOS,03/06/2014
RSFF,CHOS,03/06/2014
OSCUY,JPXGY,03/06/2014
HUIY,ARSP,03/06/2014
GHDC,GHDCD,03/06/2014
CTXZF,CTPNF,03/06/2014
CPDJF,CPDJP,03/06/2014
CLQMF,RBEIF,03/06/2014
CLQMD,RBEIF,03/06/2014
ASUTY,ASUTZ,03/06/2014
ACERD,ACERF,03/06/2014
ACEIF,ACEYY,03/06/2014
AASID,RCTS,03/06/2014
AASI,RCTS,03/06/2014
AACMY,AACMZ,03/06/2014
WRITD,WRIT,03/05/2014
TUCND,BTCS,03/05/2014
TUCN,BTCS,03/05/2014
RDMPD,RDMP,03/05/2014
MNVND,MNVN,03/05/2014
MGSGF,MGSGD,03/05/2014
MAXEE,MAXE,03/05/2014
LIDO,HBPE,03/05/2014
HBPEE,HBPE,03/05/2014
GSE,GSEH,03/05/2014
EXHI,EXHID,03/05/2014
DPBL,DPBLD,03/05/2014
CMPSE,CMPS,03/05/2014
WSTV,CBCA,03/04/2014
UNOVE,UNOV,03/04/2014
SKYRD,SKYRF,03/04/2014
MMXMD,MMXMY,03/04/2014
FWTSD,CBCA,03/04/2014
CSFS,CSFSF,03/04/2014
AAEHD,AAEH,03/04/2014
WSRRF,WSRRD,03/03/2014
TPND,BPMX,03/03/2014
SRFC,MJNE,03/03/2014
KN.V,KN,03/03/2014
JHDG,CDNL,03/03/2014
IXMDF,DTFS,03/03/2014
IXMDD,DTFS,03/03/2014
IXMD,DTFS,03/03/2014
GDXRF,GDXRD,03/03/2014
ADUEF,LNREF,03/03/2014
ABNAF,ABNAD,03/03/2014
TGFN,TGFND,2/28/2014
SYNJ,SYNJD,2/28/2014
RENU,RENUD,2/28/2014
PTORF,PTORD,2/28/2014
PDMTE,PDMT,2/28/2014
LRY,LPT,2/28/2014
IPBXF,IPBXD,2/28/2014
CLLCF,CLLCD,2/28/2014
AWC,AWCMY,2/28/2014
ABRRP,ABR$C,2/28/2014
UBAA,UBAAF,2/27/2014
PPZRF,PPZRD,2/27/2014
PARRD,PARR,2/27/2014
LOKWF,AXLWF,2/27/2014
LOKKF,AXPLF,2/27/2014
LOKAF,AXPUF,2/27/2014
GPLA,GPLAD,2/27/2014
GLHRD,GLHRF,2/27/2014
