Old Ticker,New Ticker,Effective Date
PEDO,PEDOD,05/09/2013
NRIFF,NRIFD,05/09/2013
MBA,MBAIF,05/09/2013
GRNED,GRNE,05/09/2013
CIBTF,MBAIF,05/09/2013
CALVF,CALVD,05/09/2013
CALVE,CALVD,05/09/2013
TVOOD,YTHL,05/08/2013
TVOO,YTHL,05/08/2013
GLUXV,GLUXR,05/08/2013
EXLLF,EXLLD,05/08/2013
CLSR,EXAD,05/08/2013
ATWTD,ATWT,05/08/2013
ADTOD,JIDG,05/08/2013
ADTO,JIDG,05/08/2013
ZWIHE,ZWIH,05/07/2013
ZIOBL,ZB$H,05/07/2013
XTRGE,XTRG,05/07/2013
WTTJE,WTTJ,05/07/2013
USBPL,USB$O,05/07/2013
TVOOD,TVOO,05/07/2013
PTPFD,PTPF,05/07/2013
NWYTD,ACCS,05/07/2013
NWYT,ACCS,05/07/2013
NVTPD,NVTP,05/07/2013
NUVLE,NUVL,05/07/2013
METYD,METYF,05/07/2013
MBA,CIBTF,05/07/2013
ISIM,CPCC,05/07/2013
IBZZE,IBZZ,05/07/2013
DYERE,DYER,05/07/2013
DOGIE,DOGI,05/07/2013
CT,BXMT,05/07/2013
CATS,CATSD,05/07/2013
BGNNE,BGNN,05/07/2013
VLMZF,VLMZD,05/06/2013
MCLND,MCLNE,05/06/2013
MCLN,MCLNE,05/06/2013
LBRT,CATV,05/06/2013
HZNSF,HZNSD,05/06/2013
DPSIE,DPSI,05/06/2013
CANWD,CANWF,05/06/2013
TSRED,TSRE,05/03/2013
SAPX,SAPXD,05/03/2013
PVEN,PVEND,05/03/2013
PBI$,PBOWN,05/03/2013
PACEF,SGLRF,05/03/2013
PACED,SGLRF,05/03/2013
MCLNE,MCLN,05/03/2013
MCLND,MCLN,05/03/2013
LVFHD,LVFHF,05/03/2013
GGR,GGLR,05/03/2013
DPSI,DPSIE,05/03/2013
COHO,COHOD,05/03/2013
CHGHE,CHGH,05/03/2013
CALVF,CALVE,05/03/2013
CALVD,CALVE,05/03/2013
BBTTL,BBT$G,05/03/2013
APCX,APCXD,05/03/2013
ZIPZ,ZIPZD,05/02/2013
SVYB,PGLO,05/02/2013
SLTZD,SLTZ,05/02/2013
PACED,PACEF,05/02/2013
NEOL,INSY,05/02/2013
MPGSE,MPGS,05/02/2013
GWPHV,GWPH,05/02/2013
FROI,ROTH,05/02/2013
CYSBP,CYS$B,05/02/2013
CST.V,CST,05/02/2013
CNSVE,CNSV,05/02/2013
CNSVD,CNSV,05/02/2013
CHRIE,CHRI,05/02/2013
AQLVD,VRTY,05/02/2013
AQLV,VRTY,05/02/2013
APCN,MPGS,05/02/2013
TNXP,TNXPD,05/01/2013
PCS,TMUS,05/01/2013
SREH,SREHD,4/30/2013
SPAH,SPAHD,4/30/2013
RXACD,ASAB,4/30/2013
RXAC,ASAB,4/30/2013
RCFEF,RCFED,4/30/2013
PEXZF,PEXZD,4/30/2013
OVSC,OVAS,4/30/2013
MOJOD,MOJO,4/30/2013
HRDN,HRDND,4/30/2013
FTCH,FTCHD,4/30/2013
FITXD,FITX,4/30/2013
FCSC,FCSCD,4/30/2013
CRC,CRCV,4/30/2013
BRKM,XTRM,4/30/2013
BPFVL,BPFHP,4/30/2013
AUNWF,AUNWD,4/30/2013
AUNFF,AUNFD,4/30/2013
NGLPD,NGLPF,4/29/2013
JPYYY,JPYYL,4/29/2013
GSGIL,GS$J,4/29/2013
CYCA,CYCAD,4/29/2013
CERXD,CERX,4/29/2013
CCH.V,CCH,4/29/2013
ACMA,ACMAE,4/29/2013
YBINE,YBIN,4/26/2013
WSEYD,WSEYF,4/26/2013
STLXD,STLXF,4/26/2013
PINSD,PINS,4/26/2013
OKMEE,OKME,4/26/2013
MCMVE,MCMV,4/26/2013
GSX,GSXN,4/26/2013
CZHC,GSET,4/26/2013
BDCG,BDCGD,4/26/2013
WNBD,WNBDD,4/25/2013
SSPC,SSPCD,4/25/2013
RBNF,SBFG,4/25/2013
NCNED,NCNE,4/25/2013
GETHD,GETH,4/25/2013
FRSSF,FRSSD,4/25/2013
CRZBY,CRZBD,4/25/2013
BMPI,SSPCD,4/25/2013
AUCI,RANF,4/25/2013
ACP.V,ACP.R,4/25/2013
WMXG,WMXGD,4/24/2013
SUGO,SUGOD,4/24/2013
RJTID,RJTI,4/24/2013
MENIE,MENI,4/24/2013
FRSFY,FRC$D,4/24/2013
BHRGE,BHRG,4/24/2013
ANOSE,ANOS,4/24/2013
AFPW,AFPWD,4/24/2013
TTIN,EVSV,4/23/2013
SAFS,SAFSD,4/23/2013
PSID,PSIDD,4/23/2013
IHSIE,IHSI,4/23/2013
HMTVA,HMTV,4/23/2013
EGAMD,TINO,4/23/2013
EGAM,TINO,4/23/2013
VGGGD,VGGGF,4/22/2013
TWGID,SRCF,4/22/2013
TWGI,SRCF,4/22/2013
STRG,STCC,4/22/2013
SCVM,SCVMD,4/22/2013
SCRAD,SCRA,4/22/2013
PC,PCRFY,4/22/2013
NMEND,NMEN,4/22/2013
MDH,SOHO,4/22/2013
HLDE,GRLT,4/22/2013
FROZE,FROZ,4/22/2013
DXPBP,DX$B,4/22/2013
BSRSD,BSRSF,4/22/2013
AMBSE,AMBS,4/22/2013
YBIN,YBINE,4/19/2013
XFCH,XFCHE,4/19/2013
WTTJ,WTTJE,4/19/2013
WBXU,WBXUE,4/19/2013
TPIV,TPIVE,4/19/2013
TFIVE,TFIV,4/19/2013
TEXS,TEXSE,4/19/2013
TEEE,TEEEE,4/19/2013
SVFC,SVFCE,4/19/2013
SFDY,SFDYD,4/19/2013
PWVI,PWVIE,4/19/2013
PEIID,PEIIE,4/19/2013
PEII,PEIIE,4/19/2013
ORAC,ORACE,4/19/2013
OKME,OKMEE,4/19/2013
NWCN,NWCNE,4/19/2013
NMED,NMEDD,4/19/2013
NGSX,NGSXE,4/19/2013
MPGS,MPGSE,4/19/2013
MENI,MENIE,4/19/2013
MCMV,MCMVE,4/19/2013
LMNK,LMNKE,4/19/2013
LGHS,LGHSE,4/19/2013
IMLE,IMLEE,4/19/2013
IHSI,IHSIE,4/19/2013
IBZZ,IBZZE,4/19/2013
GLOB,GZT,4/19/2013
GBSX,GBSXE,4/19/2013
GAEN,GAENE,4/19/2013
FROZ,FROZE,4/19/2013
ESGI,ESGIE,4/19/2013
EOPT,EOPTE,4/19/2013
EMPZD,VEST,4/19/2013
EMPZ,VEST,4/19/2013
DENG,DENGE,4/19/2013
CNSVD,CNSVE,4/19/2013
CNSV,CNSVE,4/19/2013
CLTK,EOPTE,4/19/2013
CLAD,CLADE,4/19/2013
CHRI,CHRIE,4/19/2013
CHGH,CHGHE,4/19/2013
CAMH,CAMHE,4/19/2013
BONP,TEXSE,4/19/2013
BLTF,BLTFE,4/19/2013
BLQN,BLQNE,4/19/2013
BHRG,BHRGE,4/19/2013
AVTC,AVTCE,4/19/2013
APCN,MPGSE,4/19/2013
ANOS,ANOSE,4/19/2013
ANDN,ANDNE,4/19/2013
AMBS,AMBSE,4/19/2013
YLLC,YLLCD,4/18/2013
SFDY,SFDYD,4/18/2013
PYMB,DPHS,4/18/2013
MFABP,MFA$B,4/18/2013
MCLND,MCLNE,4/18/2013
MCLN,MCLNE,4/18/2013
HTHHE,LCMD,4/18/2013
HTHH,LCMD,4/18/2013
FTERD,FTER,4/18/2013
EMPZD,EMPZ,4/18/2013
ECOFD,IDAD,4/18/2013
ECOF,IDAD,4/18/2013
DFRH,BAGR,4/18/2013
CTVN,ATNM,4/18/2013
ALRXF,UMEWF,4/18/2013
ALRX,UMEWF,4/18/2013
VLO.Z,VLO.V,4/17/2013
STGIB,STAG$B,4/17/2013
KGHZD,KGHZF,4/17/2013
JVEXD,SUND,4/17/2013
JVEX,SUND,4/17/2013
POHEF,POHED,4/16/2013
NYXOD,NYXO,4/16/2013
MWWC,MWWCD,4/16/2013
MLBVF,MLBVD,4/16/2013
LYON,HYIG,4/16/2013
LRTC,LRTCD,4/16/2013
FSCN,FSCND,4/16/2013
CIMVD,CIMVF,4/16/2013
ABEPF,ABEPD,4/16/2013
WXS,WEX,4/15/2013
SRSG,SRSGD,4/15/2013
SNSG,SNSGF,4/15/2013
SNPYD,SNPY,4/15/2013
MNDL,MNDLD,4/15/2013
LXESD,SUBB,4/15/2013
LXES,SUBB,4/15/2013
LPSTD,MICT,4/15/2013
LPST,MICT,4/15/2013
GKK,GPT,4/15/2013
CNTOD,CNTO,4/15/2013
BRTX,BRTXD,4/15/2013
BPY.V,BPY,4/15/2013
ASAM,ASAMD,4/15/2013
APGRD,APGR,4/15/2013
ISNN,ISNND,04/12/2013
IRP,FCRE,04/12/2013
GDPAL,GDP$C,04/12/2013
CDQFF,CDQFD,04/12/2013
CALVF,CALVD,04/12/2013
WMN1,WMN,04/11/2013
SHCG,ARTT,04/11/2013
MBKR,MOMO,04/11/2013
LKAID,LKAI,04/11/2013
HCEID,HCEI,04/11/2013
EQPRETAILDVR,EQFRLDVR,04/11/2013
EQPANTALOONR,EQFRL,04/11/2013
DEVE,ADIB,04/11/2013
DDRKL,DDR$K,04/11/2013
ATWT,ATWTD,04/11/2013
UCHN,RDTK,04/10/2013
TCBPP,TCBIP,04/10/2013
SCGQ,RMGN,04/10/2013
PTPF,PTPFD,04/10/2013
MOTRP,VLTCP,04/10/2013
MOTR,VLTC,04/10/2013
GRNE,GRNED,04/10/2013
ECDCD,ECDC,04/10/2013
DGLRP,DLR$G,04/10/2013
CLNHD,CLNH,04/10/2013
BUKX,TGRI,04/10/2013
ADTO,ADTOD,04/10/2013
SVEND,ILUS,04/09/2013
SVEN,ILUS,04/09/2013
NVTP,NVTPD,04/09/2013
METYF,METYD,04/09/2013
IMUN,TAUG,04/09/2013
IACED,IEGH,04/09/2013
IACE,IEGH,04/09/2013
FEGY,MJMI,04/09/2013
CANWF,CANWD,04/09/2013
TWRZ,TWR,04/08/2013
TRJTD,TRJTF,04/08/2013
RTGVD,DBMM,04/08/2013
RTGV,DBMM,04/08/2013
REGOE,REGO,04/08/2013
RCHRE,RCHR,04/08/2013
PSKC,YPPN,04/08/2013
PGRDD,PGRD,04/08/2013
JMGED,MSHF,04/08/2013
JMGE,MSHF,04/08/2013
ZWIH,ZWIHE,04/05/2013
XTRG,XTRGE,04/05/2013
TVOO,TVOOD,04/05/2013
SLTZ,SLTZD,04/05/2013
REGO,REGOE,04/05/2013
NUVL,NUVLE,04/05/2013
MCLN,MCLND,04/05/2013
LVFHF,LVFHD,04/05/2013
HBNNF,HBNND,04/05/2013
DYER,DYERE,04/05/2013
DOGI,DOGIE,04/05/2013
BGNN,BGNNE,04/05/2013
TWR,TWRZ,04/04/2013
TTSAW,TTSWE,04/04/2013
SYAA,SYAAF,04/04/2013
PYMXQ,PYMXE,04/04/2013
PYMXD,PYMXE,04/04/2013
PYMX,PYMXE,04/04/2013
PACEF,PACED,04/04/2013
NCMBD,NCMBF,04/04/2013
NADO,SDPB,04/04/2013
MRKK,ENGA,04/04/2013
LUXDD,STTK,04/04/2013
LUXD,STTK,04/04/2013
DGTCD,DGTC,04/04/2013
AQLV,AQLVD,04/04/2013
UN6A,UDG,04/03/2013
SGGDN,SGGD,04/03/2013
NXHZQ,NXHZ,04/03/2013
NTMGD,NTMG,04/03/2013
MUPG,MUPGF,04/03/2013
LUXDD,LUXD,04/03/2013
KJFIE,KJFI,04/03/2013
JSLAY,JSLGY,04/03/2013
JHDGD,JHDG,04/03/2013
HHWW,HHWWD,04/03/2013
CAMLE,KJFI,04/03/2013
CAML,KJFI,04/03/2013
UTCC,SANB,04/02/2013
TBYHD,TBYH,04/02/2013
NGP,AER,04/02/2013
NGLPF,NGLPD,04/02/2013
MOJO,MOJOD,04/02/2013
MGCR,MGAM,04/02/2013
KSA,KSA.CL,04/02/2013
KRJ,KRJ.CL,04/02/2013
HBPC,HBPCF,04/02/2013
FITX,FITXD,04/02/2013
CKVLD,CKVLF,04/02/2013
CERX,CERXD,04/02/2013
BML.PRQ,BML.PRQ.CL,04/02/2013
BAC.PRH,BAC.PRH.CL,04/02/2013
UWIIE,UWII,04/01/2013
STLXF,STLXD,04/01/2013
RVPLE,RVPL,04/01/2013
RDVN,ISSP,04/01/2013
PJI,PJI.CL,04/01/2013
NIASD,ALZH,04/01/2013
NIAS,ALZH,04/01/2013
NHMID,ISSP,04/01/2013
NHMI,ISSP,04/01/2013
HBC.PR,HBC.PR.CL,04/01/2013
EERT,BIZM,04/01/2013
BOVA,BVA,04/01/2013
BOLTON,SYMLIFE,04/01/2013
WSEYF,WSEYD,3/28/2013
PINSE,PINSD,3/28/2013
PINS,PINSD,3/28/2013
NHAWD,NHAWF,3/28/2013
KJFI,KJFIE,3/28/2013
FCLS,CANV,3/28/2013
DWSGD,DWSGF,3/28/2013
CYNAD,CYNAF,3/28/2013
CITGL,C.PRC,3/28/2013
CITGL,C$C,3/28/2013
CAMLE,KJFIE,3/28/2013
CAML,KJFIE,3/28/2013
AZNVD,AZNVF,3/28/2013
SPZCD,ANPL,3/27/2013
SPZC,ANPL,3/27/2013
SGUFD,CLPT,3/27/2013
SGUF,CLPT,3/27/2013
SCL/A,SCL,3/27/2013
HWD,DDC,3/27/2013
GETH,GETHD,3/27/2013
FMERL,FMER.PRA,3/27/2013
FMERL,FMER$A,3/27/2013
FMCP,FMER.PRA,3/27/2013
FMCP,FMER$A,3/27/2013
BMLSD,FRTN,3/27/2013
BMLS,FRTN,3/27/2013
AVRNE,AVRN,3/27/2013
ZPPBD,ZPPB,3/26/2013
VNO.PRA,VNORP,3/26/2013
VNO$A,VNORP,3/26/2013
SMTDD,SMTD,3/26/2013
SCRA,SCRAD,3/26/2013
PTVYD,PTVYF,3/26/2013
PE.PRD,PE.PRD.CL,3/26/2013
PE.PRC,PE.PRC.CL,3/26/2013
PE.PRB,PE.PRB.CL,3/26/2013
PE.PRA,PE.PRA.CL,3/26/2013
NMEN,NMEND,3/26/2013
MTTID,MTTIF,3/26/2013
LCKYD,WSGP,3/26/2013
LCKY,WSGP,3/26/2013
GAIRD,PBFI,3/26/2013
GAIR,PBFI,3/26/2013
CSLVD,CSLVF,3/26/2013
WFCOL,WFC.PRP,3/25/2013
WFCOL,WFC$P,3/25/2013
VGGGF,VGGGD,3/25/2013
TUFFE,TUFF,3/25/2013
EGAM,EGAMD,3/25/2013
DFR,CIFC,3/25/2013
BLTAE,BLTA,3/25/2013
ASTFL,AF.PRC,3/25/2013
ASTFL,AF$C,3/25/2013
TZPC,TZPCD,3/22/2013
TUMID,TUMIF,3/22/2013
SRGGD,SRGG,3/22/2013
RJTI,RJTID,3/22/2013
PLD.PRS,PLD.PRS.CL,3/22/2013
PLD.PRR,PLD.PRR.CL,3/22/2013
PLD.PRP,PLD.PRP.CL,3/22/2013
PLD.PRO,PLD.PRO.CL,3/22/2013
PLD.PRM,PLD.PRM.CL,3/22/2013
PLD.PRL,PLD.PRL.CL,3/22/2013
MXE.PR,MXEIP,3/22/2013
MXE$,MXEIP,3/22/2013
MRINB,MCRAB,3/22/2013
MRINA,MCRAA,3/22/2013
LPH,LPIH,3/22/2013
IPLGP,IPL.PRD,3/22/2013
IPLGP,IPL$D,3/22/2013
FRMG,FRMGD,3/22/2013
EMPZ,EMPZD,3/22/2013
BSRSF,BSRSD,3/22/2013
WEX,WELX,3/21/2013
USGLY,USOPY,3/21/2013
TWGI,TWGID,3/21/2013
PYMXD,PYMXE,3/21/2013
PYMX,PYMXE,3/21/2013
