Old Ticker,New Ticker,Effective Date
GYTI,GYTIE,04/05/2016
CNAB,CNABE,04/05/2016
CLAD,CLADE,04/05/2016
AFI.V,AFI,04/04/2016
HART,BSTG,04/01/2016
BCA,ITCB,04/01/2016
SLNNE,SLNN,3/29/2016
OCLLE,OCLL,3/28/2016
BDAT,BIGD,3/28/2016
OCLL,OCLLE,3/24/2016
NTBT,NTBTE,3/24/2016
GTHPD,GTHP,3/23/2016
CLDN,EIGR,3/23/2016
SGYT,SGYTD,3/22/2016
QSMGD,QSMG,3/21/2016
IDHB,IDMO,3/21/2016
EEHB,EEMO,3/21/2016
SENH,SENS,3/18/2016
DVGG,DVGGE,3/18/2016
AWSN,SENS,3/18/2016
OTLF,OPLF,3/16/2016
CURMD,CURM,3/15/2016
NVTRV,NVTR,3/14/2016
WWRB,ATGI,03/09/2016
SMQA,BLBX,03/09/2016
TSGLE,TSGLD,03/08/2016
TSGL,TSGLD,03/08/2016
JAEND,JAEN,03/08/2016
GTHP,GTHPD,03/07/2016
MFS.V,MFS,03/04/2016
CPJTD,IINX,03/04/2016
CPJT,IINX,03/04/2016
QNTCD,LOVV,03/03/2016
QNTC,LOVV,03/03/2016
SMAK,HLWD,03/02/2016
PTRRD,PTRR,03/02/2016
EMDD,EMSO,03/01/2016
FCUVE,FCUV,2/29/2016
SLNN,SLNNE,2/25/2016
EVBW,ALES,2/24/2016
QSMGE,QSMGD,2/23/2016
QSMG,QSMGD,2/23/2016
APYVD,AIOM,2/23/2016
APYV,AIOM,2/23/2016
AIOME,AIOM,2/23/2016
PNTT,PNTTE,2/22/2016
KTDR,KTDRE,2/22/2016
FCUV,FCUVE,2/22/2016
APYVD,AIOME,2/22/2016
APYV,AIOME,2/22/2016
AIOM,AIOME,2/22/2016
WYA,B,ARAM B 2/17/2016
CURM,CURMD,2/17/2016
MIL,MFCB,2/16/2016
CVSL,JRJR,2/16/2016
WBULK,BULKIN,02/12/2016
SNRT,LBAO,02/12/2016
MTSU,BTCY,02/11/2016
JAEN,JAEND,02/09/2016
BRKKD,BRKK,02/09/2016
POZN,ARLZ,02/08/2016
QNTC,QNTCD,02/05/2016
TTHX,TKCI,02/04/2016
RCGPE,RCGP,02/04/2016
RCGPD,RCGP,02/04/2016
GCP.V,GCP,02/04/2016
CPJT,CPJTD,02/04/2016
ARSND,ARSNE,02/04/2016
ARSN,ARSNE,02/04/2016
UBLIE,UBLI,02/03/2016
PTRR,PTRRD,02/02/2016
PGCGE,PGCG,02/02/2016
MW,TLRD,02/01/2016
TAALB,TAALA,1/29/2016
RMLSE,RMLS,1/29/2016
PKAYD,PKAY,1/29/2016
JOEZ,DFBG,1/29/2016
VGGL,DDAY,1/28/2016
BUESE,BUES,1/28/2016
EWRS,EWSC,1/27/2016
EWRM,EWMC,1/27/2016
SMFIE,SMFI,1/26/2016
BNGH,BXNG,1/26/2016
RMLS,RMLSE,1/22/2016
RCGPD,RCGPE,1/22/2016
RCGP,RCGPE,1/22/2016
IFANE,IFAN,1/22/2016
GLSO,INVS,1/22/2016
APYVD,AIOM,1/22/2016
APYV,AIOM,1/22/2016
AIOME,AIOM,1/22/2016
PGCG,PGCGE,1/21/2016
IFAN,IFANE,1/21/2016
IACI,IAC,1/21/2016
BUES,BUESE,1/21/2016
SKSKE,SKSK,1/20/2016
SKSKD,SKSK,1/20/2016
LVFZE,LVFZ,1/20/2016
ADHHE,ADHH,1/20/2016
ADHHD,ADHH,1/20/2016
SMFI,SMFIE,1/19/2016
SMAQ,B,ALLG B 1/19/2016
RBNW,RBNWE,1/19/2016
NUKK,NUKKE,1/19/2016
CXEEE,CXEE,1/19/2016
CRMVE,NUKKE,1/19/2016
CRMVD,NUKKE,1/19/2016
CRMV,NUKKE,1/19/2016
APYVD,AIOME,1/19/2016
APYV,AIOME,1/19/2016
ALLR,VXEL,1/19/2016
AIOM,AIOME,1/19/2016
NMG,AXA,1/15/2016
CXEE,CXEEE,1/15/2016
AMIB,MICB,1/15/2016
ACE,CB,1/15/2016
TIGYD,VCPS,1/14/2016
TIGY,VCPS,1/14/2016
VEND,B,HUBR B 1/12/2016
NOMD.V,NOMD,01/12/2016
BRKK,BRKKD,01/12/2016
THRX,INVA,01/11/2016
SLTNE,SLTN,01/11/2016
GTWMD,ACMB,01/11/2016
GTWM,ACMB,01/11/2016
PSBH,PBBI,01/08/2016
PTRCD,PTRC,01/07/2016
SWAY,SFR,01/06/2016
MCTCE,MCTC,01/06/2016
UBLI,UBLIE,01/05/2016
SLTN,SLTNE,01/05/2016
MELA,SSKN,01/05/2016
OCX.V,OCX,01/04/2016
VOPAE,VOPA,12/31/2015
PKAY,PKAYD,12/30/2015
CSAXE,CSAX,12/29/2015
AHDT,CSAX,12/29/2015
VOPA,VOPAE,12/24/2015
CAMB,ABIL,12/24/2015
ARSND,ARSN,12/24/2015
APPGE,APPG,12/24/2015
PDII,IDXG,12/23/2015
ISIS,IONS,12/22/2015
AWSN,SENH,12/22/2015
PLTM,FTAG,12/21/2015
LVFZ,LVFZE,12/21/2015
FWDRE,FWDR,12/21/2015
FRMG,FRMGD,12/21/2015
CU,FTRI,12/21/2015
CSAX,CSAXE,12/21/2015
APYVD,AIOM,12/21/2015
APYV,AIOM,12/21/2015
AHDT,CSAXE,12/21/2015
TCKFE,TCKF,12/18/2015
SUBK,SCNB,12/18/2015
SKSKD,SKSKE,12/18/2015
SKSK,SKSKE,12/18/2015
OSG.V,OSG,12/18/2015
FWDR,FWDRE,12/18/2015
CSG,GPT,12/18/2015
ADHHE,ADHHD,12/18/2015
ADHH,ADHHD,12/18/2015
TSGLE,TSGL,12/17/2015
CBDEF,CBDED,12/17/2015
CBDEE,CBDED,12/17/2015
CBDE,CBDED,12/17/2015
TIGY,TIGYD,12/15/2015
RMRAV,RMR,12/15/2015
CLADE,CLAD,12/15/2015
CLADD,CLAD,12/15/2015
BLDZ,ZMMM,12/15/2015
BKYM,LCLP,12/15/2015
RXSFD,RXSF,12/11/2015
GTWM,GTWMD,12/11/2015
BMAQ,BMTM,12/09/2015
PTRC,PTRCD,12/07/2015
MCTC,MCTCE,12/07/2015
BLCL,BLNC,12/07/2015
PGSCE,PGSC,12/04/2015
CETHE,CETH,12/03/2015
CDNLE,CDNL,12/03/2015
CBDEE,CBDEF,12/03/2015
CBDE,CBDEF,12/03/2015
BDCV,XRDC,12/03/2015
PTQME,PTQMF,12/02/2015
CBDEF,CBDE,12/02/2015
CBDEE,CBDE,12/02/2015
TRHFE,TRHF,12/01/2015
SMTP,SHSP,12/01/2015
SHGTE,SHGT,12/01/2015
LGOO,TRHF,12/01/2015
AC.Z,AC,12/01/2015
NUINE,NUIN,11/30/2015
CSRA.V,CSRA,11/30/2015
CLADD,CLADE,11/30/2015
CLAD,CLADE,11/30/2015
TRHF,TRHFE,11/27/2015
PGSC,PGSCE,11/27/2015
NUIN,NUINE,11/27/2015
LGOO,TRHFE,11/27/2015
LEAF,OMF,11/27/2015
CETH,CETHE,11/27/2015
CDNL,CDNLE,11/27/2015
APSI,APSIE,11/27/2015
APPG,APPGE,11/27/2015
IMIIE,IMII,11/25/2015
ARSN,ARSND,11/25/2015
UTG.V,UTG.R,11/24/2015
TSGL,TSGLE,11/24/2015
SHGT,SHGTE,11/24/2015
CSAXE,CSAX,11/24/2015
AHDT,CSAX,11/24/2015
AYNTE,VIBX,11/23/2015
AYNT,VIBX,11/23/2015
APYV,APYVD,11/23/2015
WHHTE,WHHT,11/20/2015
MLSOD,HSHS,11/20/2015
MLSO,HSHS,11/20/2015
LAG,BNDS,11/20/2015
HSHSE,HSHS,11/20/2015
BFXX,EGDS,11/20/2015
TCKF,TCKFE,11/18/2015
IMII,IMIIE,11/18/2015
CSAX,CSAXE,11/18/2015
AHDT,CSAXE,11/18/2015
PDXE,SORI,11/17/2015
CXEEE,CXEE,11/17/2015
WHHT,WHHTE,11/16/2015
RXSF,RXSFD,11/12/2015
WAT1V,UUTEC,11/11/2015
WWWW,WEB,11/10/2015
FCPT.V,FCPT,11/10/2015
EEVRD,AEPP,11/09/2015
EEVR,AEPP,11/09/2015
BAGR,SAUC,11/09/2015
OCIR,CINR,11/06/2015
MINESTO,MINEST,11/05/2015
KURO,KURA,11/05/2015
EXTN.V,EXTN,11/04/2015
EXLP,APLP,11/04/2015
EXH,AROC,11/04/2015
TXJKE,TXJK,11/03/2015
PTQMF,PTQME,11/03/2015
HNETE,HNET,11/03/2015
ENZBE,ENZB,11/03/2015
ENZBD,ENZB,11/03/2015
CLRX,RNVA,11/03/2015
CBDEF,CBDEE,11/03/2015
CBDE,CBDEE,11/03/2015
VIBHK,HELCG,11/02/2015
SKKK,SSOK,11/02/2015
NRE.V,NRE,11/02/2015
MULT,MAUI,11/02/2015
KTDRE,KTDR,11/02/2015
INVSEL,HELCG,11/02/2015
HPE.V,HPE,11/02/2015
DEJ,DXI,10/30/2015
PXSSV,PXS,10/29/2015
ATVKE,ATVK,10/29/2015
SMAC,WINS,10/28/2015
TMUS$A,TMUSP,10/27/2015
SBESE,SBES,10/27/2015
CMRL,SBES,10/27/2015
SKKBE,SKKB,10/26/2015
IG,TLGT,10/26/2015
SBES,SBESE,10/23/2015
CMRL,SBESE,10/23/2015
RCGPD,RCGP,10/22/2015
CBDE,CBDEF,10/22/2015
MLSOD,HSHSE,10/21/2015
MLSO,HSHSE,10/21/2015
HSHS,HSHSE,10/21/2015
COUP,QUOT,10/21/2015
ATVK,ATVKE,10/21/2015
AGINE,AGIN,10/21/2015
BNRME,BNRM,10/20/2015
SLTC,DTRM,10/19/2015
CXEE,CXEEE,10/19/2015
CHNX,CNHX,10/19/2015
LIOCE,LIOCD,10/16/2015
LIOC,LIOCD,10/16/2015
KTDR,KTDRE,10/16/2015
AGIN,AGINE,10/16/2015
FRRF,FRSI,10/15/2015
EEVR,EEVRD,10/13/2015
GRSP,LVYN,10/12/2015
ARXQD,EURI,10/08/2015
ARXQ,EURI,10/08/2015
RMRID,RMRI,10/05/2015
TXJK,TXJKE,10/02/2015
TRNX,WMGI,10/02/2015
SOULD,SOUL,10/02/2015
HNET,HNETE,10/02/2015
ENZBD,ENZBE,10/02/2015
ENZB,ENZBE,10/02/2015
SPF,CAA,10/01/2015
PJT.V,PJT,10/01/2015
MSG.V,MSG,10/01/2015
MSG,MSGN,10/01/2015
FORE,WIFOG,10/01/2015
CSWIV,CSWI,10/01/2015
BPSRE,BPSR,10/01/2015
STAFD,STAF,9/29/2015
JAX.V,JAX,9/29/2015
CXBL,BOFC,9/29/2015
BOFCE,BOFC,9/29/2015
SPW,SPXC,9/28/2015
REHA,B,ABFAST B 9/25/2015
RCGP,RCGPD,9/25/2015
SKKB,SKKBE,9/24/2015
CXBL,BOFCE,9/24/2015
BPSR,BPSRE,9/24/2015
BOFC,BOFCE,9/24/2015
RLQT,LOGX,9/23/2015
PTNT,PRZM,9/23/2015
JSHYE,JSHY,9/23/2015
HUTNE,HUTN,9/23/2015
DLDGE,DLDG,9/23/2015
ARBJE,ARBJ,9/23/2015
ADHHE,ADHH,9/23/2015
LSOM,TUAA,9/22/2015
QSMGE,QSMG,9/21/2015
PTPFE,PTPF,9/21/2015
EHOSE,EHOS,9/21/2015
CLTX,AKTX,9/21/2015
QSMG,QSMGE,9/18/2015
BNRM,BNRME,9/18/2015
ADHH,ADHHE,9/18/2015
STAF,STAFD,9/17/2015
CRMVE,NUKK,9/17/2015
CRMVD,NUKK,9/17/2015
CRMV,NUKK,9/17/2015
SWFR,BHTG,9/16/2015
CRMVE,CRMV,9/16/2015
CRMVD,CRMV,9/16/2015
EZRTE,EZRT,9/15/2015
HWKR,HWKRD,9/14/2015
ADDV,ADDV,A 9/14/2015
VIBHK,INVSEL,09/10/2015
ARXQ,ARXQD,09/10/2015
SYYFD,AEEX,09/09/2015
SYYF,AEEX,09/09/2015
CRSO,SNBP,09/09/2015
CNSI,MESG,09/09/2015
CMRL,SBES,09/09/2015
WNSS,WMHH,09/08/2015
RMRI,RMRID,09/08/2015
ITF,JPXN,09/04/2015
PSI,STRONG,09/03/2015
LJGR,B,ATRLJ B 9/1/2015
IFT,EMG,09/01/2015
TQBY,MNTM,8/31/2015
HANOE,EKKH,8/28/2015
HANO,EKKH,8/28/2015
GYTIE,GYTI,8/28/2015
SOUL,SOULD,8/27/2015
UBLIE,UBLI,8/26/2015
BDPTE,BDPT,8/25/2015
ARENE,AREN,8/25/2015
ALAZD,AREN,8/25/2015
ALAZ,AREN,8/25/2015
UBLI,UBLIE,8/24/2015
RMLSE,RMLS,8/24/2015
JSHY,JSHYE,8/24/2015
HUTN,HUTNE,8/24/2015
GYTI,GYTIE,8/24/2015
GCA,EVRI,8/24/2015
DLDG,DLDGE,8/24/2015
CRDW,CRDWE,8/24/2015
BDPT,BDPTE,8/24/2015
AREN,ARENE,8/24/2015
ARBJ,ARBJE,8/24/2015
ALAZD,ARENE,8/24/2015
ALAZ,ARENE,8/24/2015
WHHTE,WHHT,8/21/2015
TRGT,CBIO,8/21/2015
WHHT,WHHTE,8/20/2015
PTPF,PTPFE,8/20/2015
EHOS,EHOSE,8/20/2015
CRMVD,CRMVE,8/20/2015
CRMV,CRMVE,8/20/2015
RCHAE,RCHA,8/18/2015
EZRT,EZRTE,8/18/2015
CCP.V,CCP,8/18/2015
ZCVVV,Z,8/17/2015
ZBB,ESNC,8/17/2015
Z,ZG,8/17/2015
OCLLE,OCLL,8/17/2015
SKSKD,SKSK,8/14/2015
CAP,CAI,8/14/2015
ATAOE,ATAO,8/14/2015
ATAOD,ATAO,8/14/2015
LIOCE,LIOC,08/12/2015
SYYF,SYYFD,08/11/2015
SITOD,SITO,08/10/2015
NOKI,SEK,NOKIA SEK 8/10/2015
NOK1V,NOKIA,08/10/2015
AHDT,CSAX,08/07/2015
OCLL,OCLLE,08/04/2015
LITEV,LITE,08/04/2015
LACO,GDEN,08/04/2015
ENCRD,ENCR,08/04/2015
DLPME,DLPM,08/04/2015
TKMR,ABUS,08/03/2015
ETF,ABE,08/03/2015
BNED.V,BNED,08/03/2015
BLVD,AGFS,08/03/2015
STFKE,STFK,7/31/2015
CXBL,BOFC,7/31/2015
ARCPP,VER$F,7/31/2015
ARCP,VER,7/31/2015
SITO,SITOD,7/30/2015
FCUVE,FCUV,7/30/2015
CHUME,CHUM,7/30/2015
SCOK,CETC,7/28/2015
BMXCD,BMXC,7/28/2015
REACD,REAC,7/27/2015
CRMV,CRMVD,7/27/2015
RMLS,RMLSE,7/23/2015
CHUM,CHUME,7/23/2015
SPPRP,CDORP,7/21/2015
SPPRO,CDORO,7/21/2015
