Old Ticker,New Ticker,Effective Date
ANFI,RYCE,12/20/2019
JEC,J,12/10/2019
BBT,TFC,12/09/2019
CBS-A,VIACA,12/05/2019
CBS,VIAC,12/05/2019
BAS,BASX,12/04/2019
YMLP,EINC,12/02/2019
PPDF,FINV,11/29/2019
KEG,KEGX,11/29/2019
NEWM,GCI,11/20/2019
SDT,SDTTU,11/19/2019
SDR,SDRMU,11/12/2019
FELP,FELPU,11/12/2019
TTS,TTSH,11/11/2019
SYMC,NLOK,11/05/2019
HCP,PEAK,11/05/2019
CTRP,TCOM,11/05/2019
CUR,SNCA,11/01/2019
FRAC,NEX,10/31/2019
AAC,AACH,10/30/2019
NANO,ONTO,10/28/2019
IPOA,SPCE,10/28/2019
BRKMY,BAK,10/25/2019
LRAD,GNSS,10/23/2019
BHGE,BKR,10/18/2019
NVLN,NVLNF,10/09/2019
ATU,EPAC,10/07/2019
IDSY,PWFL,10/04/2019
EGI,ERLFF,10/01/2019
AUO,AUOTY,10/01/2019
SPN,SPNV,9/30/2019
HPT,SVC,9/25/2019
OZM,SCU,09/12/2019
VISI,VOLT,09/09/2019
CCIH,CCIHY,09/06/2019
VICL,BBI,09/03/2019
CMFN,ICMB,09/03/2019
CNAC,DMTK,8/30/2019
GRND,BRIM,8/21/2019
UBNT,UI,8/20/2019
PES,PESX,8/15/2019
BTX,LCTX,08/12/2019
BRAC,AESE,08/12/2019
AQXP,NLTX,08/12/2019
UPLM,UPLC,08/09/2019
TMK,GL,08/09/2019
UPL,UPLM,08/08/2019
MPO,AMPY,08/07/2019
TTS,NKR,08/02/2019
TBRG,RPAY,08/02/2019
CHFC,TCF,08/02/2019
GSVC,SSSS,08/01/2019
CIC,NSCO,08/01/2019
CHFC,TCF,08/01/2019
ESV,VAL,7/31/2019
CYTXZ,PSTVZ,7/29/2019
CYTX,PSTV,7/29/2019
AETI,SLNG,7/29/2019
BABY,NTUS,7/26/2019
NGQ,JOSE,7/25/2019
GLV.V,GLV.R,7/24/2019
GLQ.V,GLQ.R,7/24/2019
HK,HKRS,7/23/2019
CTRV,HEPA,7/23/2019
CADC,HHT,7/23/2019
FLKS,SLRX,7/22/2019
MYND,EMMA,7/18/2019
EVLV,IMBI,7/17/2019
OHRP,NBSE,7/15/2019
AITB,XAIR,7/15/2019
TBRG,RPAY,07/12/2019
JAYS,NBZ,07/12/2019
TI,TIIAY,07/09/2019
GEX,SMOG,07/09/2019
ENIA.V,ENIA.R,07/05/2019
ENEL.V,ENIA.R,07/05/2019
SEA,SEAF,07/03/2019
PYDS,USIO,07/01/2019
HRS,LHX,07/01/2019
IAA.V,IAA,6/28/2019
HTZ.V,HTZ.R,6/27/2019
ENEL.V,ENIA.V,6/27/2019
CHKE,APEX,6/27/2019
XKST,HAIL,6/25/2019
XKII,SIMS,6/25/2019
XKFS,FITE,6/25/2019
XKFF,ROKT,6/25/2019
XKCP,CNRG,6/25/2019
PXSV,XSVM,6/24/2019
PXSG,XSMO,6/24/2019
PXMV,XMVM,6/24/2019
PXMG,XMMO,6/24/2019
PXLV,SPVM,6/24/2019
PXLG,SPGP,6/24/2019
AUGR,VIDG,6/24/2019
SZC.V,SZC.R,6/20/2019
JSYN,PECK,6/20/2019
GWS,SFTR,6/19/2019
MTEC,KERN,6/18/2019
SNHY,HLIO,6/17/2019
PDVW,ATEX,6/17/2019
BFR,BBAR,6/17/2019
AIPT,POAI,6/14/2019
AMCN,ANTE,6/13/2019
CIHHV,CIH,06/12/2019
RNN,REXN,06/11/2019
AIRPV,AIRTP,06/11/2019
SBOT,EDSA,06/10/2019
RNN,REXN,06/10/2019
GTXI,ONCT,06/10/2019
TASTE,SPEQT,06/07/2019
NAO,PSV,06/07/2019
BXEFF,BXEF,06/07/2019
PLM.V,PLM.R,06/05/2019
MFCB,SRL,06/04/2019
OMAD,PACK,06/03/2019
HCLP,HCR,06/03/2019
EMES,EMESZ,06/03/2019
DWDP,DD,06/03/2019
CTVA.V,CTVA,06/03/2019
FONE,NXTG,5/30/2019
VERT,VERT,B 5/29/2019
ADMCAP,B,BOSTAD B 5/27/2019
NCS,CNR,5/24/2019
EPE,EPEG,5/24/2019
KTB.V,KTB,5/23/2019
APP,CARA,5/22/2019
UBSH,AUB,5/20/2019
SSLJ,YGTY,5/20/2019
NRE1V,TYRES,5/20/2019
MARL,MAREL,5/20/2019
BCAC,XYN,5/15/2019
WFT,WFTIF,5/14/2019
BAK,BRKMY,5/14/2019
MEDR,B,IZAFE B 5/10/2019
APHB,ARMP,05/10/2019
ALQA,ADYX,05/06/2019
VXZB,VXZ,05/02/2019
VXXB,VXX,05/02/2019
EABGB,EAB,05/02/2019
CMSS,KXIN,05/02/2019
LEVB,YCBD,05/01/2019
TKDV,AGAT,4/30/2019
PKK1V,PUMU,4/30/2019
NVMM,REKR,4/30/2019
TPNL,PAYS,4/29/2019
CBK,CBKC,4/18/2019
PINT,PINS,4/17/2019
OPHT,ISEE,4/17/2019
VTL,IMUX,4/15/2019
TWLVU,BROGU,4/15/2019
TWLVR,BROGR,4/15/2019
TWLV,BROG,4/15/2019
BPI,ZVO,4/15/2019
PRAN,ATHE,04/09/2019
HOEJ,B,MTHH 4/8/2019
TRIBO,TRIBO,B 4/5/2019
KCAP,PTMN,04/02/2019
DSW,DBI,04/02/2019
CYCNV,CYCN,04/02/2019
DDJP,JAMF,3/29/2019
DDEZ,EUMF,3/29/2019
PTIE,SAVA,3/28/2019
DSSI.V,DSSI,3/28/2019
CLD,CLDP,3/27/2019
ORPN,ENLV,3/26/2019
WDH,DEMANT,3/21/2019
FOXBV,FOX,3/19/2019
FOXAV,FOXA,3/19/2019
FOXA,TFCFA,3/19/2019
FOX,TFCF,3/19/2019
EDGE,PDSB,3/18/2019
EAGL,TH,3/18/2019
LTN,BIOX,3/15/2019
ASNS,XFOR,3/14/2019
AMGP,AM,3/13/2019
GZT,GZTGF,03/11/2019
INDEN,B,ASAI 3/7/2019
XGTI,VISL,03/05/2019
ECR,MR,03/01/2019
BEF,AOIL,03/01/2019
WGP,WES,2/28/2019
SXE,SXEE,2/28/2019
IGCC,IGC,2/27/2019
DBAP,HAUZ,2/22/2019
SN,SNEC,2/21/2019
RRTS1,RRTS,2/21/2019
BERGEN,ENDUR,2/21/2019
MNGA,TRNX,2/20/2019
DELT,MYT,2/19/2019
BSTI,BEST,2/19/2019
CLX,SINCH,2/14/2019
AXON,AXGT,2/14/2019
WF.V,WF,2/13/2019
BXE,BXEFF,02/12/2019
NFEC,BIMI,02/08/2019
CVETV,CVET,02/08/2019
ABFAST,FASTAT,02/06/2019
RRTS.V,RRTS.R,02/05/2019
AMMA,WORX,02/04/2019
PAH,ESI,02/01/2019
SBLK,R,SBLK 1/24/2019
APRI,SEEL,1/24/2019
ABAC,BIQI,1/17/2019
QTM,QMCO,1/15/2019
SMSH,WINR,01/10/2019
IAM,WINR,01/10/2019
MIC,SDB,TIGO SDB 1/9/2019
MHG,MOWI,01/02/2019
KORS,CPRI,01/02/2019
GOVNI,OPINI,01/02/2019
GOV,OPI,01/02/2019
BVX,APYX,01/02/2019
ABX,GOLD,01/02/2019
IPL$D,IPLDP,12/31/2018
STLR,PHUN,12/28/2018
DELL.V,DELL,12/28/2018
RESTA,NOHO,12/27/2018
FOE,DDASA,12/27/2018
FSIC,FSK,12/20/2018
DOTA,RBZ,12/20/2018
HMED,HNSA,12/18/2018
AHPA,ORGO,12/17/2018
PLLL,PLL,12/13/2018
OVAS,MLND,12/10/2018
INDU,BBCP,12/07/2018
QQQC,CHIC,12/06/2018
ONS,OTLK,12/04/2018
CBAK,CBAT,11/30/2018
YLEPS,YEINT,11/28/2018
OIBR.V,OIBR.R,11/27/2018
IAM,SMSH,11/23/2018
RXII,PHIO,11/19/2018
SGGB,SGG,11/16/2018
PGMB,PGM,11/16/2018
OILB,OIL,11/16/2018
LCA,WTRH,11/16/2018
JJUB,JJU,11/16/2018
JJTB,JJT,11/16/2018
JJSB,JJS,11/16/2018
JJPB,JJP,11/16/2018
JJMB,JJM,11/16/2018
JJGB,JJG,11/16/2018
JJEB,JJE,11/16/2018
JJCB,JJC,11/16/2018
JJAB,JJA,11/16/2018
GAZB,GAZ,11/16/2018
BJO,JO,11/16/2018
BJJN,JJN,11/16/2018
BALB,BAL,11/16/2018
GLU.V,GLU.R,11/15/2018
SSC,IDEX,11/13/2018
ETRN.V,ETRN,11/13/2018
MPAC,USWS,11/12/2018
KAAC,ALTM,11/12/2018
RMR1V,RAMI,11/07/2018
N1,FESTI,11/07/2018
CCE,CCEP,11/07/2018
AMDA,SINT,11/05/2018
WRL,WEN,11/02/2018
DFBG,CTRC,11/02/2018
JBRI,JPBI,11/01/2018
ACA.V,ACA,11/01/2018
DCAR,B,HEM B 10/31/2018
REZI.V,REZI,10/29/2018
SPIFFX,SPIFF,10/25/2018
OFSSB,OFSSZ,10/24/2018
MBNAB,AMTBB,10/24/2018
MBNAA,AMTB,10/24/2018
MPCT,SDG,10/23/2018
ETE,ET,10/19/2018
TPIV,MRKR,10/18/2018
HCAC,NRCG,10/18/2018
GSHT,VRRM,10/18/2018
GCV.Z,GCV.R,10/17/2018
VSAR,ARAV,10/16/2018
SEVAN,MGN,10/15/2018
WWL,WALWIL,10/12/2018
DDR,SITC,10/12/2018
WMIH,COOP,10/11/2018
TTFS,DBLV,10/11/2018
VLY$B,VLYPO,10/10/2018
VLY$A,VLYPP,10/10/2018
TRNC,TPCO,10/10/2018
RIV.V,RIV.R,10/09/2018
ACXM,RAMP,10/02/2018
SLDD,RCP,10/01/2018
SLDA,RCA,10/01/2018
SLD,RC,10/01/2018
OREIT,OVARO,10/01/2018
NDA1V,NDA,FI 10/1/2018
NDA,SEK,NDA SE 10/1/2018
NDA,DKK,NDA DK 10/1/2018
ITUS,ANIX,10/01/2018
GTX.V,GTX,10/01/2018
FTDRV,FTDR,10/01/2018
BOFIL,AXO,10/01/2018
BOFI,AX,10/01/2018
ALN,PLAG,10/01/2018
HCYX,HCXY,9/26/2018
FTF.V,FTF.R,9/26/2018
PDR,PSE,9/24/2018
QJPN,ZJPN,9/18/2018
QGBR,ZGBR,9/18/2018
QDEU,ZDEU,9/18/2018
QCAN,ZCAN,9/18/2018
COOL,PTE,9/18/2018
NYLD.A,CWEN.A,9/17/2018
NYLD,CWEN,9/17/2018
KLXEV,KLXE,9/17/2018
NDRO,PVL,9/14/2018
ZEE1V,AVIDLY,9/13/2018
XSPL,EDNT,9/13/2018
KONE,LKCO,9/13/2018
AOI,PYX,09/12/2018
QSII,NXGN,09/10/2018
GCV.Z,GCV.R,09/10/2018
QINC,DDIV,09/06/2018
MPI,OV,09/03/2018
YDIV,FID,8/30/2018
OSPR,FLMN,8/24/2018
ATAC,HFFG,8/23/2018
DEPO,ASRT,8/15/2018
LFGR,LEAF,8/13/2018
LBIX,YVR,8/13/2018
EI,BOLIGA,08/10/2018
TCAP,BBDC,08/03/2018
TPGE,MGY,08/01/2018
ONP,ITP,08/01/2018
KEMP,KALL,08/01/2018
CSJ,IGSB,08/01/2018
CRED,USIG,08/01/2018
CLYH,IGBH,08/01/2018
CLY,IGLB,08/01/2018
CIU,IGIB,08/01/2018
BWINB,PTVCB,08/01/2018
BWINA,PTVCA,08/01/2018
MACQU,PRTHU,7/27/2018
MACQ,PRTH,7/27/2018
FNTE,IMXI,7/27/2018
WINT,WPAY,7/16/2018
VRX,BHC,7/16/2018
OZRK,OZK,7/16/2018
HRG,SPB,7/16/2018
CCCR,GLG,7/13/2018
IFON,AWSM,07/11/2018
WEAR,ARVR,07/10/2018
DPS,KDP,07/10/2018
VNE.V,VNE,07/02/2018
TEGP,TGE,07/02/2018
RVI.V,RVI,07/02/2018
HYH,AVNS,07/02/2018
NFC.V,NFC.U,6/29/2018
ONG,BINERO,6/26/2018
CLNS,CLNY,6/25/2018
RTC,CUR,6/21/2018
NTG.V,NTG.R,6/20/2018
PBIB,LMST,6/19/2018
RWC,BKTI,06/05/2018
VDSI,OSPN,06/04/2018
CNIT,TAOP,06/04/2018
WYN,WYND,06/01/2018
WH.V,WH,06/01/2018
SMTA.V,SMTA,06/01/2018
REZT,RADH,06/01/2018
PRSP.V,PRSP,06/01/2018
EDRYV,EDRY,5/31/2018
CPLG.V,CPLG,5/31/2018
NORNET,B,NETM B 5/30/2018
RSO,XAN,5/29/2018
OAKS,HCFT,5/29/2018
HBHCL,HWCPL,5/25/2018
HBHC,HWC,5/25/2018
LUK,JEF,5/24/2018
STO,EQNR,5/17/2018
EBIO,SESN,5/17/2018
CRME,CORV,5/17/2018
NFAB,NFGAB,5/14/2018
TIEN,TIETOS,05/09/2018
TIE1V,TIETO,05/09/2018
APY.V,APY,05/09/2018
AGIIL,ARGD,05/07/2018
AGII,ARGO,05/07/2018
MAXK,MOXI,05/04/2018
GERHSP,B,GERHSP 5/3/2018
NVT.V,NVT,05/01/2018
MRDN,ATIS,05/01/2018
ASX.V,ASX,05/01/2018
CH,AEF,4/30/2018
AHP,BHR,4/24/2018
TAXR,PLCY,4/19/2018
CELLNK,B,CLNK B 4/19/2018
NRCIA,NRC,4/18/2018
FTW,NFTY,4/18/2018
ELVHB,EABGB,4/18/2018
COGT,FLNT,4/16/2018
AKTRV,AKTIA,4/13/2018
