Old Ticker,New Ticker,Effective Date
EVCA,EVCAD,07/06/2012
DUCK,ALCS,07/06/2012
CHDO,CAPC,07/06/2012
BTBID,BTBIF,07/06/2012
APPPD,APPPF,07/06/2012
AFCMF,AFCMD,07/06/2012
VUOCD,VUOC,07/05/2012
VKML,VKMLD,07/05/2012
RBTK,RBTKD,07/05/2012
PALTF,PALTE,07/05/2012
OLEPF,OLEPE,07/05/2012
GTCRE,GTCR,07/05/2012
DLPM,DLPME,07/05/2012
AXSMF,AXSMD,07/05/2012
ALNS,ALNSD,07/05/2012
SPYE,BWVI,07/03/2012
RBSPD,RBSPF,07/03/2012
NDIX,UBLI,07/03/2012
FTB.PRA,FTB.PRA.CL,07/03/2012
DOLVE,DOLV,07/03/2012
SDIRD,SDIR,07/02/2012
PSA.PRW,PSA.PRW.CL,07/02/2012
MSHL,MEIP,07/02/2012
MATX.WI,MATX,07/02/2012
LTAXA,TAX,07/02/2012
EGX,EXGI,07/02/2012
EGTM,CHAM,07/02/2012
BGBVD,DRAG,07/02/2012
BGBV,DRAG,07/02/2012
ALEX.WI,ALEX,07/02/2012
TYP,TECS,6/29/2012
TYH,TECL,6/29/2012
TSORE,TSOR,6/29/2012
SGAEE,SGAE,6/29/2012
PNH,PNH.CL,6/29/2012
NCC.PRC,NCC.PRC.CL,6/29/2012
MYOCD,JMSN,6/29/2012
MYOC,JMSN,6/29/2012
MWN,MIDZ,6/29/2012
MWJ,MIDU,6/29/2012
MSII,MSIID,6/29/2012
INMG,WFCF,6/29/2012
SLE,HSH,6/29/2012
GFZ,GFZ.CL,6/29/2012
GFW,GFW.CL,6/29/2012
BQI,OBQI,6/29/2012
BGZ,SPXS,6/29/2012
BGU,SPXL,6/29/2012
AECPE,AECP,6/29/2012
ABLTD,ABLT,6/29/2012
ABL,ABLT,6/29/2012
RVDMD,RVDM,6/28/2012
RPTN,RPTND,6/28/2012
RBCC,RBCCD,6/28/2012
OFCTP,OFC.PRL,6/28/2012
IVN.RT.WI,IVN.RT,6/28/2012
HRDN,HRDND,6/28/2012
HLBCE,ICOR,6/28/2012
HLBCD,ICOR,6/28/2012
HLBC,ICOR,6/28/2012
GABFV,GABFR,6/28/2012
CIECE,CIEC,6/28/2012
BEAXD,PSON,6/28/2012
BEAX,PSON,6/28/2012
TSTF,DLHC,6/27/2012
TCFFL,TCB.PRB,6/27/2012
SRCI,AKGC,6/27/2012
AIV.PRU,AIV.PRU.CL,6/27/2012
TCB.PRA,TCB.PRA.CL,6/26/2012
SWVID,SWVI,6/26/2012
SWVDE,SWVI,6/26/2012
MNGA,MNGAD,6/26/2012
EPHOD,EPHO,6/26/2012
ALRXD,ALRX,6/26/2012
ZAOFF,ZAOFD,6/25/2012
SOOND,FEPU,6/25/2012
SOON,FEPU,6/25/2012
QFORE,QFOR,6/25/2012
PWVIE,PWVI,6/25/2012
PTAIF,PTAID,6/25/2012
PPETE,PPET,6/25/2012
KRB.PRE,KRB.PRE.CL,6/25/2012
KRB.PRD,KRB.PRD.CL,6/25/2012
FRDME,FRDM,6/25/2012
FEPUE,FEPU,6/25/2012
FBF.PRN,FBF.PRN.CL,6/25/2012
FBF.PRM,FBF.PRM.CL,6/25/2012
EWRXE,EWRX,6/25/2012
EERTE,EERT,6/25/2012
DYNAE,DYNA,6/25/2012
CDVV,PRDCD,6/25/2012
CCS,CCS.CL,6/25/2012
BLTFE,BLTF,6/25/2012
BGBRE,BGBR,6/25/2012
BAC.PRB,BAC.PRB.CL,6/25/2012
TRIV,TVLY,6/22/2012
TIV,TVLY,6/22/2012
SYGCD,SYGCF,6/22/2012
SGAE,SGAEE,6/22/2012
MORA,MORAE,6/22/2012
MNLUE,MNLU,6/22/2012
MNLUD,MNLU,6/22/2012
MEZE,GRPH,6/22/2012
MBRTF,MBRTD,6/22/2012
IDNG,IDNGD,6/22/2012
FWGO,FWGOE,6/22/2012
CLNO,CLNOE,6/22/2012
BLUSD,BLUSF,6/22/2012
BLUS,BLUSF,6/22/2012
AQUS,AQUSD,6/22/2012
AECP,AECPE,6/22/2012
TUFF,TUFFE,6/21/2012
OMBPE,OMBP,6/21/2012
NEP,CNEP,6/21/2012
MONTD,MONT,6/21/2012
IKL,IKL.CL,6/21/2012
IKJ,IKJ.CL,6/21/2012
GLERD,GLER,6/21/2012
CIEC,CIECE,6/21/2012
CCLRD,HOTR,6/21/2012
CCLR,HOTR,6/21/2012
UNSN,UNSNE,6/20/2012
SRCOD,SRCO,6/20/2012
RDHEE,RDHE,6/20/2012
NXOID,NXOI,6/20/2012
KMGB,KMG,6/20/2012
GRTKE,GRTK,6/20/2012
UTXCU,UTX.PRA,6/19/2012
UPST,UPSTD,6/19/2012
SOTE,ONIN,6/19/2012
ISRBE,ISRB,6/19/2012
ELRRD,ELRRF,6/19/2012
CRAO,VMPT,6/19/2012
BFLX,BFLXE,6/19/2012
BBT.PRC,BBT.PRC.CL,6/19/2012
BBT.PRB,BBT.PRB.CL,6/19/2012
BBT.PRA,BBT.PRA.CL,6/19/2012
XODG,XODGE,6/18/2012
TSOR,TSORE,6/18/2012
TRXX,TROX,6/18/2012
TRAB,TRABE,6/18/2012
TMM,GTMAY,6/18/2012
SPEFV,SPEFR,6/18/2012
RYSME,RYSMF,6/18/2012
PSAML,PSA.PRU,6/18/2012
MSOLE,AWGI,6/18/2012
MSOL,AWGI,6/18/2012
MIM,GRP,6/18/2012
IVD,ERB,6/18/2012
GRUH,GRUHD,6/18/2012
GLGL,GLGLF,6/18/2012
GAR,GAR.CL,6/18/2012
FMLP,TSRE,6/18/2012
FGLD,FGLDE,6/18/2012
CUIRD,CUIRF,6/18/2012
BABAD,SFPI,6/18/2012
BABA,SFPI,6/18/2012
WLUCE,WLUC,6/15/2012
WBDGD,WBDG,6/15/2012
VIPRD,VIPR,6/15/2012
TLDND,CAHI,6/15/2012
TLDN,CAHI,6/15/2012
PROTE,PROT,6/15/2012
MCKE,TAGG,6/15/2012
KOMKD,STVE,6/15/2012
KOMK,STVE,6/15/2012
ISIZF,ISDSF,6/15/2012
CHFY,CHFYD,6/15/2012
AWSRE,AWSR,6/15/2012
AMNP,AMNPD,6/15/2012
AIS,ATRS,6/15/2012
STD.PRI,SAN.PRI,6/14/2012
STD.PRF,SAN.PRF,6/14/2012
STD.PRE,SAN.PRE,6/14/2012
STD.PRC,SAN.PRC,6/14/2012
STD.PRB,SAN.PRB,6/14/2012
STD.PRA,SAN.PRA,6/14/2012
STD,SAN,6/14/2012
NNAN,NNAND,6/14/2012
NEWRD,NEWRF,6/14/2012
HLBCE,HLBC,6/14/2012
HLBCD,HLBC,6/14/2012
GYSTD,GYST,6/14/2012
CPSJD,CPSJF,6/14/2012
BEAXD,BEAX,6/14/2012
SNPKE,SNPK,6/13/2012
SNPKD,SNPK,6/13/2012
PWMY,PWMYD,6/13/2012
KEY.PRF,KEY.PRF.CL,6/13/2012
IVFH,IVFHD,6/13/2012
GDMRD,GDMRF,6/13/2012
ECSI,ECSID,6/13/2012
DRSVE,DRSV,6/13/2012
ARGN,THRM,6/13/2012
ANNCE,ANNC,6/13/2012
VCTZF,ASIUF,06/12/2012
SLG.PRD,SLG.PRD.CL,06/12/2012
SCZZL,SCHW.PRB,06/12/2012
PSA.PRC,PSA.PRC.CL,06/12/2012
JPM.PRZ,JPM.PRZ.CL,06/12/2012
JPM.PRB,JPM.PRB.CL,06/12/2012
GDVXF,GSV,06/12/2012
CFOKE,CFOK,06/12/2012
ANYI,ANYID,06/12/2012
WNI,SHF,06/11/2012
TRHG,HPIL,06/11/2012
STI.PRZ,STI.PRZ.CL,06/11/2012
QUEZF,QUEZD,06/11/2012
NXIFF,NXIFD,06/11/2012
LNPI,FLUX,06/11/2012
GMHCD,TFIV,06/11/2012
GMHC,TFIV,06/11/2012
EEMIQ,MXEF,06/11/2012
EAFEQ,MXEA,06/11/2012
CDRMF,GPHOF,06/11/2012
C.PRJ,C.PRJ.CL,06/11/2012
ARROP,ARR.PRA,06/11/2012
TKSS,TKSSD,06/08/2012
STLHD,STLHF,06/08/2012
SNDXD,SNDXF,06/08/2012
PPKSD,VUME,06/08/2012
PPKS,VUME,06/08/2012
OGNG,OGNGD,06/08/2012
MDAVD,MDAV,06/08/2012
CCBX,CCBXD,06/08/2012
BRKDD,BRKDF,06/08/2012
SDGRE,SDGR,06/07/2012
RBSPF,RBSPD,06/07/2012
PYHHD,PYHH,06/07/2012
NSVLD,NSVLF,06/07/2012
INSP,BCOR,06/07/2012
FNCX,FNCXD,06/07/2012
CXTOD,HLDE,06/07/2012
CXTO,HLDE,06/07/2012
CEMID,CEMI,06/07/2012
BTBIF,BTBID,06/07/2012
BPWRE,BPWRF,06/07/2012
BFTID,BFTI,06/07/2012
AGFL,AGFLD,06/07/2012
TDCPD,TDCP,06/06/2012
RDFLD,RDFLY,06/06/2012
PRBED,PRBEF,06/06/2012
LUCB,NGRC,06/06/2012
KSK,KSK.CL,06/06/2012
GLNYF,GLNNF,06/06/2012
EVTKD,TAAI,06/06/2012
EVTK,TAAI,06/06/2012
CMGRD,CMGR,06/06/2012
ABLT,ABLTD,06/06/2012
ABL,ABLTD,06/06/2012
SGTWE,SGTWF,06/05/2012
QPSA,MEET,06/05/2012
ONTSD,ONTS,06/05/2012
NEIKE,NEIK,06/05/2012
MXCS,BLBK,06/05/2012
JMIM,UAMM,06/05/2012
GGRID,BLUF,06/05/2012
GGRI,BLUF,06/05/2012
COUGE,COUGF,06/05/2012
CLKTE,CLKTF,06/05/2012
CABLE,CABLF,06/05/2012
SDIR,SDIRD,06/04/2012
PUBMQ,PUBQE,06/04/2012
PRRFD,PRRFY,06/04/2012
JINM,LOVI,06/04/2012
IWKAF,KUKAF,06/04/2012
GTCR,GTCRE,06/04/2012
GNOLE,GNOLF,06/04/2012
GGXCE,GGXCF,06/04/2012
FRCLL,FRC.PRB,06/04/2012
ENTZ,ENTP,06/04/2012
DOLV,DOLVE,06/04/2012
CPO,INGR,06/04/2012
YBINE,YBIN,06/01/2012
TNTHF,TNTHD,06/01/2012
SMXME,SMXMF,06/01/2012
SKREF,SKRED,06/01/2012
RVDM,RVDMD,06/01/2012
RODM,MKTS,06/01/2012
MSSDE,MSSD,06/01/2012
LGREF,LGRED,06/01/2012
KMIIV,KMI.WS,06/01/2012
KMI.WS.WI,KMI.WS,06/01/2012
BYHL,AGRC,06/01/2012
APPPF,APPPD,06/01/2012
AARID,PROF,06/01/2012
AARI,PROF,06/01/2012
TLCV,TLCVF,5/31/2012
STKOE,STKO,5/31/2012
SOR.PR,SOR.PR.CL,5/31/2012
SNFLE,SNFL,5/31/2012
HYY,HYY.CL,5/31/2012
DDCCE,DDCC,5/31/2012
BGBVD,BGBV,5/31/2012
ARUZE,ARUZ,5/31/2012
AGPHD,SUSA,5/31/2012
AGPH,SUSA,5/31/2012
RBGCF,RBGCD,5/30/2012
PVRED,PVRE,5/30/2012
PMXRD,PMXRF,5/30/2012
MWSND,MWSNF,5/30/2012
MGSGD,MGSGF,5/30/2012
MDCEE,MDCE,5/30/2012
HZK,HZK.CL,5/30/2012
HZD,HZD.CL,5/30/2012
GGSMD,GGSM,5/30/2012
CBBDD,YOD,5/30/2012
CBBD,YOD,5/30/2012
BRCIE,BRCI,5/30/2012
YDGEQ,YDGE,5/29/2012
NLYPP,NLY.PRC,5/29/2012
MXROE,MXROF,5/29/2012
MGNID,USGT,5/29/2012
MGNI,USGT,5/29/2012
HQGEE,HQGE,5/29/2012
FLSTE,FLST,5/29/2012
DPDME,DPDM,5/29/2012
CRDXE,CRDX,5/29/2012
BLTI,BIOL,5/29/2012
AOB,AOBI,5/29/2012
ACARE,ACAR,5/29/2012
ZOOG,IPUB,5/25/2012
YZSKE,YZSK,5/25/2012
TGTXD,TGTX,5/25/2012
SLXN,CSTI,5/25/2012
NOVS,NOVC,5/25/2012
MSLPE,MSLP,5/25/2012
MRDAE,MRDAF,5/25/2012
MHAND,TGTX,5/25/2012
MHAN,TGTX,5/25/2012
IKM,IKM.CL,5/25/2012
CSTID,CSTI,5/25/2012
CDLVE,CDLVF,5/25/2012
CDLKE,CDLKF,5/25/2012
BFLSE,BFLS,5/25/2012
ATDN,BBLS,5/25/2012
APII,WAFR,5/25/2012
FRZZ,FROZ,5/24/2012
ACNME,CLDS,5/24/2012
ACNM,CLDS,5/24/2012
ABH,RFP,5/24/2012
TEGYE,TEGY,5/23/2012
MYOC,MYOCD,5/23/2012
MGOND,MGON,5/23/2012
EIHCE,EIHC,5/23/2012
EIHCD,EIHC,5/23/2012
COWIE,COWI,5/23/2012
CNSOD,CNSO,5/23/2012
AMSUE,AMSU,5/23/2012
UFFCE,UFFC,5/22/2012
SCELL,SCE.PRF,5/22/2012
MBCIE,MBCI,5/22/2012
IZZI,IFIT,5/22/2012
HRID,NOUV,5/22/2012
GSTPE,GSTP,5/22/2012
WELLE,WELL,5/21/2012
VSYME,VSYM,5/21/2012
VCRTE,VCRT,5/21/2012
TBBCE,TBBC,5/21/2012
SMSAE,SMSA,5/21/2012
SMDIE,SMDI,5/21/2012
SCLRE,SCLR,5/21/2012
SCLGE,SCLG,5/21/2012
RAPTE,RAPT,5/21/2012
PRTTE,PRTT,5/21/2012
PRKVE,PRKV,5/21/2012
PDOSE,PDOS,5/21/2012
OTESE,OTES,5/21/2012
OMAGE,OMAG,5/21/2012
ODMTD,ODMTY,5/21/2012
NVNJ,GRST,5/21/2012
NTDRE,NTDR,5/21/2012
