Old Ticker,New Ticker,Effective Date
KLSCD,KLSC,11/06/2013
HEMGF,AJXGF,11/06/2013
EOITF,EROS,11/06/2013
CTRGL,C$K,11/06/2013
ATWGD,ATWGF,11/06/2013
AJSBD,AJSB,11/06/2013
SNPDE,COSR,11/05/2013
SNPD,COSR,11/05/2013
FTCHD,HTSC,11/05/2013
FTCH,HTSC,11/05/2013
EFRFF,EFRFD,11/05/2013
COSRE,COSR,11/05/2013
AAIRE,AAIR,11/05/2013
SVET,BIMO,11/04/2013
STDR,STDRD,11/04/2013
PMMED,PMMEF,11/04/2013
HULL,GMNI,11/04/2013
HARTV,HART,11/04/2013
GLPIV,GLPI,11/04/2013
ANPZ,ANPZD,11/04/2013
AMCU,BRPC,11/04/2013
ZNOM,ZNOMD,11/01/2013
WGASD,WGAS,11/01/2013
VSVLD,VSVLF,11/01/2013
URGYF,URGYD,11/01/2013
SPOMD,SPOM,11/01/2013
RCVA,CSEI,11/01/2013
PNSTD,PNSTF,11/01/2013
PBNY,STL,11/01/2013
LISB,LISBD,11/01/2013
IGAS,IGASD,11/01/2013
HYII,HYIID,11/01/2013
HRDND,HRDN,11/01/2013
FTDDV,FTD,11/01/2013
EKOD,KODK,11/01/2013
EENZF,EENZD,11/01/2013
CRRB,BYBK,11/01/2013
CGR,CLGRF,11/01/2013
BRRE,BRRED,11/01/2013
AURYL,ANFRL,11/01/2013
ANTRD,MIXX,11/01/2013
ANTR,MIXX,11/01/2013
VOIS,VOISD,10/31/2013
SXLP,SXLPD,10/31/2013
GRAS,GRASD,10/31/2013
GLAGE,GLAG,10/31/2013
CRMXF,ASKDF,10/31/2013
CRMXD,ASKDF,10/31/2013
ABSOL,ABSOF,10/31/2013
WEDXD,WEDXF,10/30/2013
RCHAD,RCHA,10/30/2013
NEPA,RCHA,10/30/2013
HLIXD,NCGI,10/30/2013
HLIX,NCGI,10/30/2013
GDNDD,GDNDF,10/30/2013
FRBPL,FRC$E,10/30/2013
DTSRF,DTSRD,10/30/2013
CCIKP,CCI$A,10/30/2013
CCIKM,CCI$A,10/30/2013
ASKED,ASKE,10/30/2013
ARNI,ARNID,10/30/2013
AHOOP,AMH$A,10/30/2013
WFSV,GBHD,10/29/2013
TNLX,TNLXD,10/29/2013
MBGI,MBGID,10/29/2013
GRFJF,WGIJF,10/29/2013
ACMAE,ACMA,10/29/2013
TXHE,TXHED,10/28/2013
SNYXD,SNYXF,10/28/2013
SNAX,SNAXD,10/28/2013
RKLFF,RKLFD,10/28/2013
RCGPE,RCGP,10/28/2013
NVMN,RCGP,10/28/2013
LRZZF,LRZZD,10/28/2013
IRHC,QRHC,10/28/2013
GPOFF,GPOFD,10/28/2013
GM.W,GM.C,10/28/2013
FNTRF,FNTRD,10/28/2013
CXMD,ROII,10/28/2013
BNLBD,FTLF,10/28/2013
BNLB,FTLF,10/28/2013
ADDU,MDDD,10/28/2013
VNGM,ZDPY,10/25/2013
MDRME,MDRM,10/25/2013
HKTU,HKTUD,10/25/2013
CCIKM,CCIKP,10/25/2013
BUWR,BLUU,10/25/2013
BLUUD,BLUU,10/25/2013
TBDYF,TBDYD,10/24/2013
SNPDE,COSRE,10/24/2013
SNPD,COSRE,10/24/2013
RCGP,RCGPE,10/24/2013
NVMN,RCGPE,10/24/2013
NSSI,NTIP,10/24/2013
GLAG,GLAGE,10/24/2013
COSR,COSRE,10/24/2013
CBSTV,CBSTZ,10/24/2013
AVLP,AVLPE,10/24/2013
TGWI,TGWID,10/23/2013
SLND,PBEV,10/23/2013
SHRK,SHRKD,10/23/2013
RRGYF,RRGYD,10/23/2013
IPHAF,IPHAD,10/23/2013
GNBPD,LBIO,10/23/2013
GNBP,LBIO,10/23/2013
FTEG,FTEGD,10/23/2013
DRIFF,DRIFD,10/23/2013
DECXF,DECXD,10/23/2013
CCACU,STKSU,10/23/2013
CCAC,STKS,10/23/2013
SWIXF,SWIXD,10/22/2013
MPXEY,ENEVY,10/22/2013
LCMDE,LCMD,10/22/2013
ILVL,ILVLD,10/22/2013
IDYLF,IDYLD,10/22/2013
GKNI,GKNID,10/22/2013
GBVS,GBVSD,10/22/2013
EPLC,EPLCD,10/22/2013
EMYSF,EMYSD,10/22/2013
DIGA,DIGAD,10/22/2013
CXZ,JETMF,10/22/2013
CRZHF,CRZHD,10/22/2013
CRHRF,JETMF,10/22/2013
CRHRD,JETMF,10/22/2013
ARXG,ARXGD,10/22/2013
ACMA,ACMAE,10/22/2013
ZPPB,ZPPBD,10/21/2013
XODG,OILL,10/21/2013
XEPRD,XEPRF,10/21/2013
WRGPD,WRGP,10/21/2013
WCTXD,WCTXF,10/21/2013
VSTFD,VSTFF,10/21/2013
TZPCD,TZPC,10/21/2013
TSCAD,TSCAF,10/21/2013
SUNXD,SUNXF,10/21/2013
STGYD,STGYF,10/21/2013
SNTI,SNTID,10/21/2013
SFRFD,SFRFF,10/21/2013
POHED,POHEF,10/21/2013
POAI,POAIE,10/21/2013
PHIXD,PHIXF,10/21/2013
PCFG,PCFGD,10/21/2013
OPGXD,OPGX,10/21/2013
ONVRD,ONVRF,10/21/2013
MSVTD,MSVTF,10/21/2013
MLBVD,MLBVF,10/21/2013
MKITD,MKIT,10/21/2013
LRTND,LRTNF,10/21/2013
HZNSD,HZNSF,10/21/2013
GTBDD,GTBDF,10/21/2013
GRDSD,GRDSF,10/21/2013
FRSSD,FRSSF,10/21/2013
ERRCD,ERRCF,10/21/2013
EGFED,EGFEY,10/21/2013
CVALD,CVALF,10/21/2013
CSEHD,CSEHY,10/21/2013
CGXED,CGXEF,10/21/2013
BUKRD,BUKRF,10/21/2013
BLGXD,BLGX,10/21/2013
AVIA,TSGL,10/21/2013
AMPO,AMPOE,10/21/2013
ACUSD,ACUS,10/21/2013
ABEPD,ABEPF,10/21/2013
SSIID,INII,10/18/2013
SSII,INII,10/18/2013
SRITD,BLKG,10/18/2013
SRIT,BLKG,10/18/2013
RNBIE,RNBI,10/18/2013
RGT.V,RGT,10/18/2013
MIDYD,LIFS,10/18/2013
MIDY,LIFS,10/18/2013
EXEQD,EXEQF,10/18/2013
DLNO,DLNOD,10/18/2013
CXZ,CRHRF,10/18/2013
CRHRD,CRHRF,10/18/2013
YOOID,YOOIF,10/17/2013
THEEE,THEE,10/17/2013
SWVI,SWVIE,10/17/2013
SWEL,HCCAE,10/17/2013
SWCAW,HCCWE,10/17/2013
STKOD,STKO,10/17/2013
PWON,PWOND,10/17/2013
PSPGF,PSPGD,10/17/2013
PDMT,PDMTE,10/17/2013
MDRM,MDRME,10/17/2013
HCCAW,HCCWE,10/17/2013
HCCA,HCCAE,10/17/2013
COSH,CPS,10/17/2013
CGHC,CGHCE,10/17/2013
BARAD,BARA,10/17/2013
ACMAE,ACMA,10/17/2013
TTMRF,TTMRD,10/16/2013
SAPX,SAPXD,10/16/2013
GIHI,EMBRD,10/16/2013
ESRN,ESRND,10/16/2013
EPSOD,GASE,10/16/2013
EPSO,GASE,10/16/2013
EMBR,EMBRD,10/16/2013
AXIO,AXIOD,10/16/2013
ATWGF,ATWGD,10/16/2013
SGGH,SGGHD,10/15/2013
PHAR,PHARD,10/15/2013
ONCI,ONCID,10/15/2013
MXTSQ,MXTS,10/15/2013
MXTSF,MXTS,10/15/2013
MEXP,MEXPD,10/15/2013
LPSIF,LPSID,10/15/2013
KMNFF,KMNFD,10/15/2013
JSHGE,JSHG,10/15/2013
GYSTD,GYST,10/15/2013
GVIT,GVITD,10/15/2013
DVCO,DVCOD,10/15/2013
POILE,POIL,10/14/2013
POILD,POIL,10/14/2013
GAYMD,GAYMF,10/14/2013
ATTC,ALDA,10/14/2013
VREYD,VREYF,10/11/2013
SMS,SMSMY,10/11/2013
POTOD,JOEY,10/11/2013
POTO,JOEY,10/11/2013
PACQW,PAQWF,10/11/2013
PACQU,PAQUF,10/11/2013
PACQ,PACQF,10/11/2013
MDMCD,MDMC,10/11/2013
GSCPD,GSCPF,10/11/2013
AUTTD,MJDS,10/11/2013
AUTT,MJDS,10/11/2013
AMERD,AMERF,10/11/2013
NBTH,TRUX,10/10/2013
LBHRF,LBHRD,10/10/2013
ISGI,ISGID,10/10/2013
AJSB,AJSBD,10/10/2013
TUPSD,KRED,10/09/2013
TUPS,KRED,10/09/2013
DSETD,EXPI,10/09/2013
DSET,EXPI,10/09/2013
WFAM,GEPC,10/08/2013
UUCRD,UUCRF,10/08/2013
SPKL,CPFI,10/08/2013
NRGY,CEQP,10/08/2013
NRGM,CMLP,10/08/2013
NOATD,NOATF,10/08/2013
MTMSE,MTMS,10/08/2013
GSTVE,GSTV,10/08/2013
ELAYD,ELAY,10/08/2013
BHRGE,BHRG,10/08/2013
VSVLF,VSVLD,10/07/2013
SPOM,SPOMD,10/07/2013
BCLX,HPTG,10/07/2013
AUCAF,COGLF,10/07/2013
ANTR,ANTRD,10/07/2013
THEE,THEEE,10/04/2013
SCQO,ENPT,10/04/2013
PNSTF,PNSTD,10/04/2013
MADHF,MHLDO,10/04/2013
ALSAL,ALL$C,10/04/2013
AAIR,AAIRE,10/04/2013
VRNID,SBDG,10/03/2013
VRNI,SBDG,10/03/2013
NWTLD,NWTLY,10/03/2013
HRDN,HRDND,10/03/2013
DIXFD,DIXFF,10/03/2013
CRMXF,CRMXD,10/03/2013
CPSZD,GPSI,10/03/2013
CPSZ,GPSI,10/03/2013
CCSG,LTDH,10/03/2013
WGAS,WGASD,10/02/2013
RCHA,RCHAD,10/02/2013
PMMEF,PMMED,10/02/2013
NEPA,RCHAD,10/02/2013
MSDWL,MS$E,10/02/2013
KLSC,KLSCD,10/02/2013
HLIX,HLIXD,10/02/2013
GOSSF,NSKTF,10/02/2013
GOSSD,NSKTF,10/02/2013
BOPOD,BOPO,10/02/2013
ASKE,ASKED,10/02/2013
AERL,IKGH,10/02/2013
WEDXF,WEDXD,10/01/2013
LYGZF,LYGZY,10/01/2013
GDNDF,GDNDD,10/01/2013
