Old Ticker,New Ticker,Effective Date
CHEVD,CHEV,2/15/2012
ALM,ALM.CL,2/15/2012
RERR,ONVO,2/14/2012
GWWCD,GWWCF,2/14/2012
DLKM,HNDI,2/14/2012
VYEYD,VYEY,2/13/2012
TRTBD,TRTB,2/13/2012
TGRE,LUXR,2/13/2012
PVST,TRTC,2/13/2012
LINKD,LINK,2/13/2012
XKK,XKK.CL,02/10/2012
ORIIP,O.PRF,02/10/2012
HPCSE,HPCS,02/10/2012
DKAMD,DKAM,02/10/2012
CDYYD,CDYY,02/10/2012
SHKZ,RENU,02/09/2012
RAM,HK,02/09/2012
ONTCD,ONTC,02/09/2012
IMEED,IMEEF,02/09/2012
DGTED,DGTE,02/09/2012
CPY,CPIC,02/09/2012
AKEXF,DETNF,02/09/2012
TNDM,IQNT,02/07/2012
SWBCD,SWBC,02/07/2012
REG.PRD,REG.PRD.CL,02/07/2012
REG.PRC,REG.PRC.CL,02/07/2012
PASOD,PASO,02/07/2012
NDSI,LLFP,02/07/2012
USB.PRI,USB.PRI.CL,02/06/2012
USB.PRG,USB.PRG.CL,02/06/2012
POST.WI,POST,02/06/2012
KMNFD,KMNFF,02/06/2012
GITLD,GITLF,02/06/2012
DGIND,ARNH,02/06/2012
DGIN,ARNH,02/06/2012
CHPNE,CHPN,02/06/2012
AAGHE,AAGH,02/06/2012
PXTE,WGAS,02/03/2012
PWOIF,PREXF,02/03/2012
PWOID,PREXF,02/03/2012
DRE.PRM,DRE.PRM.CL,02/03/2012
AFNLQ,AFNL,02/03/2012
XXMUT,ICTPU,02/02/2012
XXMUD,ICTPU,02/02/2012
XFN,NTS,02/02/2012
MTIZD,MTIZ,02/02/2012
GDVMD,GDVM,02/02/2012
CYTLE,CYTL,02/02/2012
TTCHD,TTCH,02/01/2012
O.PRD,O.PRD.CL,02/01/2012
MNOMY,OZAMY,02/01/2012
DCMG,OPLI,02/01/2012
ACUS,ACUSD,02/01/2012
TWZSD,MFIN,1/31/2012
TWZS,MFIN,1/31/2012
PIEXE,PIEX,1/31/2012
DUNRD,DUNR,1/31/2012
RSMTF,REXEF,1/30/2012
RSMTD,REXEF,1/30/2012
JSTEF,JE,1/30/2012
GGSIF,GIREF,1/30/2012
GGSID,GIREF,1/30/2012
ESMNF,EMXX,1/30/2012
CMPZW,CMPYF,1/30/2012
BNX,BNNX,1/30/2012
UXG,MUX,1/27/2012
USBPP,USB.PRM,1/27/2012
GDHD,OCEL,1/27/2012
ENKGD,GFMD,1/27/2012
CNUV,SGLN,1/27/2012
BPHXD,BPHX,1/27/2012
APNXD,APNX,1/27/2012
PSCP,CPXP,1/26/2012
DGW,DGWIY,1/26/2012
CNNC,IFCI,1/26/2012
VCBBE,VCBB,1/25/2012
SHGE,TPII,1/25/2012
PYTOD,CEVE,1/25/2012
PYTO,CEVE,1/25/2012
PEIIE,PEII,1/25/2012
MRNAD,MRNA,1/25/2012
MEDH,MODL,1/25/2012
FRBCL,FRC.PRA,1/25/2012
BOJF,BOTJ,1/25/2012
SPRA,RNDR,1/24/2012
RIMSD,AGBR,1/24/2012
RIMS,AGBR,1/24/2012
RAP,RIF,1/23/2012
HSPPP,HPT.PRD,1/23/2012
ELC,ELCI,1/23/2012
NWCH,WESC,1/20/2012
CSUND,CSUN,1/20/2012
ALVLD,ALVLF,1/20/2012
YTRVE,YTRV,1/19/2012
NIASE,NIAS,1/19/2012
ISCRD,DECN,1/19/2012
ISCR,DECN,1/19/2012
HIUHD,HIUH,1/19/2012
HAFCD,HAFC,1/19/2012
GSRED,RRRI,1/19/2012
GSRE,RRRI,1/19/2012
AMCGE,AMCG,1/19/2012
PYBXD,PYBX,1/18/2012
NORHD,INNV,1/18/2012
NORH,INNV,1/18/2012
IDOID,IDOI,1/18/2012
HRZLD,HRZL,1/18/2012
GWIVD,GWIV,1/18/2012
EERGD,AMZG,1/18/2012
CYHFD,SPDL,1/18/2012
CYHF,SPDL,1/18/2012
PSA.PRE,PSA.PRE.CL,1/17/2012
FBP.PRE,FBPRL,1/17/2012
FBP.PRD,FBPRN,1/17/2012
FBP.PRC,FBPRM,1/17/2012
FBP.PRB,FBPRO,1/17/2012
FBP.PRA,FBPRP,1/17/2012
ATT,ATT.CL,1/17/2012
RSE.WI,RSE,1/13/2012
PSB.PRM,PSB.PRM.CL,1/13/2012
NYNYD,NYNY,1/13/2012
INSE,NOXL,1/13/2012
HPT.PRB,HPT.PRB.CL,1/13/2012
PXZRF,PVG,01/12/2012
PSAY,PSA.PRS,01/12/2012
CTMBD,CTMMB,01/12/2012
CTMAD,CTMMA,01/12/2012
VLOVD,VLOV,01/11/2012
UPNTD,UPNT,01/11/2012
TAOND,TAON,01/11/2012
SKGPD,SKGP,01/11/2012
REMD,NCNE,01/11/2012
NMCED,NMCEF,01/11/2012
INSW,PTNT,01/11/2012
FMXVD,FMXVF,01/11/2012
EARHD,EARH,01/11/2012
TTNH,POWD,01/10/2012
SKWED,SKWEF,01/10/2012
PSB.PRO,PSB.PRO.CL,01/10/2012
HANS,MNST,01/09/2012
GNPGE,GNPG,01/09/2012
EMOE,NUVI,01/09/2012
SEWK,STSC,01/06/2012
RZORE,RZOR,01/06/2012
PSA.PRL,PSA.PRL.CL,01/06/2012
MGRND,MGRN,01/06/2012
HYIID,HYII,01/06/2012
CANA,SRER,01/06/2012
NEOP,NAVB,01/05/2012
MAMMD,DEAC,01/05/2012
DRFO,PLPL,01/05/2012
AADGE,AADG,01/05/2012
YIPID,YIPI,01/04/2012
TIER,OPAY,01/04/2012
SGYPD,SGYP,01/04/2012
GLDNE,GLDN,01/04/2012
DNCVD,DNCVF,01/04/2012
WPX.WI,WPX,01/03/2012
HSWI,MARK,01/03/2012
EPM.PR.A,EPM.PRA,01/03/2012
FNFGP,FNFG.PRB,12/30/2011
DROOY,DRD,12/30/2011
COBIE,COBI,12/30/2011
OIHYY,OIHYL,12/29/2011
EUOTD,EUOT,12/29/2011
CEU,CEAI,12/29/2011
CDGUF,LFWWF,12/29/2011
ANTRE,ANTR,12/29/2011
ALDVE,ALDV,12/29/2011
SNPYE,SNPY,12/28/2011
PRSP,PB,12/28/2011
JPXTZ,JPXVZ,12/28/2011
EROS,EOITF,3/31/2009
