Old Ticker,New Ticker,Effective Date
TRJTF,UMBBF,8/18/2014
SCIOE,SCIO,8/18/2014
PRCMD,AATV,8/18/2014
PRCM,AATV,8/18/2014
MOBOD,MOBOE,8/18/2014
MOBO,MOBOE,8/18/2014
MCPYD,VICT,8/18/2014
MCPY,VICT,8/18/2014
JEHLD,JEHLY,8/18/2014
CBCA,CBCAE,8/18/2014
BLVO,ACSX,8/18/2014
TEXC,TEXCD,8/15/2014
NWHAF,NWHAD,8/15/2014
NGRC,NGRCD,8/15/2014
IGOID,IGOI,8/15/2014
GNKSF,GNKWF,8/15/2014
ELRFD,ELRFF,8/15/2014
ELCGD,ELCGF,8/15/2014
CGLDD,CGLD,8/15/2014
BNACD,BNACF,8/15/2014
ABZUD,ABZUF,8/15/2014
YGDCD,GMVI,8/14/2014
YGDC,GMVI,8/14/2014
WIIMD,ARMI,8/14/2014
WIIM,ARMI,8/14/2014
VSTA,VSTAD,8/14/2014
NITMF,NITMD,8/14/2014
NHYT,EPXY,8/14/2014
DKSP,GMBL,8/14/2014
CMHXF,CMHXD,8/14/2014
TKNK,HAON,8/13/2014
PTERF,PTERD,8/13/2014
HUSID,HUSIF,8/13/2014
BIGRF,BIGRD,8/13/2014
ASTYV,ASTY,8/13/2014
AHRBV,ASTY,8/13/2014
AHRB,ASTY,8/13/2014
ADTMD,ADTM,8/13/2014
XCELD,TRXD,08/12/2014
XCEL,TRXD,08/12/2014
NCSO,NCSOD,08/12/2014
JAMGD,JAMGF,08/12/2014
GBTO,GBTOD,08/12/2014
FU,FABU,08/12/2014
EVGI,EVGID,08/12/2014
MERRD,MERR,08/11/2014
IDST,AJAC,08/11/2014
CTEKD,CTEK,08/11/2014
AVGCD,AVGC,08/11/2014
TEEED,FZMD,08/08/2014
TEEE,FZMD,08/08/2014
PMNRF,PMNRD,08/08/2014
MLNGD,MLNGF,08/08/2014
HPDM,HISP,08/08/2014
BGMND,BGMNF,08/08/2014
ALDV,SDIG,08/08/2014
ACRI,ACRID,08/08/2014
YTRV,MNGG,08/07/2014
WYCC,QSIM,08/07/2014
WPCZF,WPCZD,08/07/2014
TYFDL,TSNU,08/07/2014
SBLRF,SBLRD,08/07/2014
NCGI,NCGID,08/07/2014
EFOID,EFOI,08/07/2014
STWG,STWGD,08/06/2014
JBII,PTOI,08/06/2014
EPCPD,EPCPF,08/06/2014
CMPE,RLMD,08/06/2014
CEXPD,CEXPF,08/06/2014
AXVED,AXVEF,08/06/2014
ALPCE,FVPI,08/06/2014
ALPC,FVPI,08/06/2014
WHLMD,WHLM,08/05/2014
TPUB.V,TPUB,08/05/2014
TGLPE,TGLP,08/05/2014
SITS,SITSD,08/05/2014
RTXBQ,THCZ,08/05/2014
RTXB,THCZ,08/05/2014
INCT,PNEG,08/05/2014
HTBNF,HTBND,08/05/2014
HRTPY,HRTPD,08/05/2014
WELLD,FORU,08/04/2014
WELL,FORU,08/04/2014
PGN.V,PGN,08/04/2014
NAMEV,NAME,08/04/2014
MHFMD,BHGI,08/04/2014
MHFM,BHGI,08/04/2014
MACCE,SHGT,08/04/2014
MACCD,SHGT,08/04/2014
MACC,SHGT,08/04/2014
LAHOD,LAHO,08/04/2014
HHHED,HHHEF,08/04/2014
CMPGD,CMPGY,08/04/2014
ADBI,ADBID,08/04/2014
PEIID,PEII,08/01/2014
GWIV,INLX,08/01/2014
GGRE,FLKM,08/01/2014
CWHO,EQCO,08/01/2014
CWHN,EQCN,08/01/2014
CWH,EQC,08/01/2014
CBXXE,FLKM,08/01/2014
CBXX,FLKM,08/01/2014
BAYP,BAYPD,08/01/2014
YFRM,YFRMD,7/31/2014
REACD,REAC,7/31/2014
PWTC,PWTCD,7/31/2014
OCFND,OCFN,7/31/2014
GAXFF,GAXFD,7/31/2014
FRMC,FRMCD,7/31/2014
AISCF,AISCD,7/31/2014
WGBSD,WGBS,7/30/2014
QUSR,IWAL,7/30/2014
PAOC,PAOCD,7/30/2014
NAVE,PAOCD,7/30/2014
ISSP,KGNX,7/30/2014
BLNY,EBML,7/30/2014
ASIQ,IPTK,7/30/2014
ANRUF,ANEC,7/30/2014
ANRU,ANEC,7/30/2014
WEWWF,WEWWD,7/29/2014
UUWR,UUWRD,7/29/2014
TNGL,TNGLD,7/29/2014
SPRWF,SPRWD,7/29/2014
RYUND,RYUN,7/29/2014
PLCC,VBIV,7/29/2014
OINK,ABAC,7/29/2014
MZDAF,MZDAD,7/29/2014
MDMJE,MDMJ,7/29/2014
MASP,MDMJ,7/29/2014
ICHGD,ICHGF,7/29/2014
DVIOD,ELRN,7/29/2014
DVIO,ELRN,7/29/2014
ANRUF,ANRU,7/29/2014
UCRLD,UCRLF,7/28/2014
OLIA,BENH,7/28/2014
OEH,BEL,7/28/2014
OBJE,MYGG,7/28/2014
NWRSD,CRPT,7/28/2014
NWRS,CRPT,7/28/2014
NCBC,SLCT,7/28/2014
KDKGF,KDKGD,7/28/2014
FEOVD,FEOVF,7/28/2014
CRPTE,CRPT,7/28/2014
BKITE,BKIT,7/28/2014
ANRGD,ANRGF,7/28/2014
VVIVD,VVIVF,7/25/2014
TOTRD,TOTRF,7/25/2014
STFKE,STFK,7/25/2014
STFKD,STFK,7/25/2014
ILNLD,ILNLF,7/25/2014
GMVMD,GMVMF,7/25/2014
CWMZD,CWMZF,7/25/2014
CRSKF,CRSKD,7/25/2014
CCH,CCHBY,7/25/2014
WLRGP,WFC$T,7/24/2014
NWRSD,CRPTE,7/24/2014
NWRS,CRPTE,7/24/2014
MDMJ,MDMJE,7/24/2014
MASP,MDMJE,7/24/2014
LMCKV,LMCK,7/24/2014
CRPT,CRPTE,7/24/2014
BOIG,BBII,7/24/2014
USSUD,XSSI,7/23/2014
USSU,XSSI,7/23/2014
UCMTD,MLFB,7/23/2014
UCMT,MLFB,7/23/2014
SNYRE,SNYR,7/23/2014
RMMGE,RMMG,7/23/2014
OCAP,SNYR,7/23/2014
MOXG,MOXGD,7/23/2014
EVPH,SWHI,7/23/2014
DMD.Z,DMD.V,7/23/2014
CYMHD,CYMHF,7/23/2014
BWPCE,BWPC,7/23/2014
BDLF,BDLFD,7/23/2014
ANPZ,ARCK,7/23/2014
WCRSD,WCRS,7/22/2014
UULFD,UULFF,7/22/2014
TAYOE,TAYO,7/22/2014
SEDFD,SELT,7/22/2014
SEDF,SELT,7/22/2014
PRZCD,PRZCF,7/22/2014
POGLD,POGLY,7/22/2014
NYTEE,NYTE,7/22/2014
NHURD,SPRN,7/22/2014
NHUR,SPRN,7/22/2014
LGBID,LGBI,7/22/2014
FRNFD,FRNFF,7/22/2014
BCCEF,BCCED,7/22/2014
AVRND,AVRN,7/22/2014
AHRBV,ASTYV,7/22/2014
AHRB,ASTYV,7/22/2014
AGHI,AGHID,7/22/2014
VTRQ,VTRQE,7/21/2014
TC$T,TCMCF,7/21/2014
RENGD,IPLB,7/21/2014
RENG,IPLB,7/21/2014
RBCCE,RBCC,7/21/2014
QUPPD,QUPPF,7/21/2014
OUTKF,OUTFF,7/21/2014
OUTKD,OUTKY,7/21/2014
OUTFD,OUTFF,7/21/2014
OCBMD,OCBM,7/21/2014
OAIRD,ECEZ,7/21/2014
OAIR,ECEZ,7/21/2014
MZRRD,MZRRF,7/21/2014
MCPY,MCPYD,7/21/2014
MAXEE,MAXE,7/21/2014
JEHLY,JEHLD,7/21/2014
GULSD,GULSF,7/21/2014
FNRCD,FNRC,7/21/2014
ELRFF,ELRFD,7/21/2014
ELCGF,ELCGD,7/21/2014
DOLV,DOLVD,7/21/2014
CTXED,RKOS,7/21/2014
CTXE,RKOS,7/21/2014
CEUL,ENUM,7/21/2014
BKIT,BKITE,7/21/2014
ASWRD,ASWRF,7/21/2014
AHRB,AHRBV,7/21/2014
ABZUF,ABZUD,7/21/2014
UCMTD,UCMT,7/18/2014
TAYO,TAYOE,7/18/2014
SXCLD,SXCL,7/18/2014
SCIO,SCIOE,7/18/2014
RBCC,RBCCE,7/18/2014
PRCM,PRCMD,7/18/2014
PINV,IMCL,7/18/2014
MCCOD,CLIS,7/18/2014
MCCO,CLIS,7/18/2014
MAXE,MAXEE,7/18/2014
LPVO,NACG,7/18/2014
IMCLE,IMCL,7/18/2014
IGOI,IGOID,7/18/2014
EFOI,EFOID,7/18/2014
DDOOD,CBBT,7/18/2014
DDOO,CBBT,7/18/2014
CGLD,CGLDD,7/18/2014
BNACF,BNACD,7/18/2014
YGDC,YGDCD,7/17/2014
WIIM,WIIMD,7/17/2014
RTXBQ,RTXB,7/17/2014
HUSIF,HUSID,7/17/2014
ZLCS,EPRS,7/16/2014
SAJAD,SAJA,7/16/2014
JAMGF,JAMGD,7/16/2014
VRDSD,VRDSF,7/15/2014
SUNBD,SWMM,7/15/2014
SUNB,SWMM,7/15/2014
NVLT,CLRB,7/15/2014
NEVC,SWMM,7/15/2014
MRMBD,MRMBF,7/15/2014
ISYRD,ISYRF,7/15/2014
IPRUD,IPRU,7/15/2014
CLRBD,CLRB,7/15/2014
WHNP,WINH,7/14/2014
WHLM,WHLMD,7/14/2014
WDASD,WDAS,7/14/2014
VTUS,ASMB,7/14/2014
MLNGF,MLNGD,7/14/2014
MERR,MERRD,7/14/2014
FROZ,MTVX,7/14/2014
FNRED,FNREF,7/14/2014
CTEK,CTEKD,7/14/2014
COSR,XCLK,7/14/2014
CICCD,CICC,7/14/2014
BGMNF,BGMND,7/14/2014
AZUED,AZUEF,7/14/2014
AVGC,AVGCD,7/14/2014
ADTM,ADTMD,7/14/2014
SDSPD,CANL,07/11/2014
SDSP,CANL,07/11/2014
DMNRU,DCUC,07/11/2014
DIIG,MEDD,07/11/2014
CRNJD,CRNJF,07/11/2014
CHTF,CAFN,07/11/2014
CAMZD,CAMZF,07/11/2014
TNSLD,OMGB,07/10/2014
TNSL,OMGB,07/10/2014
PDMTE,URHY,07/10/2014
PDMT,URHY,07/10/2014
OROED,OROE,07/10/2014
MPVCE,MPVC,07/10/2014
EPCPF,EPCPD,07/10/2014
CEXPF,CEXPD,07/10/2014
AXVEF,AXVED,07/10/2014
USMO,SPOK,07/09/2014
NMHDF,NM$H,07/09/2014
IRCUD,IRCUF,07/09/2014
IPBXF,CMETF,07/09/2014
